cell_id,model,seed,target,method,policy,alpha,selected_fraction,corrected_calibration_risk,fallback_full,n_calibration,n_test,risk,mean_atom_fraction,precision,iou,tie_inflation,equal_size_random_risk,reference_first_schedule_risk,fixed_20_risk,fixed_20_mean_atom_fraction,fixed_20_precision,fixed_20_iou,fixed_50_risk,fixed_50_mean_atom_fraction,fixed_50_precision,fixed_50_iou
liver__gin__seed2026,gin,2026,observed_class,atom_occlusion,index_tiebreak_v1,0.1,0.89,0.0935737417138801,False,33,31,0.0423411713734294,0.9199599374467046,0.2823229251346341,0.2781191250151364,0.0,0.0800400625532955,0.0,0.7535743826066409,0.2205405425670831,0.332258064516129,0.1652975161039677,0.4823644097837646,0.5168316543735149,0.2969730301324229,0.2376179419136075
liver__gin__seed2026,gin,2026,observed_class,atom_occlusion,index_tiebreak_v1,0.2,0.77,0.1884024952364053,False,33,31,0.1089940525424396,0.7969036435440862,0.2979675903602429,0.2831607862308082,0.0,0.2030963564559141,0.0,0.7535743826066409,0.2205405425670831,0.332258064516129,0.1652975161039677,0.4823644097837646,0.5168316543735149,0.2969730301324229,0.2376179419136075
liver__gin__seed2026,gin,2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,0.95,0.0334043119510247,False,33,31,0.0024813895781637,0.9738696534249016,0.2779500841494868,0.2773986642432283,0.0,0.0261303465750981,0.0,0.7535743826066409,0.2225566715993412,0.332258064516129,0.1652975161039677,0.4823644097837646,0.5219250329813248,0.2969730301324229,0.2376179419136075
liver__gin__seed2026,gin,2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,0.89,0.0935737417138801,False,33,31,0.0423411713734294,0.9237233783069196,0.2814497745161524,0.2772459743966547,0.003763440860215,0.0762766216930805,0.0,0.7535743826066409,0.2225566715993412,0.332258064516129,0.1652975161039677,0.4823644097837646,0.5219250329813248,0.2969730301324229,0.2376179419136075
liver__gin__seed2026,gin,2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,0.77,0.1884024952364053,False,33,31,0.1089940525424396,0.7983061680882656,0.2974959812298902,0.2827363380134907,0.0014025245441795,0.2016938319117346,0.0,0.7535743826066409,0.2225566715993412,0.332258064516129,0.1652975161039677,0.4823644097837646,0.5219250329813248,0.2969730301324229,0.2376179419136075
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,0.95,0.0398747734387872,False,33,31,0.0129780613651581,0.9738696534249016,0.2741689579468835,0.2720982617630103,0.0,0.0261303465750981,0.0,0.7083776438615148,0.2205405425670831,0.3093701996927803,0.187642517718419,0.4635865926188507,0.5168316543735149,0.2919498722866844,0.235971122433721
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,0.89,0.098217295968161,False,33,31,0.0418783725235338,0.9199599374467046,0.2764052227653187,0.2691698305617481,0.0,0.0800400625532955,0.0,0.7083776438615148,0.2205405425670831,0.3093701996927803,0.187642517718419,0.4635865926188507,0.5168316543735149,0.2919498722866844,0.235971122433721
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,0.76,0.1960001119603195,False,33,31,0.1092697624955689,0.7857329420128532,0.288752028929255,0.2687342590175972,0.0,0.2142670579871469,0.0,0.7083776438615148,0.2205405425670831,0.3093701996927803,0.187642517718419,0.4635865926188507,0.5168316543735149,0.2919498722866844,0.235971122433721
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,0.95,0.0398747734387872,False,33,31,0.0106739138997203,0.975482556650708,0.2746782958076645,0.2737111649888167,0.0016129032258064,0.0245174433492917,0.0,0.6822639725865534,0.235271478929898,0.3168970814132104,0.2074453851019315,0.4635865926188507,0.5213291729839368,0.2904777780726547,0.2346270364122157
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,0.88,0.0990342894322132,False,33,31,0.0443597621016975,0.9086360122328362,0.2777053005233999,0.2697125979515131,0.0018975332068311,0.0913639877671638,0.0,0.6822639725865534,0.235271478929898,0.3168970814132104,0.2074453851019315,0.4635865926188507,0.5213291729839368,0.2904777780726547,0.2346270364122157
liver__gin__seed2026,gin,2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,0.72,0.1996219226755559,False,33,31,0.1220902753160817,0.7601510276840747,0.2934690941822956,0.2706872641165216,0.0135031601774835,0.2398489723159253,0.0,0.6822639725865534,0.235271478929898,0.3168970814132104,0.2074453851019315,0.4635865926188507,0.5213291729839368,0.2904777780726547,0.2346270364122157
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,index_tiebreak_v1,0.05,0.95,0.0385620915032679,False,33,31,0.0151049667178699,0.9738696534249016,0.2732510303736079,0.2708661275005896,0.0,0.0261303465750981,0.0,0.5656878963330575,0.2205405425670831,0.423195084485407,0.2396446743220936,0.2550809405648115,0.5168316543735149,0.3641408085905239,0.3060287427210428
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,index_tiebreak_v1,0.1,0.9,0.0969242599000384,False,33,31,0.046979006656426,0.9252950000969126,0.2786077147353629,0.273675299662743,0.0,0.0747049999030874,0.0,0.5656878963330575,0.2205405425670831,0.423195084485407,0.2396446743220936,0.2550809405648115,0.5168316543735149,0.3641408085905239,0.3060287427210428
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,index_tiebreak_v1,0.2,0.68,0.1999089530231399,False,33,31,0.1776852180077986,0.7024722663924304,0.3077211751846683,0.2838470853413928,0.0,0.2975277336075697,0.0,0.5656878963330575,0.2205405425670831,0.423195084485407,0.2396446743220936,0.2550809405648115,0.5168316543735149,0.3641408085905239,0.3060287427210428
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,0.94,0.0468954248366013,False,33,31,0.0151049667178699,0.9663964880869604,0.2749943064103026,0.2726094035372842,0.001466275659824,0.0336035119130393,0.0,0.5370140612076096,0.2338444115585582,0.4350230414746543,0.2596612169192814,0.238951908306747,0.5250712511526653,0.3671385277172753,0.3099438240554789
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,0.9,0.0822183775470972,False,33,31,0.0308499743983615,0.931943056341743,0.2799222604047473,0.2751434551631566,0.0066480562448304,0.068056943658257,0.0,0.5370140612076096,0.2338444115585582,0.4350230414746543,0.2596612169192814,0.238951908306747,0.5250712511526653,0.3671385277172753,0.3099438240554789
liver__gin__seed2026,gin,2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,0.68,0.1999089530231399,False,33,31,0.1776852180077986,0.7061861882939584,0.3068779324059416,0.2830038425626661,0.003713921901528,0.2938138117060416,0.0,0.5370140612076096,0.2338444115585582,0.4350230414746543,0.2596612169192814,0.238951908306747,0.5250712511526653,0.3671385277172753,0.3099438240554789
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,0.96,0.043172268907563,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.0,0.0097997393609005,0.0,0.8001201307652923,0.2205405425670831,0.301689708141321,0.140287132222616,0.5124167946748591,0.5168316543735149,0.2683839931942398,0.2055065808877701
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,0.91,0.0973739495798319,False,33,31,0.0452853598014888,0.939553010556796,0.2756974376355978,0.2727942240787339,0.0,0.0604469894432039,0.0,0.8001201307652923,0.2205405425670831,0.301689708141321,0.140287132222616,0.5124167946748591,0.5168316543735149,0.2683839931942398,0.2055065808877701
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,0.84,0.1892605760252819,False,33,31,0.1205443302217495,0.8620010109363151,0.2779176739663216,0.267000178810966,0.0,0.137998989063685,0.0,0.8001201307652923,0.2205405425670831,0.301689708141321,0.140287132222616,0.5124167946748591,0.5168316543735149,0.2683839931942398,0.2055065808877701
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,0.96,0.043172268907563,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.0,0.0097997393609005,0.0,0.7978159832998546,0.2240509789997207,0.301689708141321,0.1425912796880538,0.4993599590373784,0.5230528525301968,0.2719030547778176,0.2141087314254045
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,0.9,0.0981658047834518,False,33,31,0.0538323683484973,0.9321969392569162,0.2742773139533492,0.2687762078155707,0.0069019391600036,0.0678030607430838,0.0,0.7978159832998546,0.2240509789997207,0.301689708141321,0.1425912796880538,0.4993599590373784,0.5230528525301968,0.2719030547778176,0.2141087314254045
liver__gin__seed2026,gin,2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,0.8300000000000001,0.1784762622997917,False,33,31,0.1095848595848595,0.8665475400785894,0.2763728357594918,0.2653671324899814,0.0109634559546226,0.1334524599214106,0.0,0.7978159832998546,0.2240509789997207,0.301689708141321,0.1425912796880538,0.4993599590373784,0.5230528525301968,0.2719030547778176,0.2141087314254045
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,0.93,0.0468569780853517,False,33,31,0.0118752215526409,0.9554825612409048,0.2779692939665594,0.275674260613177,0.0,0.044517438759095,0.0,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,0.76,0.0933315483055967,False,33,31,0.0974733152152506,0.7857329420128532,0.2994952849186911,0.2827256063716937,0.0,0.2142670579871469,0.0,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,0.65,0.1820248763155337,False,33,31,0.1871479774705581,0.6729238683347647,0.313283967793323,0.2848955084233896,0.0,0.3270761316652355,0.0023041474654377,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,0.93,0.0468569780853517,False,33,31,0.0118752215526409,0.9554825612409048,0.2779692939665594,0.275674260613177,0.0,0.044517438759095,0.0,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,0.76,0.0933315483055967,False,33,31,0.0974733152152506,0.7876304752196844,0.2991408006932391,0.2823711221462417,0.0018975332068311,0.2123695247803158,0.0,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed2026,gin,2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,0.64,0.198705960513919,False,33,31,0.2057583993067863,0.6678682999615737,0.3101859952408912,0.2811844929998505,0.0018975332068311,0.3321317000384264,0.0023041474654377,0.5810193390838554,0.2205405425670831,0.4155529953917051,0.2335263303005239,0.3181298987750601,0.5168316543735149,0.3298552701778507,0.2691824699652023
liver__gin__seed42,gin,42,observed_class,gradinput,index_tiebreak_v1,0.05,0.94,0.0476451364859669,False,33,31,0.0269014139981881,0.9649302124271364,0.268807549618707,0.2635533621034348,0.0,0.0350697875728633,0.0,0.6055969120485251,0.2205405425670831,0.3769201228878648,0.2149944141879625,0.2622100122100122,0.5168316543735149,0.3326149419840121,0.2740215781699353
liver__gin__seed42,gin,42,observed_class,gradinput,index_tiebreak_v1,0.1,0.85,0.0972394915734016,False,33,31,0.0691145771790933,0.8722136505886832,0.2788139259547291,0.2665438583776693,0.0,0.1277863494113169,0.0,0.6055969120485251,0.2205405425670831,0.3769201228878648,0.2149944141879625,0.2622100122100122,0.5168316543735149,0.3326149419840121,0.2740215781699353
liver__gin__seed42,gin,42,observed_class,gradinput,index_tiebreak_v1,0.2,0.65,0.1981303154746061,False,33,31,0.137116467761629,0.6729238683347647,0.315411231210909,0.2839534532019628,0.0,0.3270761316652355,0.0023041474654377,0.6055969120485251,0.2205405425670831,0.3769201228878648,0.2149944141879625,0.2622100122100122,0.5168316543735149,0.3326149419840121,0.2740215781699353
liver__gin__seed42,gin,42,observed_class,gradinput,include_all_exact_ties_v2,0.05,0.94,0.0476451364859669,False,33,31,0.0269014139981881,0.9649302124271364,0.268807549618707,0.2635533621034348,0.0,0.0350697875728633,0.0,0.5867797077474497,0.2367514361120975,0.3872887864823349,0.2272191965740352,0.2622100122100122,0.5178091714800642,0.332087849426559,0.2735971299526178
liver__gin__seed42,gin,42,observed_class,gradinput,include_all_exact_ties_v2,0.1,0.85,0.0972394915734016,False,33,31,0.0583618890070503,0.8806702760232372,0.2813208013268796,0.2705868320601117,0.0084566254345541,0.1193297239767628,0.0,0.5867797077474497,0.2367514361120975,0.3872887864823349,0.2272191965740352,0.2622100122100122,0.5178091714800642,0.332087849426559,0.2735971299526178
liver__gin__seed42,gin,42,observed_class,gradinput,include_all_exact_ties_v2,0.2,0.65,0.1981303154746061,False,33,31,0.115611091417543,0.6869667271503241,0.3216017017477293,0.2919872417111332,0.0140428588155594,0.3130332728496759,0.0023041474654377,0.5867797077474497,0.2367514361120975,0.3872887864823349,0.2272191965740352,0.2622100122100122,0.5178091714800642,0.332087849426559,0.2735971299526178
liver__gin__seed42,gin,42,observed_class,ig,index_tiebreak_v1,0.05,0.95,0.0377675957260732,False,33,31,0.0131553034778841,0.9738696534249016,0.2737707665059335,0.2717315351539393,0.0,0.0261303465750981,0.0,0.7450569144117533,0.2205405425670831,0.3334101382488479,0.1654692082111436,0.5239966127062902,0.5168316543735149,0.2826219953354678,0.2253711462976918
liver__gin__seed42,gin,42,observed_class,ig,index_tiebreak_v1,0.1,0.86,0.0870017765779011,False,33,31,0.100771987868762,0.8865078987538989,0.2703819702939339,0.2592031620816497,0.0,0.113492101246101,0.0,0.7450569144117533,0.2205405425670831,0.3334101382488479,0.1654692082111436,0.5239966127062902,0.5168316543735149,0.2826219953354678,0.2253711462976918
liver__gin__seed42,gin,42,observed_class,ig,index_tiebreak_v1,0.2,0.79,0.1726380597487864,False,33,31,0.1645889952341565,0.8164803309362876,0.2688180658574385,0.2496185399680386,0.0,0.1835196690637122,0.0,0.7450569144117533,0.2205405425670831,0.3334101382488479,0.1654692082111436,0.5239966127062902,0.5168316543735149,0.2826219953354678,0.2253711462976918
liver__gin__seed42,gin,42,observed_class,ig,include_all_exact_ties_v2,0.05,0.95,0.0377675957260732,False,33,31,0.0131553034778841,0.9738696534249016,0.2737707665059335,0.2717315351539393,0.0,0.0261303465750981,0.0,0.7235515380676673,0.2314549252981042,0.3414746543778801,0.1815982404692082,0.5024912363622042,0.5256691568589302,0.2846699895086992,0.2275657680369056
liver__gin__seed42,gin,42,observed_class,ig,include_all_exact_ties_v2,0.1,0.86,0.0870017765779011,False,33,31,0.100771987868762,0.890101635384343,0.2698195219895501,0.2586517421753911,0.003593736630444,0.1098983646156569,0.0,0.7235515380676673,0.2314549252981042,0.3414746543778801,0.1815982404692082,0.5024912363622042,0.5256691568589302,0.2846699895086992,0.2275657680369056
liver__gin__seed42,gin,42,observed_class,ig,include_all_exact_ties_v2,0.2,0.77,0.1857809337913144,False,33,31,0.1992496750561266,0.8021007761605736,0.2641678049657914,0.2415487782548582,0.0051971326164874,0.1978992238394266,0.0,0.7235515380676673,0.2314549252981042,0.3414746543778801,0.1815982404692082,0.5024912363622042,0.5256691568589302,0.2846699895086992,0.2275657680369056
liver__gin__seed42,gin,42,observed_class,saliency,index_tiebreak_v1,0.05,0.96,0.0498043334981051,False,33,31,0.0116487455197132,0.9902002606390994,0.2704867058899914,0.2699999125778365,0.0,0.0097997393609005,0.0,0.8325554373941473,0.2205405425670831,0.2609062980030721,0.1156638112046081,0.6404545275513016,0.5168316543735149,0.2383564727492621,0.1807276820796745
liver__gin__seed42,gin,42,observed_class,saliency,index_tiebreak_v1,0.1,0.91,0.0850194979952765,False,33,31,0.050179211469534,0.939553010556796,0.2773604580082955,0.2756587264037479,0.0,0.0604469894432039,0.0,0.8325554373941473,0.2205405425670831,0.2609062980030721,0.1156638112046081,0.6404545275513016,0.5168316543735149,0.2383564727492621,0.1807276820796745
liver__gin__seed42,gin,42,observed_class,saliency,index_tiebreak_v1,0.2,0.85,0.1790726094359312,False,33,31,0.2320000787742723,0.8722136505886832,0.2623596150052835,0.2547541000235696,0.0,0.1277863494113169,0.0,0.8325554373941473,0.2205405425670831,0.2609062980030721,0.1156638112046081,0.6404545275513016,0.5168316543735149,0.2383564727492621,0.1807276820796745
liver__gin__seed42,gin,42,observed_class,saliency,include_all_exact_ties_v2,0.05,0.96,0.0480742296918767,False,33,31,0.0,0.9925073508216068,0.2723070027603439,0.2723070027603439,0.0023070901825073,0.0074926491783931,0.0,0.8325554373941473,0.2247072092337498,0.2609062980030721,0.1156638112046081,0.6381503800858639,0.5212546975208715,0.2386497278812269,0.182878219714083
liver__gin__seed42,gin,42,observed_class,saliency,include_all_exact_ties_v2,0.1,0.89,0.0891305541824573,False,33,31,0.0556835637480798,0.9304866105158224,0.2820010818348902,0.2803723397334179,0.0105266730691178,0.0695133894841776,0.0,0.8325554373941473,0.2247072092337498,0.2609062980030721,0.1156638112046081,0.6381503800858639,0.5212546975208715,0.2386497278812269,0.182878219714083
liver__gin__seed42,gin,42,observed_class,saliency,include_all_exact_ties_v2,0.2,0.81,0.1860637392211786,False,33,31,0.2757493402654692,0.8501076732419388,0.2623064737777568,0.2533394117569622,0.0138305510122148,0.1498923267580611,0.0,0.8325554373941473,0.2247072092337498,0.2609062980030721,0.1156638112046081,0.6381503800858639,0.5212546975208715,0.2386497278812269,0.182878219714083
liver__gin__seed42,gin,42,observed_class,atom_occlusion,index_tiebreak_v1,0.05,0.91,0.0405032299495967,False,33,31,0.0151542006380716,0.939553010556796,0.2829403126628531,0.2815222146318519,0.0,0.0604469894432039,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2453129307968017,0.5168316543735149,0.3401171303922726,0.283073538005876
liver__gin__seed42,gin,42,observed_class,atom_occlusion,index_tiebreak_v1,0.1,0.86,0.0943323785019286,False,33,31,0.0260053566505179,0.8865078987538989,0.2934390674334847,0.2880911429237531,0.0,0.113492101246101,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2453129307968017,0.5168316543735149,0.3401171303922726,0.283073538005876
liver__gin__seed42,gin,42,observed_class,atom_occlusion,index_tiebreak_v1,0.2,0.67,0.1983935278485451,False,33,31,0.1347335460238686,0.7014316836661036,0.304888259199828,0.275399674733367,0.0,0.2985683163338964,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2453129307968017,0.5168316543735149,0.3401171303922726,0.283073538005876
liver__gin__seed42,gin,42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,0.91,0.0405032299495967,False,33,31,0.0151542006380716,0.939553010556796,0.2829403126628531,0.2815222146318519,0.0,0.0604469894432039,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2245756036078616,0.5216575019837427,0.3438264244715857,0.2878633718279678
liver__gin__seed42,gin,42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,0.86,0.0943323785019286,False,33,31,0.0237012091850801,0.890271339614114,0.2933789502256595,0.2892572094548452,0.003763440860215,0.109728660385886,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2245756036078616,0.5216575019837427,0.3438264244715857,0.2878633718279678
liver__gin__seed42,gin,42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,0.67,0.1983935278485451,False,33,31,0.1239808578518256,0.7060399785969792,0.3091893344686452,0.2800079696642426,0.0046082949308755,0.2939600214030208,0.0,0.6630725904919456,0.2205405425670831,0.3809139784946236,0.2160982386788838,0.2245756036078616,0.5216575019837427,0.3438264244715857,0.2878633718279678
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,0.95,0.0427036199095022,False,33,31,0.0179408405214856,0.9738696534249016,0.2701116294519489,0.2658180343346504,0.0,0.0261303465750981,0.0,0.7388534404663438,0.2205405425670831,0.3195084485407066,0.1689656801136876,0.3365827720666431,0.5168316543735149,0.3277271510905286,0.2727440377570209
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,0.8300000000000001,0.0913560295913237,False,33,31,0.0609220528575367,0.8555840841239667,0.2887759004779596,0.2775875795136517,0.0,0.1444159158760332,0.0,0.7388534404663438,0.2205405425670831,0.3195084485407066,0.1689656801136876,0.3365827720666431,0.5168316543735149,0.3277271510905286,0.2727440377570209
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,0.66,0.1955148273487373,False,33,31,0.1258517468194887,0.682439803383901,0.3238043002748885,0.2963349455251287,0.0,0.3175601966160993,0.0,0.7388534404663438,0.2205405425670831,0.3195084485407066,0.1689656801136876,0.3365827720666431,0.5168316543735149,0.3277271510905286,0.2727440377570209
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,0.95,0.0427036199095022,False,33,31,0.0156366930560478,0.9768850811948876,0.2702384606188628,0.2670484308665897,0.0030154277699859,0.0231149188051122,0.0,0.7048032612548742,0.2441242844387897,0.327073732718894,0.1911879023359099,0.3312064279806215,0.5207453166126041,0.3286232084381989,0.2747805317289987
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,0.8300000000000001,0.0913560295913237,False,33,31,0.0609220528575367,0.8604099317341947,0.2878083490867348,0.2766452310702321,0.0048258476102279,0.1395900682658053,0.0,0.7048032612548742,0.2441242844387897,0.327073732718894,0.1911879023359099,0.3312064279806215,0.5207453166126041,0.3286232084381989,0.2747805317289987
liver__gin__seed42,gin,42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,0.65,0.198946199897757,False,33,31,0.1281558942849265,0.6792299561349103,0.322925043563431,0.2944265413573791,0.0063060878001455,0.3207700438650899,0.0023041474654377,0.7048032612548742,0.2441242844387897,0.327073732718894,0.1911879023359099,0.3312064279806215,0.5207453166126041,0.3286232084381989,0.2747805317289987
liver__gin__seed42,gin,42,hepatotoxic_class,ig,index_tiebreak_v1,0.05,0.95,0.0431741701205369,False,33,31,0.0185316475639056,0.9738696534249016,0.2723044908461095,0.2699465039158926,0.0,0.0261303465750981,0.0,0.7504332584977749,0.2205405425670831,0.3495391705069124,0.173892147279244,0.5041553428650204,0.5168316543735149,0.2998014477615995,0.2374875596013117
liver__gin__seed42,gin,42,hepatotoxic_class,ig,index_tiebreak_v1,0.1,0.9,0.0905113101047357,False,33,31,0.0649100003938713,0.9252950000969126,0.2701742246889697,0.2624429535706017,0.0,0.0747049999030874,0.0,0.7504332584977749,0.2205405425670831,0.3495391705069124,0.173892147279244,0.5041553428650204,0.5168316543735149,0.2998014477615995,0.2374875596013117
liver__gin__seed42,gin,42,hepatotoxic_class,ig,index_tiebreak_v1,0.2,0.8300000000000001,0.1934777304586993,False,33,31,0.1312083973374296,0.8555840841239667,0.271480044492932,0.2584921274174158,0.0,0.1444159158760332,0.0,0.7504332584977749,0.2205405425670831,0.3495391705069124,0.173892147279244,0.5041553428650204,0.5168316543735149,0.2998014477615995,0.2374875596013117
liver__gin__seed42,gin,42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,0.95,0.0431741701205369,False,33,31,0.0185316475639056,0.9770954598765146,0.2706066979768395,0.2682487110466226,0.0032258064516129,0.0229045401234852,0.0,0.7289278821536888,0.2348505110366441,0.3541474654377879,0.1876018246985988,0.4683130489582103,0.5298731034293951,0.3060173697270472,0.2449406799576579
liver__gin__seed42,gin,42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,0.9,0.0758054277517945,False,33,31,0.0603017054629957,0.9307089409947245,0.2706823187454508,0.263265249554188,0.0054139408978118,0.0692910590052756,0.0,0.7289278821536888,0.2348505110366441,0.3541474654377879,0.1876018246985988,0.4683130489582103,0.5298731034293951,0.3060173697270472,0.2449406799576579
liver__gin__seed42,gin,42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,0.8300000000000001,0.1910267500665424,False,33,31,0.1312083973374296,0.8583149255644856,0.2709182144854683,0.2579676980644635,0.0027308414405188,0.1416850744355144,0.0,0.7289278821536888,0.2348505110366441,0.3541474654377879,0.1876018246985988,0.4683130489582103,0.5298731034293951,0.3060173697270472,0.2449406799576579
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,0.96,0.0493285549513923,False,33,31,0.0080645161290322,0.9902002606390994,0.2717274006790732,0.2716082206377575,0.0,0.0097997393609005,0.0,0.8783823703178543,0.2205405425670831,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5168316543735149,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,0.92,0.0838695282034382,False,33,31,0.057347670250896,0.947253538173172,0.2783636242870764,0.2774830542204541,0.0,0.0527464618268278,0.0,0.8783823703178543,0.2205405425670831,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5168316543735149,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,0.86,0.1871546657878837,False,33,31,0.180924809957068,0.8865078987538989,0.2756056758619526,0.2716258731435428,0.0,0.113492101246101,0.0,0.8783823703178543,0.2205405425670831,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5168316543735149,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,0.96,0.0458683473389355,False,33,31,0.0,0.9913126076913796,0.2727205676900378,0.2727205676900378,0.0011123470522803,0.0086873923086202,0.0,0.8783823703178543,0.2290624997370479,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5214970636043833,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,0.9,0.0847538034821771,False,33,31,0.0376344086021505,0.9317936162173308,0.2884352667429624,0.2880861534906233,0.0064986161204181,0.0682063837826693,0.0,0.8783823703178543,0.2290624997370479,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5214970636043833,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,0.85,0.1972386994013291,False,33,31,0.155835204222301,0.8856980731443022,0.2793211400660187,0.274176963599659,0.0134844225556191,0.1143019268556978,0.0,0.8783823703178543,0.2290624997370479,0.2394777265745007,0.1011186789175404,0.6545354287289771,0.5214970636043833,0.2228765173262327,0.1664709228264106
liver__gin__seed42,gin,42,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,0.96,0.0315126050420168,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.0,0.0097997393609005,0.0,0.6607684430265077,0.2205405425670831,0.3941628264208909,0.2207863504827452,0.3564240419079129,0.5168316543735149,0.3159261832411738,0.255178844979604
