cell_id,family,task,model,seed,method,score_origin,grid,alpha,q,n_calibration,n_test,calibration_risk,corrected_risk,risk,mean_atom_fraction,precision,iou
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_frozen_cache,machine,0.1,89,4935,4933,0.0988786011748984,0.0990611622362487,0.099492550400703,0.9084471118579232,0.6413402247419868,0.6061524343691148
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,89,4935,4933,0.0988786011748984,0.0990611622362487,0.099492550400703,0.9084471118579232,0.6413402247419868,0.6061524343691148
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_frozen_cache,machine,0.2,80,4935,4933,0.1978772436023019,0.1980397482125931,0.1984957091612846,0.8137950848970038,0.6392101195880736,0.5643979776509327
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,80,4935,4933,0.1978772436023019,0.1980397482125931,0.1984957091612846,0.8137950848970038,0.6392101195880736,0.5643979776509327
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,machine,0.05,89,4935,4933,0.0429983085214533,0.0431921905497107,0.042736394148358,0.9084471118579232,0.6745344419775035,0.6545740069222968
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,exact_integer,0.05,89,4935,4933,0.0429983085214533,0.0431921905497107,0.042736394148358,0.9084471118579232,0.6745344419775035,0.6545740069222968
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,machine,0.1,81,4935,4933,0.0921231246885743,0.0923070543634753,0.0930449892736111,0.8282350484191191,0.6992800732741586,0.652146741591251
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,exact_integer,0.1,81,4935,4933,0.0921231246885743,0.0923070543634753,0.0930461817230214,0.8282343726977865,0.6992797826633852,0.6521459466249774
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,machine,0.2,68,4935,4933,0.1966111490048941,0.1967739101173323,0.1994598130219038,0.696708399448192,0.7307037775287859,0.6176912838879476
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_frozen_cache,exact_integer,0.2,68,4935,4933,0.1966313597971413,0.1967941168150106,0.1994659497737473,0.696692857857544,0.7307107748147145,0.6176946909702029
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,machine,0.05,95,297,277,0.0388775952806869,0.0421028382495437,0.0427131151903235,0.9611511715338104,0.2685983499723743,0.2654955281827998
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.05,95,297,277,0.0390756543022753,0.0423002326435429,0.0430014802160823,0.9610470337942936,0.2685366185953072,0.2654088641187382
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,machine,0.1,91,297,277,0.0860037180740755,0.0890708196912765,0.0910966984479161,0.9234847698070427,0.2657521726725466,0.2590777611527484
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.1,91,297,277,0.0860037180740755,0.0890708196912765,0.0910966984479161,0.9234847698070427,0.2657521726725466,0.2590777611527484
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,machine,0.2,76,297,277,0.1970843786321039,0.199778726354815,0.1880490397080843,0.7722412088975923,0.2833163608019178,0.2661067967420804
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_checkpoint_rerun,exact_integer,0.2,76,297,277,0.1970843786321039,0.199778726354815,0.1880490397080843,0.7722412088975923,0.2833163608019178,0.2661067967420804
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.05,94,297,277,0.0389650129890271,0.0421899626098693,0.0431101119150759,0.9522828292781328,0.2711722130868556,0.2679634394503317
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.05,94,297,277,0.0389650129890271,0.0421899626098693,0.0431101119150759,0.9522828292781328,0.2711722130868556,0.2679634394503317
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.1,90,297,277,0.0871014076996996,0.090164825794667,0.0886628927646185,0.9101407650316404,0.2701999684016375,0.2635017540459234
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.1,90,297,277,0.0871014076996996,0.090164825794667,0.0886628927646185,0.9101407650316404,0.2701999684016375,0.2635017540459234
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,machine,0.2,75,297,277,0.1960191195787116,0.1987170419962327,0.1888626817067882,0.7587833363641833,0.2869182071326192,0.2682520101981523
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_checkpoint_rerun,exact_integer,0.2,75,297,277,0.1960191195787116,0.1987170419962327,0.1888626817067882,0.7587833363641833,0.2869182071326192,0.2682520101981523
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.05,87,297,277,0.0440160227642232,0.0472240226878332,0.0375913129011339,0.8831394062523956,0.2916585266976696,0.28763863443299
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.05,87,297,277,0.0440160227642232,0.0472240226878332,0.0375913129011339,0.8831394062523956,0.2916585266976696,0.28763863443299
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.1,77,297,277,0.0927961727605326,0.0958404809056315,0.0767009328167971,0.7824028583906255,0.3153817441615488,0.30706092063503
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.1,77,297,277,0.0927961727605326,0.0958404809056315,0.0767009328167971,0.7824028583906255,0.3153817441615488,0.30706092063503
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,machine,0.2,63,297,277,0.1914032212655338,0.1941166332747099,0.1675340096827924,0.6425050116896911,0.3461385930799328,0.3260400154037362
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_frozen_cache,exact_integer,0.2,63,297,277,0.1914032212655338,0.1941166332747099,0.1675340096827924,0.6425050116896911,0.3461385930799328,0.3260400154037362
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,0.05,92,297,277,0.0424854103311625,0.0456985465381049,0.0442088978733969,0.933100423119931,0.2760344648006489,0.2728408861555343
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,0.05,92,297,277,0.0424854103311625,0.0456985465381049,0.0442088978733969,0.933100423119931,0.2760344648006489,0.2728408861555343
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,0.1,85,297,277,0.0902677159304521,0.0933205088300143,0.1022089656995758,0.8615419215079451,0.280457559295134,0.2726413752230454
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,0.1,85,297,277,0.0902677159304521,0.0933205088300143,0.1022089656995758,0.8615419215079451,0.280457559295134,0.2726413752230454
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,0.2,73,297,277,0.1934835321374928,0.1961899632377025,0.1979377990257853,0.7431959531128983,0.2888801777453076,0.2725414611738457
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,0.2,73,297,277,0.1934835321374928,0.1961899632377025,0.1979377990257853,0.7431959531128983,0.2888801777453076,0.2725414611738457
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,machine,0.05,91,297,277,0.0417224398728531,0.0449381363833469,0.0377136953094196,0.9234847698070427,0.2798092648213022,0.276407623045804
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.05,91,297,277,0.0417224398728531,0.0449381363833469,0.0377136953094196,0.9234847698070427,0.2798092648213022,0.276407623045804
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,machine,0.1,87,297,277,0.0850409509485351,0.0881112833279024,0.0837812893650214,0.8831394062523956,0.2782224786458661,0.270942767853043
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.1,87,297,277,0.0850409509485351,0.0881112833279024,0.0837812893650214,0.8831394062523956,0.2782224786458661,0.270942767853043
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,machine,0.2,79,297,277,0.1947673211368,0.1974694442202336,0.1812153724403335,0.8031415724851438,0.2728998756899081,0.2569572068227833
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_checkpoint_rerun,exact_integer,0.2,79,297,277,0.1947673211368,0.1974694442202336,0.1812153724403335,0.8031415724851438,0.2728998756899081,0.2569572068227833
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.05,94,297,277,0.0385038199124616,0.0417303171610775,0.0417963666764611,0.9522828292781328,0.2708448823395943,0.2674756030345646
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.05,94,297,277,0.0385038199124616,0.0417303171610775,0.0417963666764611,0.9522828292781328,0.2708448823395943,0.2674756030345646
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.1,90,297,277,0.0932351576019605,0.0962779926435647,0.0889605242754415,0.9101407650316404,0.2691092508635425,0.2619082784160795
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.1,90,297,277,0.0932351576019605,0.0962779926435647,0.0889605242754415,0.9101407650316404,0.2691092508635425,0.2619082784160795
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,machine,0.2,81,297,277,0.1911173631624589,0.1938317344270144,0.1864198298585481,0.8221096957600584,0.265075908089694,0.2492427911247469
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.2,81,297,277,0.1911173631624589,0.1938317344270144,0.1864198298585481,0.8221096957600584,0.265075908089694,0.2492427911247469
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.05,88,297,277,0.0427331250614546,0.0459454300109128,0.0399362214390331,0.8925835780059945,0.2889675881232775,0.2852689868940309
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.05,88,297,277,0.0427331250614546,0.0459454300109128,0.0399362214390331,0.8925835780059945,0.2889675881232775,0.2852689868940309
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.1,81,297,277,0.0912595448555933,0.0943090094701718,0.0713413781329335,0.8221096957600584,0.3030819192344294,0.296261339514966
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.1,81,297,277,0.0912595448555933,0.0943090094701718,0.0713413781329335,0.8221096957600584,0.3030819192344294,0.296261339514966
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,machine,0.2,66,297,277,0.1942846964203618,0.1969884390498237,0.1559487869858945,0.6732538741590821,0.3345983710433101,0.3168299049161683
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_frozen_cache,exact_integer,0.2,66,297,277,0.1942846964203618,0.1969884390498237,0.1559487869858945,0.6732538741590821,0.3345983710433101,0.3168299049161683
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,machine,0.05,94,297,277,0.0458500741323292,0.0490519195211469,0.0528822472490998,0.9522828292781328,0.2681387393200583,0.2641993780932419
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.05,94,297,277,0.0458500741323292,0.0490519195211469,0.0528822472490998,0.9522828292781328,0.2681387393200583,0.2641993780932419
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,machine,0.1,90,297,277,0.0901125570547565,0.0931658706216869,0.0943053792758557,0.9101407650316404,0.26846319545034,0.2616694981832106
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.1,90,297,277,0.0901125570547565,0.0931658706216869,0.0943053792758557,0.9101407650316404,0.26846319545034,0.2616694981832106
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,machine,0.2,80,297,277,0.1949762006801334,0.197677622825502,0.2151078567795715,0.8103803802045467,0.262442110182767,0.24713774707598
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_frozen_cache,exact_integer,0.2,80,297,277,0.1949762006801334,0.197677622825502,0.2151078567795715,0.8103803802045467,0.262442110182767,0.24713774707598
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,machine,0.05,95,297,277,0.0460367240758485,0.0492379431225739,0.0502348858003401,0.9611511715338104,0.2664129484777613,0.2627029201335994
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.05,95,297,277,0.0460367240758485,0.0492379431225739,0.0504508214305577,0.9610470337942936,0.2663681510247583,0.2626363082810458
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,machine,0.1,92,297,277,0.0879825602529202,0.0910430214601252,0.0874985845798143,0.933100423119931,0.2637204207080502,0.2573218213892818
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.1,92,297,277,0.0879825602529202,0.0910430214601252,0.0874985845798143,0.933100423119931,0.2637204207080502,0.2573218213892818
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,machine,0.2,75,297,277,0.1969835668585652,0.1996782528758183,0.1980430805411497,0.7587833363641833,0.2850041212999806,0.266631382516981
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_checkpoint_rerun,exact_integer,0.2,75,297,277,0.1969835668585652,0.1996782528758183,0.1980430805411497,0.7587833363641833,0.2850041212999806,0.266631382516981
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.05,94,297,277,0.0411137572896918,0.0443314963591894,0.0462868663506219,0.9522828292781328,0.2701421267279569,0.2666433972284622
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.05,94,297,277,0.0411137572896918,0.0443314963591894,0.0462868663506219,0.9522828292781328,0.2701421267279569,0.2666433972284622
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.1,90,297,277,0.0961138368568763,0.0991470119009808,0.0947591888279505,0.9101407650316404,0.2677675651987029,0.260318872508283
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.1,90,297,277,0.0961138368568763,0.0991470119009808,0.0947591888279505,0.9101407650316404,0.2677675651987029,0.260318872508283
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,machine,0.2,79,297,277,0.1889737408605097,0.1916953054884946,0.1823665578565831,0.8031415724851438,0.2738162937968594,0.2579440746697802
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_checkpoint_rerun,exact_integer,0.2,79,297,277,0.1889737408605097,0.1916953054884946,0.1823665578565831,0.8031415724851438,0.2738162937968594,0.2579440746697802
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.05,86,297,277,0.0455866071867289,0.0487893366928137,0.034665292699312,0.8718650583306669,0.2969464623953577,0.2933072663744553
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.05,86,297,277,0.0455866071867289,0.0487893366928137,0.034665292699312,0.8718650583306669,0.2969464623953577,0.2933072663744553
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.1,77,297,277,0.0950461241324159,0.0980828821051259,0.0799261677812091,0.7824028583906255,0.3144729226208186,0.3057347253486653
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.1,77,297,277,0.0950461241324159,0.0980828821051259,0.0799261677812091,0.7824028583906255,0.3144729226208186,0.3057347253486653
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,machine,0.2,61,297,277,0.1951615691475862,0.1978623692511177,0.1640646176939323,0.6232921475008869,0.3570116333060037,0.3365785926462178
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_frozen_cache,exact_integer,0.2,61,297,277,0.1951615691475862,0.1978623692511177,0.1640646176939323,0.6232921475008869,0.3570116333060037,0.3365785926462178
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,machine,0.05,95,297,277,0.0451850680445467,0.0483891449974174,0.0526129371112499,0.9611511715338104,0.26720808389224,0.2641127188508828
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,exact_integer,0.05,95,297,277,0.0455591795297693,0.0487620010749714,0.0526129371112499,0.9610470337942936,0.2672443847538362,0.2641490197124789
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,machine,0.1,91,297,277,0.0949861023424431,0.0980230617305558,0.1028463037671248,0.9234847698070427,0.2648879059358017,0.2589088643645602
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,exact_integer,0.1,91,297,277,0.0949861023424431,0.0980230617305558,0.1028463037671248,0.9234847698070427,0.2648879059358017,0.2589088643645602
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,machine,0.2,82,297,277,0.1913989469820601,0.1941123733344693,0.1981820218782507,0.832134641666069,0.2638212284203945,0.251255278072693
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_frozen_cache,exact_integer,0.2,82,297,277,0.1913989469820601,0.1941123733344693,0.1981820218782507,0.8321105742773807,0.2638316431047208,0.2512646054223901
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,machine,0.05,96,297,277,0.0453864755226665,0.0485898766115166,0.0451529640086547,0.972684011786404,0.2653111043016897,0.2624561592030328
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,exact_integer,0.05,96,297,277,0.0453864755226665,0.0485898766115166,0.0451529640086547,0.972684011786404,0.2653111043016897,0.2624561592030328
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,machine,0.1,93,297,277,0.0940670364344168,0.0971070799363147,0.0976589238473057,0.9416332553306374,0.258762203436264,0.2517864121655203
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,exact_integer,0.1,93,297,277,0.0940670364344168,0.0971070799363147,0.0976589238473057,0.9416332553306374,0.258762203436264,0.2517864121655203
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,machine,0.2,81,297,277,0.1950505431437355,0.1977517158177498,0.1980217375125353,0.8221096957600584,0.2627943407722141,0.2467410249021258
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_checkpoint_rerun,exact_integer,0.2,81,297,277,0.1950505431437355,0.1977517158177498,0.1980217375125353,0.8221096957600584,0.2627943407722141,0.2467410249021258
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,machine,0.05,95,297,277,0.0463233954223568,0.0495236524846979,0.0506642639528285,0.9611511715338104,0.2659329817188579,0.2620338552039697
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,exact_integer,0.05,95,297,277,0.0463233954223568,0.0495236524846979,0.0507807190593849,0.9610470337942936,0.2659372217236379,0.2620303047997149
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,machine,0.1,91,297,277,0.0883507736978436,0.0914099992894616,0.0971703556572488,0.9234847698070427,0.2629437681963417,0.2558072003850143
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,exact_integer,0.1,91,297,277,0.0883507736978436,0.0914099992894616,0.0971703556572488,0.9234847698070427,0.2629437681963417,0.2558072003850143
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,machine,0.2,79,297,277,0.1937090027392407,0.1964146772266929,0.21277677626085,0.8031415724851438,0.2638894983929084,0.2478147140882713
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_checkpoint_rerun,exact_integer,0.2,79,297,277,0.1937090027392407,0.1964146772266929,0.21277677626085,0.8031415724851438,0.2638894983929084,0.2478147140882713
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,machine,0.05,86,297,277,0.0444082719483135,0.0476149555994936,0.0460176091711163,0.8718650583306669,0.2944358226199681,0.2903368174105545
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,exact_integer,0.05,86,297,277,0.0444082719483135,0.0476149555994936,0.0460176091711163,0.8718650583306669,0.2944358226199681,0.2903368174105545
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,machine,0.1,74,297,277,0.0937850249576532,0.0968260148067886,0.089833425501603,0.7529948994520317,0.3254572059470787,0.3160996861776153
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,exact_integer,0.1,74,297,277,0.0937850249576532,0.0968260148067886,0.089833425501603,0.7529948994520317,0.3254572059470787,0.3160996861776153
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,machine,0.2,56,297,277,0.1945751950939195,0.1972779628956177,0.1998419005409903,0.5725357786729879,0.374692686206298,0.3438247537593142
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_frozen_cache,exact_integer,0.2,56,297,277,0.1954303070601425,0.1981302053585984,0.1998419005409903,0.5718498580953707,0.3751347578488965,0.3441883617116554
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,machine,0.05,82,297,277,0.0450848051144592,0.0482892185201154,0.0477717515882785,0.832134641666069,0.307348901639336,0.3026760669432065
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,exact_integer,0.05,82,297,277,0.0450848051144592,0.0482892185201154,0.0477717515882785,0.8321105742773807,0.3073609732052595,0.3026881385091301
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,machine,0.1,75,297,277,0.0926408159078712,0.0956856453846904,0.097604490278025,0.7587833363641833,0.3196649749799715,0.3098137683911686
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,exact_integer,0.1,75,297,277,0.0926408159078712,0.0956856453846904,0.097604490278025,0.7587833363641833,0.3196649749799715,0.3098137683911686
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,machine,0.2,63,297,277,0.1964561672580292,0.1991526230725996,0.1919163027816937,0.6425050116896911,0.337868627905436,0.3153020165586085
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_frozen_cache,exact_integer,0.2,63,297,277,0.1964561672580292,0.1991526230725996,0.1919163027816937,0.6425050116896911,0.337868627905436,0.3153020165586085
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,machine,0.05,95,297,277,0.0393377000606932,0.0425613990537781,0.0357791324376755,0.9611511715338104,0.2699878435753073,0.2671090880696289
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.05,95,297,277,0.0399098705675042,0.0431316495253314,0.0361115231744495,0.9610470337942936,0.2699141325236069,0.2670012827665043
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,machine,0.1,91,297,277,0.0921505284572623,0.0951970031939829,0.0885167967924273,0.9234847698070427,0.2658443098954486,0.2592408555449087
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.1,91,297,277,0.0921505284572623,0.0951970031939829,0.0885167967924273,0.9234847698070427,0.2658443098954486,0.2592408555449087
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,machine,0.2,83,297,277,0.1888381956915976,0.1915602151691426,0.1888401641330677,0.8434071213985642,0.2586423362373919,0.2443339884141044
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_checkpoint_rerun,exact_integer,0.2,83,297,277,0.1888381956915976,0.1915602151691426,0.1888401641330677,0.8434071213985642,0.2586423362373919,0.2443339884141044
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.05,96,297,277,0.0430025078679155,0.0462139088482245,0.0358188390547792,0.972684011786404,0.2672739649482167,0.264829731471355
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.05,96,297,277,0.0430025078679155,0.0462139088482245,0.0358188390547792,0.972684011786404,0.2672739649482167,0.264829731471355
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.1,92,297,277,0.0936456707790747,0.0966871282596818,0.0883316423615616,0.933100423119931,0.2640773686291315,0.2579304585890513
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_checkpoint_rerun,exact_integer,0.1,92,297,277,0.0936456707790747,0.0966871282596818,0.0883316423615616,0.933100423119931,0.2640773686291315,0.2579304585890513
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_checkpoint_rerun,machine,0.2,84,297,277,0.1884191041117936,0.1911425299369218,0.1751916771914879,0.8519921301052327,0.2613543829190848,0.2483091956602194
