cell_id,family,task,model,seed,method,score_origin,alpha,historical_q,current_q,q_change,delta_risk,delta_mean_atom_fraction,delta_precision,delta_iou
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_checkpoint_rerun,0.05,7,7,0,-4.8572257327350605e-17,6.938893903907228e-16,-1.6653345369377348e-15,3.3306690738754696e-16
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_checkpoint_rerun,0.1,5,5,0,2.220446049250313e-16,6.245004513516507e-16,-3.3306690738754696e-16,3.219646771412954e-15
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_checkpoint_rerun,0.2,3,3,0,4.163336342344337e-16,4.787836793695989e-16,-2.220446049250313e-16,-1.7763568394002505e-15
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_checkpoint_rerun,0.05,7,7,0,-6.938893903907228e-18,6.938893903907228e-16,-1.5543122344752194e-15,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_checkpoint_rerun,0.1,5,5,0,1.249000902703301e-16,6.245004513516507e-16,-2.220446049250313e-16,3.3306690738754696e-15
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_checkpoint_rerun,0.2,3,3,0,3.05311331771918e-16,4.787836793695989e-16,-1.1102230246251563e-16,-1.1102230246251563e-15
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_frozen_cache,0.05,7,7,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_frozen_cache,0.1,5,5,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_frozen_cache,0.2,3,3,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_frozen_cache,0.05,30,30,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_frozen_cache,0.1,24,24,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_frozen_cache,0.2,17,17,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_checkpoint_rerun,0.05,7,7,0,-5.551115123125783e-17,6.938893903907228e-16,-1.6653345369377348e-15,4.440892098500626e-16
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_checkpoint_rerun,0.1,5,5,0,2.0816681711721683e-16,6.245004513516507e-16,-3.3306690738754696e-16,3.219646771412954e-15
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_checkpoint_rerun,0.2,3,3,0,4.440892098500626e-16,4.787836793695989e-16,-2.220446049250313e-16,-1.7763568394002505e-15
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_checkpoint_rerun,0.05,7,7,0,-6.938893903907227e-17,6.938893903907228e-16,-1.7763568394002505e-15,4.440892098500626e-16
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_checkpoint_rerun,0.1,5,5,0,2.498001805406602e-16,6.245004513516507e-16,-3.3306690738754696e-16,3.219646771412954e-15
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_checkpoint_rerun,0.2,3,3,0,4.163336342344337e-16,4.787836793695989e-16,-1.1102230246251563e-16,-1.6653345369377348e-15
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_frozen_cache,0.05,7,7,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_frozen_cache,0.1,5,5,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_frozen_cache,0.2,3,3,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_frozen_cache,0.05,31,31,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_frozen_cache,0.1,26,26,0,0.0,0.0,0.0,0.0
bxaic__X__gin__seed42,bxaic,X,gin,42,saliency,P20_frozen_cache,0.2,20,20,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_checkpoint_rerun,0.05,65,65,0,2.0816681711721685e-17,-2.220446049250313e-15,-2.220446049250313e-16,-6.661338147750939e-16
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_checkpoint_rerun,0.1,55,55,0,4.163336342344337e-17,-4.440892098500626e-16,2.220446049250313e-16,6.661338147750939e-16
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,P01_checkpoint_rerun,0.2,42,42,0,-5.551115123125783e-17,-3.0531133177191805e-15,3.3306690738754696e-16,2.4424906541753444e-15
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_checkpoint_rerun,0.05,53,53,0,2.775557561562892e-17,1.3322676295501878e-15,-1.1102230246251563e-15,-1.1102230246251563e-16
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_checkpoint_rerun,0.1,45,45,0,-2.775557561562892e-17,-3.0531133177191805e-15,-6.661338147750939e-16,2.220446049250313e-16
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,P01_checkpoint_rerun,0.2,34,34,0,-3.05311331771918e-16,2.7755575615628917e-15,0.0,-4.440892098500626e-16
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_frozen_cache,0.05,54,54,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_frozen_cache,0.1,45,45,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,P20_frozen_cache,0.2,34,34,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_frozen_cache,0.05,55,55,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_frozen_cache,0.1,46,46,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,P20_frozen_cache,0.2,35,35,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_checkpoint_rerun,0.05,61,61,0,1.3877787807814457e-17,-4.107825191113079e-15,-1.2212453270876722e-15,-1.5543122344752194e-15
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_checkpoint_rerun,0.1,51,51,0,4.163336342344337e-17,1.5543122344752194e-15,-1.2212453270876722e-15,-2.220446049250313e-16
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,P01_checkpoint_rerun,0.2,39,39,0,-5.551115123125783e-17,4.440892098500626e-16,9.992007221626409e-16,1.7763568394002505e-15
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_checkpoint_rerun,0.05,59,59,0,6.938893903907228e-18,1.7763568394002505e-15,-2.4424906541753444e-15,-1.9984014443252818e-15
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_checkpoint_rerun,0.1,49,49,0,0.0,6.661338147750939e-16,-7.771561172376097e-16,-4.440892098500626e-16
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,39,39,0,-8.326672684688674e-17,4.440892098500626e-16,7.771561172376097e-16,1.5543122344752194e-15
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,54,54,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,45,45,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,33,33,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_frozen_cache,0.05,56,56,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_frozen_cache,0.1,46,46,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,P20_frozen_cache,0.2,34,34,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_checkpoint_rerun,0.05,57,57,0,0.0,1.887379141862766e-15,1.1102230246251563e-16,2.220446049250313e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_checkpoint_rerun,0.1,47,47,0,1.3877787807814457e-17,-1.6653345369377348e-16,-1.1102230246251563e-16,4.440892098500626e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,P01_checkpoint_rerun,0.2,35,35,0,2.775557561562892e-17,1.9984014443252818e-15,-1.1102230246251563e-15,3.3306690738754696e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_checkpoint_rerun,0.05,57,57,0,-4.163336342344337e-17,1.887379141862766e-15,4.440892098500626e-16,-2.220446049250313e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_checkpoint_rerun,0.1,48,48,0,6.938893903907227e-17,3.3306690738754696e-15,-1.1102230246251563e-16,1.1102230246251563e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,P01_checkpoint_rerun,0.2,37,37,0,-2.775557561562892e-17,0.0,-4.440892098500626e-16,-1.1102230246251563e-16
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_frozen_cache,0.05,53,53,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_frozen_cache,0.1,43,43,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,P20_frozen_cache,0.2,32,32,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_frozen_cache,0.05,51,51,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_frozen_cache,0.1,41,41,0,0.0,0.0,0.0,0.0
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,P20_frozen_cache,0.2,32,32,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_checkpoint_rerun,0.05,63,63,0,-2.775557561562892e-17,-3.4416913763379853e-15,-4.440892098500626e-16,-9.992007221626409e-16
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_checkpoint_rerun,0.1,51,51,0,-1.3877787807814457e-17,1.5543122344752194e-15,-1.5543122344752194e-15,-5.551115123125784e-16
google__benzene__gin__seed123,google,benzene,gin,123,ig,P01_checkpoint_rerun,0.2,38,38,0,-5.551115123125783e-17,9.992007221626409e-16,5.551115123125784e-16,1.4432899320127037e-15
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_checkpoint_rerun,0.05,96,96,0,-3.469446951953614e-18,2.3314683517128287e-15,-5.551115123125784e-16,-7.771561172376097e-16
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_checkpoint_rerun,0.1,94,94,0,5.551115123125783e-17,5.440092820663267e-15,-1.4432899320127037e-15,-1.7763568394002505e-15
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,P01_checkpoint_rerun,0.2,89,89,0,-2.220446049250313e-16,-3.996802888650564e-15,5.551115123125783e-17,0.0
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_frozen_cache,0.05,46,46,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_frozen_cache,0.1,38,38,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,P20_frozen_cache,0.2,26,26,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_frozen_cache,0.05,51,51,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_frozen_cache,0.1,44,44,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed123,google,benzene,gin,123,saliency,P20_frozen_cache,0.2,33,33,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_checkpoint_rerun,0.05,85,85,0,4.8572257327350605e-17,5.551115123125784e-16,-1.6653345369377348e-16,-3.3306690738754696e-16
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_checkpoint_rerun,0.1,79,79,0,1.6653345369377348e-16,1.1102230246251563e-15,2.220446049250313e-16,8.881784197001252e-16
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,P01_checkpoint_rerun,0.2,69,69,0,-2.220446049250313e-16,4.440892098500626e-15,-1.1102230246251563e-16,1.6653345369377348e-16
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_checkpoint_rerun,0.05,88,88,0,2.0816681711721685e-17,-2.220446049250313e-15,5.551115123125783e-17,-6.106226635438361e-16
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_checkpoint_rerun,0.1,81,81,0,-1.3877787807814457e-17,9.547918011776346e-15,-5.551115123125783e-17,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,P01_checkpoint_rerun,0.2,67,67,0,0.0,-2.220446049250313e-15,3.8857805861880484e-16,-5.551115123125783e-17
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_frozen_cache,0.05,57,57,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_frozen_cache,0.1,46,46,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,P20_frozen_cache,0.2,34,34,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_frozen_cache,0.05,71,71,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_frozen_cache,0.1,61,61,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,P20_frozen_cache,0.2,46,46,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_checkpoint_rerun,0.05,84,84,0,-6.938893903907228e-18,2.55351295663786e-15,-5.551115123125783e-17,2.220446049250313e-16
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_checkpoint_rerun,0.1,73,73,0,-1.3877787807814457e-17,2.220446049250313e-16,7.771561172376097e-16,1.2212453270876722e-15
google__benzene__gin__seed42,google,benzene,gin,42,ig,P01_checkpoint_rerun,0.2,58,58,0,-1.9428902930940242e-16,2.1094237467877974e-15,-7.771561172376097e-16,1.6653345369377348e-16
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_checkpoint_rerun,0.05,92,92,0,2.775557561562892e-17,1.1102230246251563e-16,5.551115123125783e-17,2.7755575615628914e-16
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_checkpoint_rerun,0.1,83,83,0,1.3877787807814457e-17,4.218847493575595e-15,8.326672684688674e-16,1.1102230246251563e-15
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,P01_checkpoint_rerun,0.2,59,59,0,8.326672684688674e-17,1.7763568394002505e-15,-9.992007221626409e-16,-2.7755575615628914e-16
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_frozen_cache,0.05,51,51,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_frozen_cache,0.1,41,41,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,P20_frozen_cache,0.2,29,29,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_frozen_cache,0.05,51,51,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_frozen_cache,0.1,42,42,0,0.0,0.0,0.0,0.0
google__benzene__gin__seed42,google,benzene,gin,42,saliency,P20_frozen_cache,0.2,31,31,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_checkpoint_rerun,0.05,77,77,0,-3.4694469519536136e-17,-6.661338147750939e-16,0.0,-1.1102230246251563e-16
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_checkpoint_rerun,0.1,67,67,0,-1.249000902703301e-16,5.551115123125784e-16,1.1102230246251563e-16,-2.220446049250313e-16
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,P01_checkpoint_rerun,0.2,53,53,0,1.6653345369377348e-16,1.1102230246251563e-16,-1.1102230246251563e-16,1.1102230246251563e-16
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_checkpoint_rerun,0.05,89,89,0,-2.0816681711721685e-17,0.0,-3.3306690738754696e-16,-5.551115123125784e-16
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_checkpoint_rerun,0.1,81,81,0,-6.938893903907227e-17,-4.440892098500626e-16,-1.1102230246251563e-16,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,P01_checkpoint_rerun,0.2,64,64,0,0.0,0.0,-1.1102230246251563e-16,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_frozen_cache,0.05,71,71,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_frozen_cache,0.1,61,61,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,P20_frozen_cache,0.2,48,48,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_frozen_cache,0.05,95,95,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_frozen_cache,0.1,86,86,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,P20_frozen_cache,0.2,72,72,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_checkpoint_rerun,0.05,95,95,0,0.0,-4.440892098500626e-16,-1.1102230246251563e-16,1.6653345369377348e-16
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_checkpoint_rerun,0.1,89,89,0,-1.3877787807814454e-16,0.0,1.1102230246251563e-16,-1.6653345369377348e-16
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,P01_checkpoint_rerun,0.2,64,64,0,-2.775557561562892e-17,0.0,-1.1102230246251563e-16,1.1102230246251563e-16
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_checkpoint_rerun,0.05,88,88,0,0.0,-5.551115123125784e-16,0.0,-4.440892098500626e-16
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_checkpoint_rerun,0.1,80,80,0,-9.714451465470121e-17,-8.881784197001252e-16,-1.1102230246251563e-16,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,63,63,0,-8.326672684688674e-17,-1.1102230246251563e-16,-2.220446049250313e-16,-1.1102230246251563e-16
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,69,69,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,58,58,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,46,46,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_frozen_cache,0.05,92,92,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_frozen_cache,0.1,85,85,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,P20_frozen_cache,0.2,70,70,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,0.05,73,73,0,-3.4694469519536136e-17,0.0,4.440892098500626e-16,2.220446049250313e-16
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,0.1,63,63,0,-9.714451465470121e-17,-1.1102230246251563e-16,-1.1102230246251563e-16,1.1102230246251563e-16
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,P01_checkpoint_rerun,0.2,53,53,0,1.6653345369377348e-16,1.1102230246251563e-16,-1.1102230246251563e-16,1.1102230246251563e-16
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,0.05,83,83,0,1.3877787807814457e-17,-3.3306690738754696e-16,1.1102230246251563e-16,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,0.1,73,73,0,-4.163336342344337e-17,0.0,2.220446049250313e-16,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,P01_checkpoint_rerun,0.2,56,56,0,-1.1102230246251563e-16,8.881784197001252e-16,0.0,-2.220446049250313e-16
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_frozen_cache,0.05,73,73,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_frozen_cache,0.1,62,62,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,P20_frozen_cache,0.2,51,51,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_frozen_cache,0.05,96,96,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_frozen_cache,0.1,91,91,0,0.0,0.0,0.0,0.0
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,P20_frozen_cache,0.2,81,81,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_checkpoint_rerun,0.05,83,83,0,6.938893903907228e-18,-3.3306690738754696e-16,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_checkpoint_rerun,0.1,74,74,0,-1.6653345369377348e-16,-4.440892098500626e-16,1.1102230246251563e-16,-2.220446049250313e-16
google__logic10__gin__seed123,google,logic10,gin,123,ig,P01_checkpoint_rerun,0.2,64,64,0,-1.1102230246251563e-16,0.0,-1.1102230246251563e-16,0.0
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_checkpoint_rerun,0.05,96,96,0,0.0,-5.551115123125784e-16,-2.7755575615628914e-16,-2.7755575615628914e-16
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_checkpoint_rerun,0.1,93,93,0,-1.1102230246251563e-16,-7.771561172376097e-16,-5.551115123125783e-17,0.0
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,P01_checkpoint_rerun,0.2,88,88,0,-1.3877787807814454e-16,-5.551115123125784e-16,5.551115123125783e-17,-5.551115123125783e-17
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.05,73,73,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.1,58,58,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,P20_frozen_cache,0.2,44,44,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.05,92,92,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.1,85,85,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed123,google,logic10,gin,123,saliency,P20_frozen_cache,0.2,70,70,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.05,93,93,0,-1.3877787807814457e-17,-7.771561172376097e-16,-2.7755575615628914e-16,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.1,86,86,0,-1.52655665885959e-16,-7.771561172376097e-16,0.0,5.551115123125783e-17
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,P01_checkpoint_rerun,0.2,67,67,0,-2.220446049250313e-16,5.551115123125784e-16,-2.220446049250313e-16,-3.3306690738754696e-16
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.05,95,95,0,0.0,-4.440892098500626e-16,-1.1102230246251563e-16,1.6653345369377348e-16
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.1,91,91,0,-1.1102230246251563e-16,1.1102230246251563e-16,0.0,5.551115123125783e-17
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,P01_checkpoint_rerun,0.2,84,84,0,-5.551115123125783e-17,-5.551115123125784e-16,-1.1102230246251563e-16,-5.551115123125783e-17
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.05,69,69,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.1,58,58,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,P20_frozen_cache,0.2,46,46,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.05,88,88,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.1,81,81,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,P20_frozen_cache,0.2,69,69,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.05,95,95,0,1.3877787807814457e-17,-4.440892098500626e-16,-2.220446049250313e-16,1.1102230246251563e-16
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.1,87,87,0,-1.52655665885959e-16,-3.3306690738754696e-16,1.1102230246251563e-16,-1.1102230246251563e-16
google__logic10__gin__seed42,google,logic10,gin,42,ig,P01_checkpoint_rerun,0.2,69,69,0,-1.3877787807814454e-16,6.661338147750939e-16,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.05,96,96,0,0.0,-5.551115123125784e-16,-3.3306690738754696e-16,-3.8857805861880484e-16
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.1,92,92,0,-1.1102230246251563e-16,-3.3306690738754696e-16,-5.551115123125783e-17,1.1102230246251563e-16
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,P01_checkpoint_rerun,0.2,86,86,0,-2.775557561562892e-17,-7.771561172376097e-16,5.551115123125783e-17,-2.220446049250313e-16
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.05,83,83,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.1,69,69,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,P20_frozen_cache,0.2,51,51,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.05,88,88,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.1,74,74,0,0.0,0.0,0.0,0.0
google__logic10__gin__seed42,google,logic10,gin,42,saliency,P20_frozen_cache,0.2,56,56,0,0.0,0.0,0.0,0.0
