method,score_origin,grid,split,q,nominal_fraction,risk,mean_atom_fraction,precision,iou
ig,P01_checkpoint_rerun,exact_integer,calibration,9,0.09,0.5905430807074308,0.10935276158597591,0.49325473888661736,0.238429119941156
ig,P01_checkpoint_rerun,exact_integer,calibration,10,0.1,0.5790929993802879,0.11923673909718553,0.48238195170862114,0.23749218846232711
ig,P01_checkpoint_rerun,exact_integer,calibration,11,0.11,0.5692546098863914,0.1286813280269692,0.4730380646310128,0.23557017230137056
ig,P01_checkpoint_rerun,exact_integer,calibration,12,0.12,0.5629961681565958,0.13572165263079028,0.4651693129870681,0.23344727376872515
ig,P01_checkpoint_rerun,exact_integer,calibration,13,0.13,0.547601904053436,0.1483662494008562,0.4571700341316899,0.23723684774644455
ig,P01_checkpoint_rerun,exact_integer,calibration,14,0.14,0.5355192799371329,0.15955501937259028,0.4493707134385437,0.2393796769986851
ig,P01_checkpoint_rerun,exact_integer,calibration,15,0.15,0.5280018746778533,0.16769647564508364,0.4429561059845026,0.23911916671018674
ig,P01_checkpoint_rerun,exact_integer,calibration,16,0.16,0.5196184153073403,0.1768345078689763,0.43771993389459796,0.23985118388171275
ig,P01_checkpoint_rerun,exact_integer,calibration,17,0.17,0.5041549105761078,0.19041663452660856,0.43165276764257765,0.2441371461046871
ig,P01_checkpoint_rerun,exact_integer,calibration,18,0.18,0.49442915815966354,0.19940267296563297,0.42803448163762675,0.24659635307149516
ig,P01_checkpoint_rerun,exact_integer,calibration,19,0.19,0.4869555311452348,0.20748360228991602,0.42445919638379886,0.24799051910708483
ig,P01_checkpoint_rerun,exact_integer,calibration,20,0.2,0.4807720822085742,0.21416555529307224,0.4215669201885,0.24909472080060663
ig,P01_checkpoint_rerun,exact_integer,calibration,21,0.21,0.4644650587205748,0.22981569416637893,0.4160923583148565,0.2533438118251733
ig,P01_checkpoint_rerun,exact_integer,calibration,22,0.22,0.4539103434363375,0.2405142142743002,0.41243672983750435,0.25584235089185275
ig,P01_checkpoint_rerun,exact_integer,calibration,23,0.23,0.44648567107409015,0.2485661927088592,0.4100973191763059,0.2577986997305716
ig,P01_checkpoint_rerun,exact_integer,calibration,24,0.24,0.43840352745134864,0.2577262229465603,0.40739395799408956,0.2595713591639606
ig,P01_checkpoint_rerun,exact_integer,calibration,25,0.25,0.43137152040982013,0.2650262658597386,0.4052425474320597,0.2609079706766232
ig,P01_checkpoint_rerun,exact_integer,calibration,26,0.26,0.4192222374771498,0.2782136265990654,0.4022996065236484,0.2640372878707667
ig,P01_checkpoint_rerun,exact_integer,calibration,27,0.27,0.4093912757650757,0.2884883970708847,0.4000518168734661,0.26656194658321847
ig,P01_checkpoint_rerun,exact_integer,calibration,28,0.28,0.40237246122180703,0.2966650996756083,0.398054408281839,0.26799950034380443
ig,P01_checkpoint_rerun,exact_integer,calibration,29,0.29,0.3916799566639336,0.3089066073942901,0.394899734517466,0.26978046784020177
ig,P01_checkpoint_rerun,exact_integer,calibration,30,0.3,0.384192806274397,0.31766176048705985,0.3927170917554357,0.2710606417054294
ig,P01_checkpoint_rerun,exact_integer,calibration,31,0.31,0.37494085450534376,0.3288750372983629,0.3901112187008457,0.2726908787941744
ig,P01_checkpoint_rerun,exact_integer,calibration,32,0.32,0.36731296913358646,0.33787372414821815,0.38835475606729447,0.2743360312446591
ig,P01_checkpoint_rerun,exact_integer,calibration,33,0.33,0.360132827953124,0.34617712830030545,0.38680979138039684,0.27562905686179867
ig,P01_checkpoint_rerun,exact_integer,calibration,34,0.34,0.3486802104639155,0.35998090336882355,0.3838903086656491,0.2776770302552728
ig,P01_checkpoint_rerun,exact_integer,calibration,35,0.35,0.3419826938660519,0.36845174183254975,0.38217467576484543,0.2786392590577612
ig,P01_checkpoint_rerun,exact_integer,calibration,36,0.36,0.3359623586151653,0.3767888644136888,0.38059743583343264,0.27954155656836394
ig,P01_checkpoint_rerun,exact_integer,calibration,37,0.37,0.3260283452398616,0.38976237227286914,0.37749637388640367,0.2807578537524148
ig,P01_checkpoint_rerun,exact_integer,calibration,38,0.38,0.3190978550625618,0.39886921325506197,0.37581132327820366,0.28182593978163245
ig,P01_checkpoint_rerun,exact_integer,calibration,39,0.39,0.31225460885774353,0.4081185479988193,0.37425089342334494,0.28302489162121164
ig,P01_checkpoint_rerun,exact_integer,calibration,40,0.4,0.30700164257895923,0.4149344243684043,0.37288347867761007,0.2836263521391355
ig,P01_checkpoint_rerun,exact_integer,calibration,41,0.41,0.2952804819484325,0.4299158306952979,0.37034155529705326,0.2855353684983302
ig,P01_checkpoint_rerun,exact_integer,calibration,42,0.42,0.2887054084103794,0.43950496831546526,0.36850518980609986,0.28628691705066683
ig,P01_checkpoint_rerun,exact_integer,calibration,43,0.43,0.28120587051172397,0.45025309782681144,0.36664449116931075,0.28724742567897776
ig,P01_checkpoint_rerun,exact_integer,calibration,44,0.44,0.27569632798742605,0.45794042471702545,0.3653038292569446,0.2879861349426485
ig,P01_checkpoint_rerun,exact_integer,calibration,45,0.45,0.26891780251408903,0.46788287246406984,0.36350336334065764,0.2887841496117125
ig,P01_checkpoint_rerun,exact_integer,calibration,46,0.46,0.2595223210148146,0.48063729357735224,0.36131760377602945,0.2899898701417277
ig,P01_checkpoint_rerun,exact_integer,calibration,47,0.47,0.2557784261149709,0.4873328269578422,0.36029454451700293,0.29038816451834853
ig,P01_checkpoint_rerun,exact_integer,calibration,48,0.48,0.247633070987429,0.49950562336572113,0.3577252446331748,0.2910014239149582
ig,P01_checkpoint_rerun,exact_integer,calibration,49,0.49,0.24107845039677256,0.5096064675537498,0.35608224204401,0.29149756855380765
ig,P01_checkpoint_rerun,exact_integer,calibration,50,0.5,0.24077826147591258,0.5102408002401034,0.355989483288228,0.2914923828065969
ig,P01_checkpoint_rerun,exact_integer,calibration,51,0.51,0.2284906470887495,0.5290191230772232,0.35273783209541415,0.2927537576278347
ig,P01_checkpoint_rerun,exact_integer,calibration,52,0.52,0.22556031235939286,0.5349287586613278,0.3519425501786442,0.29291290599888686
ig,P01_checkpoint_rerun,exact_integer,calibration,53,0.53,0.21443335624233353,0.5512927636731318,0.3486987409235827,0.29350630240351006
ig,P01_checkpoint_rerun,exact_integer,calibration,54,0.54,0.21074923494862316,0.5579362243100375,0.34787748078326447,0.2939384297305725
ig,P01_checkpoint_rerun,exact_integer,calibration,55,0.55,0.2049217653185673,0.5683471822532905,0.3457718702332126,0.2938183416727232
ig,P01_checkpoint_rerun,exact_integer,calibration,56,0.56,0.2003614185961369,0.5764939573100245,0.3445701473612469,0.29425598322546803
ig,P01_checkpoint_rerun,exact_integer,calibration,57,0.57,0.19315414076424403,0.5883724928041647,0.3422222986054986,0.29426874183610074
ig,P01_checkpoint_rerun,exact_integer,calibration,58,0.58,0.18716011690082596,0.5990685495719237,0.3405565996907569,0.2946501442748537
ig,P01_checkpoint_rerun,exact_integer,calibration,59,0.59,0.18192830978500757,0.6087097599356763,0.3389294241235712,0.29476089622327245
ig,P01_checkpoint_rerun,exact_integer,calibration,60,0.6,0.17870288928380063,0.6146917253595876,0.3379230510664823,0.29477549460484564
ig,P01_checkpoint_rerun,exact_integer,calibration,61,0.61,0.1697681473430101,0.6305070426321562,0.334955008561935,0.2945817325174569
ig,P01_checkpoint_rerun,exact_integer,calibration,62,0.62,0.1648184053762768,0.6397043046323294,0.3335306302918247,0.29479687062187687
ig,P01_checkpoint_rerun,exact_integer,calibration,63,0.63,0.15997356873022717,0.6488632183581075,0.3319986367786693,0.2947668573014296
ig,P01_checkpoint_rerun,exact_integer,calibration,64,0.64,0.15561652206247337,0.6576455176133603,0.3305290638772298,0.29471215058799866
ig,P01_checkpoint_rerun,exact_integer,calibration,65,0.65,0.1506575341813009,0.6677783128848084,0.3287551121117471,0.2944247458229115
ig,P01_checkpoint_rerun,exact_integer,calibration,66,0.66,0.14554510277602753,0.6785926145185649,0.3267192013276464,0.29402316253601174
ig,P01_checkpoint_rerun,exact_integer,calibration,67,0.67,0.13879517361437907,0.692448462330669,0.32412573962654173,0.2935459449991651
ig,P01_checkpoint_rerun,exact_integer,calibration,68,0.68,0.13704206278473907,0.6965606578788306,0.3236874317610515,0.2936063274666271
ig,P01_checkpoint_rerun,exact_integer,calibration,69,0.69,0.1305033609617949,0.7097505533326119,0.321118988173524,0.292977298064187
ig,P01_checkpoint_rerun,exact_integer,calibration,70,0.7,0.12720480332001924,0.7174043468235767,0.319718971068864,0.2925770498898682
ig,P01_checkpoint_rerun,exact_integer,calibration,71,0.71,0.12170441578779029,0.7297189832366843,0.31754725547804624,0.292063434663756
ig,P01_checkpoint_rerun,exact_integer,calibration,72,0.72,0.11814282804692224,0.737769282351439,0.3162503528145165,0.29171377874313287
ig,P01_checkpoint_rerun,exact_integer,calibration,73,0.73,0.1124384438854013,0.7501371935600899,0.3140409524194544,0.29100015094811454
ig,P01_checkpoint_rerun,exact_integer,calibration,74,0.74,0.1075718374627875,0.760359891288324,0.3122556252083746,0.2904556253940398
ig,P01_checkpoint_rerun,exact_integer,calibration,75,0.75,0.10619789391008537,0.7638206658165753,0.31186683784410296,0.290433738599261
ig,P01_checkpoint_rerun,exact_integer,calibration,76,0.76,0.10059381444980348,0.7767081590804902,0.30967057420170974,0.2898547338340222
ig,P01_checkpoint_rerun,exact_integer,calibration,77,0.77,0.09447691049268248,0.7900593979221184,0.3073968837207497,0.28906816424427795
ig,P01_checkpoint_rerun,exact_integer,calibration,78,0.78,0.0911352473393886,0.7980593036130904,0.3061149143456248,0.2886344872529617
ig,P01_checkpoint_rerun,exact_integer,calibration,79,0.79,0.08636920754602143,0.8088098964645983,0.30437684225653155,0.28797137920825194
ig,P01_checkpoint_rerun,exact_integer,calibration,80,0.8,0.08325446198931108,0.8154605944349242,0.3033708059715436,0.28758428456908175
ig,P01_checkpoint_rerun,exact_integer,calibration,81,0.81,0.07663461284882438,0.831141988341061,0.3007049412132658,0.28644819230826873
ig,P01_checkpoint_rerun,exact_integer,calibration,82,0.82,0.07329869792512367,0.8391708449217581,0.2995528912377234,0.28606786988559757
ig,P01_checkpoint_rerun,exact_integer,calibration,83,0.83,0.0692063985662418,0.8482089561043669,0.29826878405460266,0.2856193236157559
ig,P01_checkpoint_rerun,exact_integer,calibration,84,0.84,0.0653209991847425,0.8575998741580715,0.2968071810385912,0.2850001985280386
ig,P01_checkpoint_rerun,exact_integer,calibration,85,0.85,0.0604116262200367,0.8685335790722758,0.2950856054486372,0.28422345424743656
ig,P01_checkpoint_rerun,exact_integer,calibration,86,0.86,0.056169060971988045,0.8790184985148021,0.29357781601558663,0.2837139445293597
ig,P01_checkpoint_rerun,exact_integer,calibration,87,0.87,0.051019511679551315,0.8902593412301233,0.2920308652579305,0.2830861629405164
ig,P01_checkpoint_rerun,exact_integer,calibration,88,0.88,0.047388861116684625,0.8987127293962631,0.2908741979671697,0.2826098680509954
ig,P01_checkpoint_rerun,exact_integer,calibration,89,0.89,0.04234288486944737,0.9099442626040116,0.28943466822797403,0.2821501559509557
ig,P01_checkpoint_rerun,exact_integer,calibration,90,0.9,0.03963349291993889,0.9158293682134557,0.28886824468618005,0.2820913563781863
ig,P01_checkpoint_rerun,exact_integer,calibration,91,0.91,0.03370099604938039,0.9292728290450031,0.28718155224810293,0.2815325797768818
ig,P01_checkpoint_rerun,exact_integer,calibration,92,0.92,0.02901147503132302,0.9398611762961147,0.28570504153753484,0.28084752346190023
ig,P01_checkpoint_rerun,exact_integer,calibration,93,0.93,0.023955399398382725,0.950375379429014,0.28464018185555817,0.2807055564339623
ig,P01_checkpoint_rerun,exact_integer,calibration,94,0.94,0.020577487061294506,0.9572930430038068,0.2841371220611202,0.28081840700016786
ig,P01_checkpoint_rerun,exact_integer,calibration,95,0.95,0.016948681756607666,0.9647618444420105,0.28341444672569865,0.28073658542701446
ig,P01_checkpoint_rerun,exact_integer,calibration,96,0.96,0.008784356794785253,0.9821290871945787,0.28119181968489304,0.2798292650532357
ig,P01_checkpoint_rerun,exact_integer,calibration,97,0.97,0.002753953079877017,0.9941060126497764,0.2801840250767441,0.2798590979122173
ig,P01_checkpoint_rerun,exact_integer,calibration,98,0.98,0.0007277172623665226,0.9987011419504385,0.279879488333003,0.279820007520966
ig,P01_checkpoint_rerun,exact_integer,calibration,99,0.99,0.0001671742511070175,0.9997928310073173,0.27983047870782146,0.27982225401701954
ig,P01_checkpoint_rerun,exact_integer,calibration,100,1.0,0.0,1.0,0.27982386067947546,0.27982386067947546
ig,P01_checkpoint_rerun,exact_integer,test,0,0.0,1.0,0.0,0.0,0.0
ig,P01_checkpoint_rerun,exact_integer,test,1,0.01,0.7077079620822371,0.03893550928031149,0.6773952517409096,0.290608544688062
ig,P01_checkpoint_rerun,exact_integer,test,2,0.02,0.7036119697151908,0.03999107566494566,0.6702438067641031,0.28746016060922774
ig,P01_checkpoint_rerun,exact_integer,test,3,0.03,0.6899504025085834,0.044834826923837834,0.6394848487592628,0.27102172352682163
ig,P01_checkpoint_rerun,exact_integer,test,4,0.04,0.6740564125878081,0.05252287762263072,0.6077259893525949,0.2546532823229203
ig,P01_checkpoint_rerun,exact_integer,test,5,0.05,0.640667129556316,0.07115131445476044,0.5696414503004988,0.25635071024773237
ig,P01_checkpoint_rerun,exact_integer,test,6,0.06,0.6253918029031722,0.08167365641745356,0.545952939703824,0.2502040468928222
ig,P01_checkpoint_rerun,exact_integer,test,7,0.07,0.6156207905862885,0.08886134481337761,0.5317464471626628,0.24492147782282997
ig,P01_checkpoint_rerun,exact_integer,test,8,0.08,0.6088620706936446,0.09495907298355585,0.5200433136608071,0.23920129012866756
ig,P01_checkpoint_rerun,exact_integer,test,9,0.09,0.5901424547276984,0.10864059190508,0.5061539609973114,0.24189501227858914
ig,P01_checkpoint_rerun,exact_integer,test,10,0.1,0.5759813698544338,0.11912892802861859,0.49387970665496644,0.24304984861902174
ig,P01_checkpoint_rerun,exact_integer,test,11,0.11,0.5655144102118077,0.1285261851138177,0.48426427856433885,0.2421588831816079
ig,P01_checkpoint_rerun,exact_integer,test,12,0.12,0.5588286282267845,0.13629203869143156,0.4758582427394996,0.23976880417658186
ig,P01_checkpoint_rerun,exact_integer,test,13,0.13,0.54454028735689,0.14826615415802413,0.4667996104589026,0.24298960852592386
ig,P01_checkpoint_rerun,exact_integer,test,14,0.14,0.5307049600640751,0.16011058780199183,0.4582172718489851,0.2453702715387582
ig,P01_checkpoint_rerun,exact_integer,test,15,0.15,0.5229068392727847,0.16819109916077224,0.45220246252008783,0.24519937814090007
ig,P01_checkpoint_rerun,exact_integer,test,16,0.16,0.5144160302212021,0.17739304783364707,0.4460598529995742,0.24600890480346904
ig,P01_checkpoint_rerun,exact_integer,test,17,0.17,0.5017038178574569,0.18943484158404855,0.4394128077666051,0.2492559833901018
ig,P01_checkpoint_rerun,exact_integer,test,18,0.18,0.49281610290695743,0.19888468766031636,0.4345486380770959,0.25049880570014127
ig,P01_checkpoint_rerun,exact_integer,test,19,0.19,0.4825270454879237,0.20847964993186308,0.429841223646388,0.2523503217482076
ig,P01_checkpoint_rerun,exact_integer,test,20,0.2,0.4766862154277536,0.2145977737710138,0.4271472002654366,0.25351568762636106
ig,P01_checkpoint_rerun,exact_integer,test,21,0.21,0.4605727634120736,0.22983864637837428,0.4219388127819914,0.25820366318990057
ig,P01_checkpoint_rerun,exact_integer,test,22,0.22,0.4510199977623026,0.23997134132550663,0.4183093214615661,0.26036084849788205
ig,P01_checkpoint_rerun,exact_integer,test,23,0.23,0.44190813879699475,0.24936771666500288,0.4149243656738513,0.2620824034986131
ig,P01_checkpoint_rerun,exact_integer,test,24,0.24,0.4345176411387656,0.2581977047214623,0.41198436981550246,0.2634239164917816
ig,P01_checkpoint_rerun,exact_integer,test,25,0.25,0.42834614671425914,0.26450400426389203,0.4101134428605902,0.2647243171950218
ig,P01_checkpoint_rerun,exact_integer,test,26,0.26,0.4156321209742732,0.2783551250579085,0.4062911747881315,0.2674720924749855
ig,P01_checkpoint_rerun,exact_integer,test,27,0.27,0.4062649625328746,0.28837932653799997,0.4043398031146298,0.2699352433649656
ig,P01_checkpoint_rerun,exact_integer,test,28,0.28,0.3979528994834892,0.2974846499899692,0.4016724778522293,0.2711701595534715
ig,P01_checkpoint_rerun,exact_integer,test,29,0.29,0.388378136209216,0.3082971561802614,0.3987352302342115,0.27277309341007455
ig,P01_checkpoint_rerun,exact_integer,test,30,0.3,0.3808324525955613,0.3173808777177288,0.3965216501671659,0.2741179168318468
ig,P01_checkpoint_rerun,exact_integer,test,31,0.31,0.371109866469165,0.32860023039442254,0.3943135381954261,0.27623399188200276
ig,P01_checkpoint_rerun,exact_integer,test,32,0.32,0.36228220484823037,0.33925999046830907,0.3913664889269217,0.27724294296446855
ig,P01_checkpoint_rerun,exact_integer,test,33,0.33,0.35607917798962074,0.3467032986635782,0.3896978444858974,0.27819654259690574
ig,P01_checkpoint_rerun,exact_integer,test,34,0.34,0.3455916155026448,0.35949544471619393,0.3869559208235945,0.28032613909644477
ig,P01_checkpoint_rerun,exact_integer,test,35,0.35,0.33901045630930293,0.36792782912592475,0.38562506313585176,0.2815108896706745
ig,P01_checkpoint_rerun,exact_integer,test,36,0.36,0.3324157377994381,0.3770829257526961,0.38350167077492453,0.2823698873607025
ig,P01_checkpoint_rerun,exact_integer,test,37,0.37,0.32146425378860316,0.38961068757641676,0.3809317390402023,0.28396105493462054
ig,P01_checkpoint_rerun,exact_integer,test,38,0.38,0.3141961882990839,0.39939845277720754,0.3790300749467274,0.28490396434266557
ig,P01_checkpoint_rerun,exact_integer,test,39,0.39,0.3076138745123056,0.4082696190713175,0.3775067303554185,0.28622278641019966
ig,P01_checkpoint_rerun,exact_integer,test,40,0.4,0.30283012129625186,0.41455919841573446,0.37637345501341085,0.2868438686964249
ig,P01_checkpoint_rerun,exact_integer,test,41,0.41,0.2916246157940084,0.4303893326616187,0.37262604235483227,0.28768304057121513
ig,P01_checkpoint_rerun,exact_integer,test,42,0.42,0.28455388546659294,0.4398554158880383,0.371154817289018,0.28880013994070813
ig,P01_checkpoint_rerun,exact_integer,test,43,0.43,0.27767225081166197,0.450050795678216,0.36917759631993274,0.2896189144591723
ig,P01_checkpoint_rerun,exact_integer,test,44,0.44,0.27216700432187146,0.45819079115567507,0.3676291944267722,0.2901905866300956
ig,P01_checkpoint_rerun,exact_integer,test,45,0.45,0.26554640727154805,0.4671690544551717,0.3662715403912236,0.2912456903016685
ig,P01_checkpoint_rerun,exact_integer,test,46,0.46,0.25583639112166073,0.48145240830700936,0.3632933514564636,0.2920426452787084
ig,P01_checkpoint_rerun,exact_integer,test,47,0.47,0.25231040202295196,0.48752449628047295,0.36243154892113716,0.2924518249855346
ig,P01_checkpoint_rerun,exact_integer,test,48,0.48,0.24354116126229614,0.49969655493487414,0.3603195005929988,0.2936297508074049
ig,P01_checkpoint_rerun,exact_integer,test,49,0.49,0.23784537737483477,0.5087908781930854,0.35875639190232306,0.2940040275770308
ig,P01_checkpoint_rerun,exact_integer,test,50,0.5,0.23745965912740302,0.5094956939082281,0.35867145034850983,0.29401522242868555
ig,P01_checkpoint_rerun,exact_integer,test,51,0.51,0.22471694399815734,0.5299123034371523,0.35470750860726985,0.29489023514215634
ig,P01_checkpoint_rerun,exact_integer,test,52,0.52,0.22182482808507278,0.53567224485109,0.35393097701923465,0.2950474673970972
ig,P01_checkpoint_rerun,exact_integer,test,53,0.53,0.21120732288104274,0.5511786853497651,0.3510329031237526,0.29589171966446387
ig,P01_checkpoint_rerun,exact_integer,test,54,0.54,0.2078543953949337,0.557139401899669,0.35030215953538213,0.29632145592865466
ig,P01_checkpoint_rerun,exact_integer,test,55,0.55,0.20166380488811703,0.5686457334225209,0.3477586425530012,0.29590817487647636
ig,P01_checkpoint_rerun,exact_integer,test,56,0.56,0.19652023960890508,0.5771780086302899,0.346604403685842,0.29665546979990237
ig,P01_checkpoint_rerun,exact_integer,test,57,0.57,0.18967040739866653,0.5886523859520247,0.34438234095455444,0.29660150780274114
ig,P01_checkpoint_rerun,exact_integer,test,58,0.58,0.1842858585676103,0.5987363943186399,0.3426292070096296,0.29683657699165916
ig,P01_checkpoint_rerun,exact_integer,test,59,0.59,0.17929362136860183,0.60831384896862,0.34089211860285035,0.29682339986598183
ig,P01_checkpoint_rerun,exact_integer,test,60,0.6,0.17616160499603073,0.6155517662826564,0.33939404376353666,0.2964184816916694
ig,P01_checkpoint_rerun,exact_integer,test,61,0.61,0.16795694944833123,0.6304335625589225,0.33640763259915357,0.2959808251065069
ig,P01_checkpoint_rerun,exact_integer,test,62,0.62,0.1631791018439081,0.6391933574294727,0.3350243016187647,0.2962843972425287
ig,P01_checkpoint_rerun,exact_integer,test,63,0.63,0.15832211132234597,0.6490924940538244,0.3333367453047991,0.29615518067754226
ig,P01_checkpoint_rerun,exact_integer,test,64,0.64,0.15400255414119693,0.6582858740332684,0.3315602119601406,0.2958043178754158
ig,P01_checkpoint_rerun,exact_integer,test,65,0.65,0.1495481250374333,0.6678869587517662,0.32970015815522663,0.29537774312039683
ig,P01_checkpoint_rerun,exact_integer,test,66,0.66,0.1443472042924691,0.6790963654904839,0.3276388096581996,0.29495897664299975
ig,P01_checkpoint_rerun,exact_integer,test,67,0.67,0.13815666098843854,0.6919998829666608,0.32516028495437116,0.2945302206058698
ig,P01_checkpoint_rerun,exact_integer,test,68,0.68,0.13631586616900782,0.6961088093176551,0.32468540278347335,0.29457883902365745
ig,P01_checkpoint_rerun,exact_integer,test,69,0.69,0.12998558365468654,0.7101029512358169,0.3218408732600545,0.29365771990032147
ig,P01_checkpoint_rerun,exact_integer,test,70,0.7,0.1265938037091415,0.7173308659348852,0.32067357010519115,0.29350116454096786
ig,P01_checkpoint_rerun,exact_integer,test,71,0.71,0.12087529830374769,0.7304060254499776,0.3182475437456976,0.2927736210614057
ig,P01_checkpoint_rerun,exact_integer,test,72,0.72,0.11746550988942395,0.7378841497959935,0.3170686943768741,0.29256977027036773
ig,P01_checkpoint_rerun,exact_integer,test,73,0.73,0.11255856832437683,0.7503238550922391,0.31451614813854745,0.29145332152223996
ig,P01_checkpoint_rerun,exact_integer,test,74,0.74,0.1082707454605171,0.7602366851487699,0.31273482135864,0.290861779710314
ig,P01_checkpoint_rerun,exact_integer,test,75,0.75,0.10690784321763237,0.7638299623387016,0.3123368982300847,0.2908485579960462
ig,P01_checkpoint_rerun,exact_integer,test,76,0.76,0.10078383924902369,0.7771710950645028,0.3101196514692428,0.2901985963564
ig,P01_checkpoint_rerun,exact_integer,test,77,0.77,0.09531505005909714,0.7893354649652383,0.30801517529166206,0.28951871643491434
ig,P01_checkpoint_rerun,exact_integer,test,78,0.78,0.09134913671707029,0.7986204688811724,0.30653085124043,0.28903873269418684
ig,P01_checkpoint_rerun,exact_integer,test,79,0.79,0.08696314559080544,0.808864535251867,0.3047379198037364,0.28825843033769666
ig,P01_checkpoint_rerun,exact_integer,test,80,0.8,0.08401801670646536,0.8155131909273813,0.3037303780538873,0.28787446043602627
ig,P01_checkpoint_rerun,exact_integer,test,81,0.81,0.07731922597121046,0.8302235316983779,0.3013818516111913,0.28706033551747595
ig,P01_checkpoint_rerun,exact_integer,test,82,0.82,0.07391299130557821,0.8397071225463635,0.2998181140799412,0.2862897400811424
ig,P01_checkpoint_rerun,exact_integer,test,83,0.83,0.06988074950387997,0.849268340046191,0.2984644062876526,0.28580888872410865
ig,P01_checkpoint_rerun,exact_integer,test,84,0.84,0.06601183821124139,0.8579757519523152,0.297157954484061,0.28534593477997866
ig,P01_checkpoint_rerun,exact_integer,test,85,0.85,0.06149828031188318,0.8676236887169189,0.295710665277277,0.2847894466116442
ig,P01_checkpoint_rerun,exact_integer,test,86,0.86,0.056797792152384174,0.8784812224046892,0.2941150480609805,0.28415920804869327
ig,P01_checkpoint_rerun,exact_integer,test,87,0.87,0.0514783315548869,0.8904370274722195,0.29254961635674465,0.28360613632601467
ig,P01_checkpoint_rerun,exact_integer,test,88,0.88,0.04763341099347851,0.899076761094537,0.2914029140706396,0.2831957171194811
ig,P01_checkpoint_rerun,exact_integer,test,89,0.89,0.04261087363089566,0.9101769965164278,0.2900115170034131,0.2828006903837913
ig,P01_checkpoint_rerun,exact_integer,test,90,0.9,0.04016121431775388,0.915582815624,0.28943194120393584,0.28271213215713814
ig,P01_checkpoint_rerun,exact_integer,test,91,0.91,0.03377303343413343,0.9300625897251636,0.2875839141086781,0.28202740670946685
ig,P01_checkpoint_rerun,exact_integer,test,92,0.92,0.029138119781813424,0.9404097268024115,0.28621516790572454,0.28139339730874086
ig,P01_checkpoint_rerun,exact_integer,test,93,0.93,0.024823674607109103,0.9498418368168653,0.28518873928978605,0.2811650414641961
ig,P01_checkpoint_rerun,exact_integer,test,94,0.94,0.021614286011391436,0.9569181537892284,0.2845414786831438,0.2811187197758853
ig,P01_checkpoint_rerun,exact_integer,test,95,0.95,0.017873138401693512,0.964663473422934,0.28369669063372205,0.28095378360384965
ig,P01_checkpoint_rerun,exact_integer,test,96,0.96,0.008597344362659942,0.9828459221633368,0.28162630544580614,0.280305857661622
ig,P01_checkpoint_rerun,exact_integer,test,97,0.97,0.002909270773531079,0.9938683547064016,0.28077135076264015,0.28043817634645113
ig,P01_checkpoint_rerun,exact_integer,test,98,0.98,0.0008852837148130241,0.9986007345417334,0.28042134632951693,0.28035484917731374
ig,P01_checkpoint_rerun,exact_integer,test,99,0.99,0.00018283191524703148,0.9997676723499286,0.28039465195729707,0.28038433759296666
ig,P01_checkpoint_rerun,exact_integer,test,100,1.0,0.0,1.0,0.2803874299751492,0.2803874299751492
ig,P01_checkpoint_rerun,machine,calibration,0,0.0,1.0,0.0,0.0,0.0
ig,P01_checkpoint_rerun,machine,calibration,1,0.01,0.7053702099576623,0.038832759623658626,0.6688458343679766,0.2931126501665469
ig,P01_checkpoint_rerun,machine,calibration,2,0.02,0.7008301121690591,0.03987237593695166,0.6610021692702382,0.28968364652209755
ig,P01_checkpoint_rerun,machine,calibration,3,0.03,0.6886702250964344,0.04451957798119884,0.630706650611296,0.27185753530541373
ig,P01_checkpoint_rerun,machine,calibration,4,0.04,0.6727770535699645,0.05230529483247348,0.5974266062309139,0.25353469508072723
ig,P01_checkpoint_rerun,machine,calibration,5,0.05,0.6403634869532906,0.07146821027535162,0.5583283757215108,0.2548116719842673
ig,P01_checkpoint_rerun,machine,calibration,6,0.06,0.626985254471546,0.08128047488358635,0.5351932334448186,0.24619343377052516
ig,P01_checkpoint_rerun,machine,calibration,7,0.07,0.6181205958235928,0.08825888185748629,0.5208761166746634,0.2403240808579041
ig,P01_checkpoint_rerun,machine,calibration,8,0.08,0.6115767822360977,0.09457320573093737,0.5071036952467038,0.2327665900645462
ig,P01_checkpoint_rerun,machine,calibration,9,0.09,0.5905430807074308,0.10935276158597591,0.49325473888661736,0.238429119941156
ig,P01_checkpoint_rerun,machine,calibration,10,0.1,0.5790929993802879,0.11923673909718553,0.48238195170862114,0.23749218846232711
ig,P01_checkpoint_rerun,machine,calibration,11,0.11,0.5692546098863914,0.1286813280269692,0.4730380646310128,0.23557017230137056
ig,P01_checkpoint_rerun,machine,calibration,12,0.12,0.5629961681565958,0.13572165263079028,0.4651693129870681,0.23344727376872515
ig,P01_checkpoint_rerun,machine,calibration,13,0.13,0.547601904053436,0.1483662494008562,0.4571700341316899,0.23723684774644455
ig,P01_checkpoint_rerun,machine,calibration,14,0.14,0.5354417159086878,0.15961576277169742,0.4493272305094994,0.23938752427251683
ig,P01_checkpoint_rerun,machine,calibration,15,0.15,0.5280018746778533,0.16769647564508364,0.4429561059845026,0.23911916671018674
ig,P01_checkpoint_rerun,machine,calibration,16,0.16,0.5196184153073403,0.1768345078689763,0.43771993389459796,0.23985118388171275
