cell_id,family,task,model,seed,method,score_origin,alpha,q,risk,mean_atom_fraction,precision,iou
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,P20_historical,0.1,78,0.0966297224757432,0.797157910454846,0.7229112328121364,0.6700299222644066
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,saliency,P20_historical,0.2,67,0.1888955835778462,0.6901920253936527,0.7476658280732682,0.6360535590183017
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,P01_historical,0.05,94,0.0433870254658761,0.9571779041803892,0.6426329005769882,0.6266642992082985
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,P01_historical,0.1,90,0.0934265968985688,0.915205996412866,0.6400567764970337,0.6063204895471188
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,ig,P01_historical,0.2,81,0.1964359819287547,0.8282350484191051,0.6324131648463877,0.5614548320161823
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,P01_historical,0.05,94,0.0450576657082193,0.9571779041803892,0.6420928065363228,0.6258592102748759
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,P01_historical,0.1,90,0.0914995197334544,0.915205996412866,0.6410228185337978,0.6073130659055345
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,gradinput,P01_historical,0.2,81,0.1931410749091925,0.8282350484191051,0.6340480610558081,0.5618945504262153
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,P20_historical,0.05,94,0.0464858965643429,0.9571779041803794,0.6413876365817872,0.625018049814428
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,P20_historical,0.1,90,0.0942352641694782,0.9152059964128934,0.6403486386298105,0.6073742703507441
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,atom_occlusion,P20_historical,0.2,81,0.191284090659572,0.8282350484191191,0.6355067312272551,0.5662693795123481
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,P20_historical,0.05,81,0.0431457524224229,0.8282350484191191,0.73596132601841,0.7084946384053479
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,P20_historical,0.1,74,0.0915002051679495,0.7572472903866901,0.7604072848988078,0.6997501084634816
bxaic__rings-count__gin__seed2026,bxaic,rings-count,gin,2026,saliency,P20_historical,0.2,63,0.1908935080569678,0.6482546863347516,0.7852319906436471,0.6536408979588284
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,P01_historical,0.05,94,0.0452827972845441,0.9571779041803892,0.642094802427738,0.6260878003419377
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,P01_historical,0.1,90,0.0941799224407364,0.915205996412866,0.6406271058561605,0.6078680865814945
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,ig,P01_historical,0.2,81,0.1973407693262567,0.8282350484191051,0.6331144005007621,0.5638799998765506
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,P01_historical,0.05,94,0.0427851077822938,0.9571779041803892,0.6419034256296074,0.6247764246675911
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,P01_historical,0.1,89,0.0946094555782003,0.9084471118578896,0.641086522072392,0.6031558145495367
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,gradinput,P01_historical,0.2,80,0.1976397630455538,0.8137950848969696,0.636759358578589,0.5562782679549926
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_historical,0.05,94,0.0453280111383138,0.9571779041803794,0.6418955181424577,0.6257283697953964
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_historical,0.1,89,0.099492550400703,0.9084471118579232,0.6413402247419868,0.6061524343691148
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,atom_occlusion,P20_historical,0.2,80,0.1984957091612846,0.8137950848970038,0.6392101195880736,0.5643979776509327
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_historical,0.05,89,0.042736394148358,0.9084471118579232,0.6745344419775035,0.6545740069222968
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_historical,0.1,81,0.0930449892736111,0.8282350484191191,0.6992800732741586,0.652146741591251
bxaic__rings-count__gin__seed42,bxaic,rings-count,gin,42,saliency,P20_historical,0.2,68,0.1994598130219038,0.696708399448192,0.7307037775287859,0.6176912838879476
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_historical,0.05,95,0.0427131151903236,0.9611511715338094,0.2685983499723741,0.2654955281827999
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_historical,0.1,91,0.0910966984479162,0.9234847698070427,0.2657521726725466,0.2590777611527485
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,ig,P01_historical,0.2,76,0.1880490397080842,0.7722412088975928,0.283316360801918,0.2661067967420805
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_historical,0.05,94,0.0431101119150759,0.9522828292781326,0.2711722130868556,0.2679634394503317
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_historical,0.1,90,0.0885172217278208,0.9101407650316404,0.2702047616046774,0.2635047603689398
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,gradinput,P01_historical,0.2,75,0.1888626817067881,0.7587833363641836,0.2869182071326191,0.2682520101981524
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_historical,0.05,87,0.0375913129011339,0.8831394062523956,0.2916585266976696,0.28763863443299
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_historical,0.1,77,0.0767009328167971,0.7824028583906255,0.3153817441615488,0.30706092063503
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,atom_occlusion,P20_historical,0.2,63,0.1675340096827924,0.6425050116896911,0.3461385930799328,0.3260400154037362
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_historical,0.05,92,0.0442088978733969,0.933100423119931,0.2760344648006489,0.2728408861555343
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_historical,0.1,85,0.1022089656995758,0.8615419215079451,0.280457559295134,0.2726413752230454
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_historical,0.2,73,0.1979377990257853,0.7431959531128983,0.2888801777453076,0.2725414611738457
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_historical,0.05,91,0.037604298088109,0.9234847698070427,0.2798341621199454,0.2764379772866155
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_historical,0.1,87,0.0837812893650215,0.8831394062523965,0.2782224786458664,0.2709427678530432
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,ig,P01_historical,0.2,79,0.1810989173337769,0.8031415724851435,0.2729378768299423,0.2570031536557337
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_historical,0.05,94,0.0417963666764612,0.9522828292781326,0.2708448823395945,0.2674756030345646
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_historical,0.1,90,0.0889605242754416,0.9101407650316404,0.2691092508635427,0.2619082784160796
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,gradinput,P01_historical,0.2,81,0.1865078812805784,0.8221096957600588,0.2650472564364936,0.2492104334558631
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_historical,0.05,88,0.0399362214390331,0.8925835780059945,0.2889675881232775,0.2852689868940309
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_historical,0.1,81,0.0713413781329335,0.8221096957600584,0.3030819192344294,0.296261339514966
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,atom_occlusion,P20_historical,0.2,66,0.1559487869858945,0.6732538741590821,0.3345983710433101,0.3168299049161683
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_historical,0.05,94,0.0528822472490998,0.9522828292781328,0.2681387393200583,0.2641993780932419
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_historical,0.1,90,0.0943053792758557,0.9101407650316404,0.26846319545034,0.2616694981832106
bxaic__rings-max__gcn__seed2026,bxaic,rings-max,gcn,2026,saliency,P20_historical,0.2,80,0.2151078567795715,0.8103803802045467,0.262442110182767,0.24713774707598
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_historical,0.05,95,0.0502348858003402,0.9611511715338094,0.2664129484777612,0.2627029201335996
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_historical,0.1,92,0.0874985845798144,0.93310042311993,0.2637204207080502,0.2573218213892817
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,ig,P01_historical,0.2,75,0.1980430805411494,0.7587833363641836,0.2850041212999806,0.266631382516981
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_historical,0.05,94,0.046286866350622,0.9522828292781326,0.270142126727957,0.2666433972284623
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_historical,0.1,90,0.0948870730361377,0.9101407650316404,0.2677495660832309,0.2603001872047862
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,gradinput,P01_historical,0.2,79,0.1823665578565829,0.8031415724851435,0.2738162937968594,0.2579440746697803
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_historical,0.05,86,0.034665292699312,0.8718650583306669,0.2969464623953577,0.2933072663744553
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_historical,0.1,77,0.0799261677812091,0.7824028583906255,0.3144729226208186,0.3057347253486653
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,atom_occlusion,P20_historical,0.2,61,0.1640646176939323,0.6232921475008869,0.3570116333060037,0.3365785926462178
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_historical,0.05,95,0.0526129371112499,0.9611511715338104,0.26720808389224,0.2641127188508828
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_historical,0.1,91,0.1028463037671248,0.9234847698070427,0.2648879059358017,0.2589088643645602
bxaic__rings-max__gcn__seed42,bxaic,rings-max,gcn,42,saliency,P20_historical,0.2,82,0.1981820218782507,0.832134641666069,0.2638212284203945,0.251255278072693
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_historical,0.05,96,0.0451529640086548,0.9726840117864036,0.26531110430169,0.262456159203033
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_historical,0.1,93,0.0976589238473058,0.9416332553306368,0.2587622034362641,0.2517864121655203
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,ig,P01_historical,0.2,81,0.1980217375125351,0.8221096957600588,0.2627943407722141,0.2467410249021257
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_historical,0.05,95,0.0506642639528286,0.9611511715338094,0.265932981718858,0.2620338552039697
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_historical,0.1,91,0.0971703556572489,0.9234847698070427,0.2629437681963416,0.2558072003850142
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,gradinput,P01_historical,0.2,79,0.2127767762608498,0.8031415724851435,0.2638894983929084,0.2478147140882711
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_historical,0.05,86,0.0460176091711163,0.8718650583306669,0.2944358226199681,0.2903368174105545
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_historical,0.1,74,0.089833425501603,0.7529948994520317,0.3254572059470787,0.3160996861776153
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,atom_occlusion,P20_historical,0.2,56,0.1998419005409903,0.5725357786729879,0.374692686206298,0.3438247537593142
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_historical,0.05,82,0.0477717515882785,0.832134641666069,0.307348901639336,0.3026760669432065
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_historical,0.1,75,0.097604490278025,0.7587833363641833,0.3196649749799715,0.3098137683911686
bxaic__rings-max__gin__seed123,bxaic,rings-max,gin,123,saliency,P20_historical,0.2,63,0.1919163027816937,0.6425050116896911,0.337868627905436,0.3153020165586085
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_historical,0.05,95,0.0357791324376755,0.9611511715338094,0.2699878435753075,0.2671090880696289
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_historical,0.1,91,0.0885167967924274,0.9234847698070427,0.2658443098954486,0.2592408555449086
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,ig,P01_historical,0.2,83,0.1888401641330676,0.843407121398564,0.2586423362373919,0.2443339884141044
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_historical,0.05,96,0.0358188390547792,0.9726840117864036,0.267273964948217,0.2648297314713551
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_historical,0.1,92,0.0883316423615617,0.93310042311993,0.2640773686291316,0.2579304585890513
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,gradinput,P01_historical,0.2,84,0.1751916771914878,0.8519921301052331,0.2613543829190849,0.2483091956602196
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,atom_occlusion,P20_historical,0.05,93,0.0354250257630973,0.9416332553306374,0.2757212078046149,0.2729470458460388
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,atom_occlusion,P20_historical,0.1,85,0.0839681602187992,0.8615419215079451,0.28567744898902,0.2787015016578753
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,atom_occlusion,P20_historical,0.2,70,0.1671794447868888,0.7136702784746064,0.3142081402537638,0.2977546335660852
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,saliency,P20_historical,0.05,83,0.0383540897190636,0.8434071213985642,0.3071967802933495,0.3036454074359003
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,saliency,P20_historical,0.1,73,0.0967280630224076,0.7431959531128983,0.3268234432088546,0.3163422673705787
bxaic__rings-max__gin__seed2026,bxaic,rings-max,gin,2026,saliency,P20_historical,0.2,61,0.1976142191148774,0.6232921475008869,0.3472218459291334,0.3228701622021473
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,P01_historical,0.05,96,0.0486210577239634,0.9726840117864036,0.2636590471589408,0.2602146327301342
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,P01_historical,0.1,93,0.0999492544118747,0.9416332553306368,0.2573365857304291,0.2500505049036156
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,ig,P01_historical,0.2,87,0.1954754427088589,0.8831394062523965,0.2454380419101886,0.2321425918147257
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,P01_historical,0.05,97,0.0287985221182812,0.9844822175393216,0.2666648031031413,0.264896861623863
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,P01_historical,0.1,94,0.0824161707487337,0.9522828292781326,0.260999538210218,0.2554669819741191
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,gradinput,P01_historical,0.2,87,0.1795005280483485,0.8831394062523965,0.252496486912296,0.2409219931333758
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,atom_occlusion,P20_historical,0.05,88,0.0322349371202717,0.8925835780059945,0.2912726330985826,0.2880451323649162
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,atom_occlusion,P20_historical,0.1,79,0.0809388624779209,0.8031415724851438,0.3059075755121927,0.297059183885563
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,atom_occlusion,P20_historical,0.2,65,0.186806887671021,0.6619593598266713,0.3267775299887656,0.303842023723148
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,saliency,P20_historical,0.05,85,0.0442519154411706,0.8615419215079451,0.2985055516786801,0.294522522968242
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,saliency,P20_historical,0.1,76,0.0979859937762553,0.7722412088975923,0.3139736540374317,0.3039086772486506
bxaic__rings-max__gin__seed42,bxaic,rings-max,gin,42,saliency,P20_historical,0.2,62,0.1989877118880859,0.6327239763446235,0.3395614493232756,0.3153914816497795
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed123,bxaic,X,gcn,123,ig,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed123,bxaic,X,gcn,123,gradinput,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed123,bxaic,X,gcn,123,atom_occlusion,P20_historical,0.05,7,0.0471796148178146,0.0880659152983928,0.6167122391701807,0.5695326243523681
bxaic__X__gcn__seed123,bxaic,X,gcn,123,atom_occlusion,P20_historical,0.1,5,0.0921681122248098,0.0681479369393903,0.7275108622380058,0.6353427500131997
bxaic__X__gcn__seed123,bxaic,X,gcn,123,atom_occlusion,P20_historical,0.2,3,0.1982543619857586,0.0432521799187035,0.92427651783605,0.7260221558502902
bxaic__X__gcn__seed123,bxaic,X,gcn,123,saliency,P20_historical,0.05,21,0.0396044964170407,0.2282375905422301,0.2415445044522819,0.2365518816132735
bxaic__X__gcn__seed123,bxaic,X,gcn,123,saliency,P20_historical,0.1,16,0.0868035165873578,0.1763927049093881,0.2814198429456445,0.2720128097079942
bxaic__X__gcn__seed123,bxaic,X,gcn,123,saliency,P20_historical,0.2,11,0.1825748371637809,0.1269292735646751,0.317718875708263,0.2994408744749102
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,ig,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,gradinput,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,atom_occlusion,P20_historical,0.05,7,0.0471796148178146,0.0880659152983928,0.6167122391701807,0.5695326243523681
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,atom_occlusion,P20_historical,0.1,5,0.0921681122248098,0.0681479369393903,0.7275108622380058,0.6353427500131997
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,atom_occlusion,P20_historical,0.2,3,0.1982543619857586,0.0432521799187035,0.92427651783605,0.7260221558502902
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,saliency,P20_historical,0.05,22,0.0437631478294128,0.2380654051923716,0.2301848132637327,0.2256193186158498
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,saliency,P20_historical,0.1,17,0.0902416388242044,0.1875275203171704,0.2644504833230063,0.2558375748518403
bxaic__X__gcn__seed2026,bxaic,X,gcn,2026,saliency,P20_historical,0.2,12,0.1808587290337821,0.1362871195666886,0.3008533723670228,0.2848202303771119
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed42,bxaic,X,gcn,42,ig,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gcn__seed42,bxaic,X,gcn,42,gradinput,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gcn__seed42,bxaic,X,gcn,42,atom_occlusion,P20_historical,0.05,7,0.0471796148178146,0.0880659152983928,0.6167122391701807,0.5695326243523681
bxaic__X__gcn__seed42,bxaic,X,gcn,42,atom_occlusion,P20_historical,0.1,5,0.0921681122248098,0.0681479369393903,0.7275108622380058,0.6353427500131997
bxaic__X__gcn__seed42,bxaic,X,gcn,42,atom_occlusion,P20_historical,0.2,3,0.1982543619857586,0.0432521799187035,0.92427651783605,0.7260221558502902
bxaic__X__gcn__seed42,bxaic,X,gcn,42,saliency,P20_historical,0.05,25,0.0469903423216676,0.2631365358313075,0.2067818041439277,0.2032172104643758
bxaic__X__gcn__seed42,bxaic,X,gcn,42,saliency,P20_historical,0.1,19,0.0941134285039317,0.2072333673447334,0.2370280794512644,0.2303442876150979
bxaic__X__gcn__seed42,bxaic,X,gcn,42,saliency,P20_historical,0.2,13,0.1787418581890586,0.1477955649448495,0.2757844404845932,0.2636182284778419
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gin__seed123,bxaic,X,gin,123,ig,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,P01_historical,0.05,8,0.044821723870271,0.0963204415530172,0.5686331575838132,0.5327771284251617
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,P01_historical,0.1,6,0.0800894052400076,0.0777160805543746,0.6541456569849553,0.5871527554066532
bxaic__X__gin__seed123,bxaic,X,gin,123,gradinput,P01_historical,0.2,4,0.1471067744366823,0.0570402522274434,0.7871843945683421,0.6584059755702208
bxaic__X__gin__seed123,bxaic,X,gin,123,atom_occlusion,P20_historical,0.05,7,0.0472091447020574,0.0880659152983928,0.6165350598647236,0.5695008229385681
bxaic__X__gin__seed123,bxaic,X,gin,123,atom_occlusion,P20_historical,0.1,5,0.0921976421090527,0.0681479369393903,0.7271565036270915,0.6353132201289569
bxaic__X__gin__seed123,bxaic,X,gin,123,atom_occlusion,P20_historical,0.2,3,0.1982838918700014,0.0432521799187035,0.9239221592251357,0.7259926259660474
bxaic__X__gin__seed123,bxaic,X,gin,123,saliency,P20_historical,0.05,30,0.0397545363526936,0.3162317963074243,0.1762298097793782,0.1737781938198697
bxaic__X__gin__seed123,bxaic,X,gin,123,saliency,P20_historical,0.1,24,0.0886339475549256,0.2564868080467718,0.1960891047900572,0.191622498870581
bxaic__X__gin__seed123,bxaic,X,gin,123,saliency,P20_historical,0.2,18,0.1804908710472141,0.1979390304297622,0.2115321157158714,0.2046987195085433
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_historical,0.05,7,0.0473567941232717,0.0880659152983921,0.6165350598647252,0.5692963852784249
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_historical,0.1,5,0.0923452915302667,0.0681479369393897,0.7271565036270918,0.6351655707077394
bxaic__X__gin__seed2026,bxaic,X,gin,2026,ig,P01_historical,0.2,3,0.1984315412912153,0.0432521799187031,0.923922159225136,0.7258449765448348
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_historical,0.05,7,0.0526105823855646,0.0880659152983921,0.6088277600773404,0.5634017985280622
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_historical,0.1,5,0.0981483356394766,0.0681479369393897,0.7163485659942074,0.629389103494348
bxaic__X__gin__seed2026,bxaic,X,gin,2026,gradinput,P01_historical,0.2,3,0.2034752455198947,0.0432521799187031,0.9115196078431372,0.7206595288717896
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_historical,0.05,7,0.0474158538917574,0.0880659152983928,0.6161807012538093,0.5692373255099394
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_historical,0.1,5,0.0923748214145098,0.0681479369393903,0.7268021450161772,0.6351360408234997
bxaic__X__gin__seed2026,bxaic,X,gin,2026,atom_occlusion,P20_historical,0.2,3,0.1988154297863728,0.0432521799187035,0.9233906213087644,0.7256382673551333
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_historical,0.05,30,0.0376709920916157,0.3162317963074243,0.1773456489575013,0.1750311817362614
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_historical,0.1,24,0.0884812358678411,0.2564868080467718,0.197702476849921,0.1930586188573744
bxaic__X__gin__seed2026,bxaic,X,gin,2026,saliency,P20_historical,0.2,17,0.2053060983429515,0.1875275203171704,0.2178374204271644,0.2091945090822685
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_historical,0.05,7,0.0471796148178146,0.0880659152983921,0.6167122391701824,0.5695326243523676
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_historical,0.1,5,0.0921681122248096,0.0681479369393897,0.7275108622380061,0.6353427500131965
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,P01_historical,0.2,3,0.1982543619857581,0.0432521799187031,0.92427651783605,0.726022155850292
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_historical,0.05,7,0.0474960064347024,0.0880659152983921,0.6158263426428968,0.5691315371334208
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_historical,0.1,5,0.0924549739574544,0.0681479369393897,0.7264477864052633,0.6350093219246302
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,P01_historical,0.2,3,0.1984906010597009,0.0432521799187031,0.9230362626978502,0.7257563868921063
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_historical,0.05,7,0.0471796148178146,0.0880659152983928,0.6167122391701807,0.5695326243523681
bxaic__X__gin__seed42,bxaic,X,gin,42,atom_occlusion,P20_historical,0.1,5,0.0921681122248098,0.0681479369393903,0.7275108622380058,0.6353427500131997
