cell_id,family,task,model,seed,method,score_origin,alpha,comparison,machine_q,exact_q,q_change,calibration_occurrences,calibration_changed_sets,test_occurrences,test_changed_sets,machine_risk,exact_risk,delta_risk,machine_mean_atom_fraction,exact_mean_atom_fraction,delta_mean_atom_fraction,machine_precision,exact_precision,delta_precision,machine_iou,exact_iou,delta_iou
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,82,82,0,4935,2,4933,2,0.1927760969343686,0.1927760969343686,0.0,0.8372809697384563,0.837278942574459,-2.027163997331272e-06,0.6246715855058665,0.6246728501009157,1.2645950491219082e-06,0.5494033555128842,0.5494044097816171,1.0542687328696232e-06
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,gradinput,P01_checkpoint_rerun,0.2,recalibrated,82,82,0,4935,2,4933,2,0.1927760969343686,0.1927760969343686,0.0,0.8372809697384563,0.837278942574459,-2.027163997331272e-06,0.6246715855058665,0.6246728501009157,1.2645950491219082e-06,0.5494033555128842,0.5494044097816171,1.0542687328696232e-06
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.0432589022328359,0.0432589022328359,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6432255235945321,0.6432255235945321,0.0,0.627573520283498,0.627573520283498,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.0432589022328359,0.0432589022328359,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6432255235945321,0.6432255235945321,0.0,0.627573520283498,0.627573520283498,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.05,recalibrated,94,94,0,4935,0,4933,0,0.0432589022328359,0.0432589022328359,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6432255235945321,0.6432255235945321,0.0,0.627573520283498,0.627573520283498,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0947877812436581,0.0947877812436581,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6438872881945176,0.6438872881945176,0.0,0.6089854470829025,0.6089854470829025,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0947877812436581,0.0947877812436581,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6438872881945176,0.6438872881945176,0.0,0.6089854470829025,0.6089854470829025,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0947877812436581,0.0947877812436581,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6438872881945176,0.6438872881945176,0.0,0.6089854470829025,0.6089854470829025,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,81,81,0,4935,1,4933,1,0.1868466206606779,0.1868466206606779,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6385034150977482,0.6385039621297924,5.47032044218021e-07,0.568073229373765,0.5680737340985473,5.047247823020129e-07
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,81,81,0,4935,1,4933,1,0.1868466206606779,0.1868466206606779,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6385034150977482,0.6385039621297924,5.47032044218021e-07,0.568073229373765,0.5680737340985473,5.047247823020129e-07
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,atom_occlusion,P20_frozen_cache,0.2,recalibrated,81,81,0,4935,1,4933,1,0.1868466206606779,0.1868466206606779,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6385034150977482,0.6385039621297924,5.47032044218021e-07,0.568073229373765,0.5680737340985473,5.047247823020129e-07
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.05,fixed_historical_q,85,85,0,4935,0,4933,0,0.0480161072801292,0.0480161072801292,0.0,0.8662810335360724,0.8662810335360724,0.0,0.701677812442008,0.701677812442008,0.0,0.6753718770177067,0.6753718770177067,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,85,85,0,4935,0,4933,0,0.0480161072801292,0.0480161072801292,0.0,0.8662810335360724,0.8662810335360724,0.0,0.701677812442008,0.701677812442008,0.0,0.6753718770177067,0.6753718770177067,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.05,recalibrated,85,85,0,4935,0,4933,0,0.0480161072801292,0.0480161072801292,0.0,0.8662810335360724,0.8662810335360724,0.0,0.701677812442008,0.701677812442008,0.0,0.6753718770177067,0.6753718770177067,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.1,fixed_historical_q,78,78,0,4935,0,4933,0,0.0939137297001626,0.0939137297001626,0.0,0.797157910454846,0.797157910454846,0.0,0.7238202563559274,0.7238202563559274,0.0,0.6698657680572685,0.6698657680572685,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,78,78,0,4935,0,4933,0,0.0939137297001626,0.0939137297001626,0.0,0.797157910454846,0.797157910454846,0.0,0.7238202563559274,0.7238202563559274,0.0,0.6698657680572685,0.6698657680572685,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.1,recalibrated,78,78,0,4935,0,4933,0,0.0939137297001626,0.0939137297001626,0.0,0.797157910454846,0.797157910454846,0.0,0.7238202563559274,0.7238202563559274,0.0,0.6698657680572685,0.6698657680572685,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.2,fixed_historical_q,66,66,0,4935,0,4933,0,0.1968705240942225,0.1968705240942225,0.0,0.6779201401145637,0.6779201401145637,0.0,0.7511696552387148,0.7511696552387148,0.0,0.6303392917537155,0.6303392917537155,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,66,66,0,4935,0,4933,0,0.1968705240942225,0.1968705240942225,0.0,0.6779201401145637,0.6779201401145637,0.0,0.7511696552387148,0.7511696552387148,0.0,0.6303392917537155,0.6303392917537155,0.0
bxaic__rings-count__gcn__seed2026,bxaic,rings-count,gcn,2026,saliency,P20_frozen_cache,0.2,recalibrated,66,66,0,4935,0,4933,0,0.1968705240942225,0.1968705240942225,0.0,0.6779201401145637,0.6779201401145637,0.0,0.7511696552387148,0.7511696552387148,0.0,0.6303392917537155,0.6303392917537155,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.0453134509248119,0.0453134509248119,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6393385745677963,0.6393385745677963,0.0,0.6201231589313383,0.6201231589313383,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.0453134509248119,0.0453134509248119,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6393385745677963,0.6393385745677963,0.0,0.6201231589313383,0.6201231589313383,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.05,recalibrated,94,94,0,4935,0,4933,0,0.0453134509248119,0.0453134509248119,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6393385745677963,0.6393385745677963,0.0,0.6201231589313383,0.6201231589313383,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0996821179266273,0.0996821179266273,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6361404579511618,0.6361404579511618,0.0,0.5943229360448414,0.5943229360448414,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0996821179266273,0.0996821179266273,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6361404579511618,0.6361404579511618,0.0,0.5943229360448414,0.5943229360448414,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0996821179266273,0.0996821179266273,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6361404579511618,0.6361404579511618,0.0,0.5943229360448414,0.5943229360448414,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,79,79,0,4935,0,4933,0,0.2006906516601622,0.2006906516601622,0.0,0.8073361241949207,0.8073361241949207,0.0,0.6386090292025912,0.6386090292025912,0.0,0.5537839709520562,0.5537839709520562,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,79,79,0,4935,0,4933,0,0.2006906516601622,0.2006906516601622,0.0,0.8073361241949207,0.8073361241949207,0.0,0.6386090292025912,0.6386090292025912,0.0,0.5537839709520562,0.5537839709520562,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,ig,P01_checkpoint_rerun,0.2,recalibrated,79,79,0,4935,0,4933,0,0.2006906516601622,0.2006906516601622,0.0,0.8073361241949207,0.8073361241949207,0.0,0.6386090292025912,0.6386090292025912,0.0,0.5537839709520562,0.5537839709520562,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.0415982976479651,0.0415982976479651,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6417356698918629,0.6417356698918629,0.0,0.6239048703621721,0.6239048703621721,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.0415982976479651,0.0415982976479651,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6417356698918629,0.6417356698918629,0.0,0.6239048703621721,0.6239048703621721,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.05,recalibrated,94,94,0,4935,0,4933,0,0.0415982976479651,0.0415982976479651,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6417356698918629,0.6417356698918629,0.0,0.6239048703621721,0.6239048703621721,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0928589086419116,0.0928589086419116,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6407336304204488,0.6407336304204488,0.0,0.6013627524947728,0.6013627524947728,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0928589086419116,0.0928589086419116,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6407336304204488,0.6407336304204488,0.0,0.6013627524947728,0.6013627524947728,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0928589086419116,0.0928589086419116,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6407336304204488,0.6407336304204488,0.0,0.6013627524947728,0.6013627524947728,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,81,81,0,4935,1,4933,1,0.1830272975528049,0.1830284900022152,1.1924494103532355e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353783880808075,0.635377947036222,-4.410445855196343e-07,0.5583404311428286,0.5583397531615586,-6.779812700141719e-07
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,81,81,0,4935,1,4933,1,0.1830272975528049,0.1830284900022152,1.1924494103532355e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353783880808075,0.635377947036222,-4.410445855196343e-07,0.5583404311428286,0.5583397531615586,-6.779812700141719e-07
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,gradinput,P01_checkpoint_rerun,0.2,recalibrated,81,81,0,4935,1,4933,1,0.1830272975528049,0.1830284900022152,1.1924494103532355e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353783880808075,0.635377947036222,-4.410445855196343e-07,0.5583404311428286,0.5583397531615586,-6.779812700141719e-07
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.0423080072622056,0.0423080072622056,0.0,0.9571779041803794,0.9571779041803794,0.0,0.64349519558217,0.64349519558217,0.0,0.6279436634078734,0.6279436634078734,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.0423080072622056,0.0423080072622056,0.0,0.9571779041803794,0.9571779041803794,0.0,0.64349519558217,0.64349519558217,0.0,0.6279436634078734,0.6279436634078734,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.05,recalibrated,94,94,0,4935,0,4933,0,0.0423080072622056,0.0423080072622056,0.0,0.9571779041803794,0.9571779041803794,0.0,0.64349519558217,0.64349519558217,0.0,0.6279436634078734,0.6279436634078734,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0926488587903388,0.0926488587903388,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6448959524964702,0.6448959524964702,0.0,0.6104671714681509,0.6104671714681509,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0926488587903388,0.0926488587903388,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6448959524964702,0.6448959524964702,0.0,0.6104671714681509,0.6104671714681509,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0926488587903388,0.0926488587903388,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6448959524964702,0.6448959524964702,0.0,0.6104671714681509,0.6104671714681509,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,80,80,0,4935,0,4933,0,0.1973017408124841,0.1973017408124841,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6403940192654496,0.6403940192654496,0.0,0.5638082079518689,0.5638082079518689,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,80,80,0,4935,0,4933,0,0.1973017408124841,0.1973017408124841,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6403940192654496,0.6403940192654496,0.0,0.5638082079518689,0.5638082079518689,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,atom_occlusion,P20_frozen_cache,0.2,recalibrated,80,80,0,4935,0,4933,0,0.1973017408124841,0.1973017408124841,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6403940192654496,0.6403940192654496,0.0,0.5638082079518689,0.5638082079518689,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.05,fixed_historical_q,93,93,0,4935,0,4933,0,0.0491773535737137,0.0491773535737137,0.0,0.9473877485874408,0.9473877485874408,0.0,0.6455321990349487,0.6455321990349487,0.0,0.6267042403194982,0.6267042403194982,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,93,93,0,4935,0,4933,0,0.0491773535737137,0.0491773535737137,0.0,0.9473877485874408,0.9473877485874408,0.0,0.6455321990349487,0.6455321990349487,0.0,0.6267042403194982,0.6267042403194982,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.05,recalibrated,93,93,0,4935,0,4933,0,0.0491773535737137,0.0491773535737137,0.0,0.9473877485874408,0.9473877485874408,0.0,0.6455321990349487,0.6455321990349487,0.0,0.6267042403194982,0.6267042403194982,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0936042298940672,0.0936042298940672,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6430951001210005,0.6430951001210005,0.0,0.6061258378359262,0.6061258378359262,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0936042298940672,0.0936042298940672,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6430951001210005,0.6430951001210005,0.0,0.6061258378359262,0.6061258378359262,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0936042298940672,0.0936042298940672,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6430951001210005,0.6430951001210005,0.0,0.6061258378359262,0.6061258378359262,0.0
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.2,fixed_historical_q,81,81,0,4935,1,4933,1,0.1919199840944447,0.191921176543855,1.19244941032548e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6316280134122895,0.6316277569910188,-2.5642127066127784e-07,0.5543087158244971,0.5543078884106205,-8.274138766362071e-07
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,81,81,0,4935,1,4933,1,0.1919199840944447,0.191921176543855,1.19244941032548e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6316280134122895,0.6316277569910188,-2.5642127066127784e-07,0.5543087158244971,0.5543078884106205,-8.274138766362071e-07
bxaic__rings-count__gcn__seed42,bxaic,rings-count,gcn,42,saliency,P20_frozen_cache,0.2,recalibrated,81,81,0,4935,1,4933,1,0.1919199840944447,0.191921176543855,1.19244941032548e-06,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6316280134122895,0.6316277569910188,-2.5642127066127784e-07,0.5543087158244971,0.5543078884106205,-8.274138766362071e-07
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.0422388069185989,0.0422388069185989,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6439080919785252,0.6439080919785252,0.0,0.6288593129671889,0.6288593129671889,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.0422388069185989,0.0422388069185989,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6439080919785252,0.6439080919785252,0.0,0.6288593129671889,0.6288593129671889,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.05,recalibrated,94,94,0,4935,0,4933,0,0.0422388069185989,0.0422388069185989,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6439080919785252,0.6439080919785252,0.0,0.6288593129671889,0.6288593129671889,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0918283153527793,0.0918283153527793,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6457072121745955,0.6457072121745955,0.0,0.6123853625155242,0.6123853625155242,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0918283153527793,0.0918283153527793,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6457072121745955,0.6457072121745955,0.0,0.6123853625155242,0.6123853625155242,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0918283153527793,0.0918283153527793,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6457072121745955,0.6457072121745955,0.0,0.6123853625155242,0.6123853625155242,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,80,80,0,4935,0,4933,0,0.1962730994101515,0.1962730994101515,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6410391764358971,0.6410391764358971,0.0,0.5655468868045408,0.5655468868045408,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,80,80,0,4935,0,4933,0,0.1962730994101515,0.1962730994101515,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6410391764358971,0.6410391764358971,0.0,0.5655468868045408,0.5655468868045408,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,ig,P01_checkpoint_rerun,0.2,recalibrated,80,80,0,4935,0,4933,0,0.1962730994101515,0.1962730994101515,0.0,0.8137950848970038,0.8137950848970038,0.0,0.6410391764358971,0.6410391764358971,0.0,0.5655468868045408,0.5655468868045408,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.043647314037744,0.043647314037744,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6414771924265177,0.6414771924265177,0.0,0.6241959234434853,0.6241959234434853,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.043647314037744,0.043647314037744,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6414771924265177,0.6414771924265177,0.0,0.6241959234434853,0.6241959234434853,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.05,recalibrated,94,94,0,4935,0,4933,0,0.043647314037744,0.043647314037744,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6414771924265177,0.6414771924265177,0.0,0.6241959234434853,0.6241959234434853,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0961332083265782,0.0961332083265782,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6404115441928301,0.6404115441928301,0.0,0.6025083358481156,0.6025083358481156,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0961332083265782,0.0961332083265782,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6404115441928301,0.6404115441928301,0.0,0.6025083358481156,0.6025083358481156,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0961332083265782,0.0961332083265782,0.0,0.9084471118579232,0.9084471118579232,0.0,0.6404115441928301,0.6404115441928301,0.0,0.6025083358481156,0.6025083358481156,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,81,81,0,4935,1,4933,1,0.1855502745561183,0.1855502745561183,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353299376840551,0.6353304983919003,5.607078451541625e-07,0.5612242014003651,0.5612247354644544,5.340640892859128e-07
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,81,81,0,4935,1,4933,1,0.1855502745561183,0.1855502745561183,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353299376840551,0.6353304983919003,5.607078451541625e-07,0.5612242014003651,0.5612247354644544,5.340640892859128e-07
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,gradinput,P01_checkpoint_rerun,0.2,recalibrated,81,81,0,4935,1,4933,1,0.1855502745561183,0.1855502745561183,0.0,0.8282350484191191,0.8282343726977865,-6.757213325547795e-07,0.6353299376840551,0.6353304983919003,5.607078451541625e-07,0.5612242014003651,0.5612247354644544,5.340640892859128e-07
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,94,94,0,4935,0,4933,0,0.044923609201886,0.044923609201886,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6418971163149355,0.6418971163149355,0.0,0.6256686732501824,0.6256686732501824,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,94,94,0,4935,0,4933,0,0.044923609201886,0.044923609201886,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6418971163149355,0.6418971163149355,0.0,0.6256686732501824,0.6256686732501824,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.05,recalibrated,94,94,0,4935,0,4933,0,0.044923609201886,0.044923609201886,0.0,0.9571779041803794,0.9571779041803794,0.0,0.6418971163149355,0.6418971163149355,0.0,0.6256686732501824,0.6256686732501824,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,89,89,0,4935,0,4933,0,0.0983422979774658,0.0983422979774658,0.0,0.9084471118579232,0.9084471118579232,0.0,0.641250151085719,0.641250151085719,0.0,0.6058326088830243,0.6058326088830243,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,89,89,0,4935,0,4933,0,0.0983422979774658,0.0983422979774658,0.0,0.9084471118579232,0.9084471118579232,0.0,0.641250151085719,0.641250151085719,0.0,0.6058326088830243,0.6058326088830243,0.0
bxaic__rings-count__gin__seed123,bxaic,rings-count,gin,123,atom_occlusion,P20_frozen_cache,0.1,recalibrated,89,89,0,4935,0,4933,0,0.0983422979774658,0.0983422979774658,0.0,0.9084471118579232,0.9084471118579232,0.0,0.641250151085719,0.641250151085719,0.0,0.6058326088830243,0.6058326088830243,0.0
