cell_id,family,task,model,seed,method,score_origin,grid,split,q,nominal_fraction,n,risk,mean_atom_fraction,precision,iou
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,95,0.95,297,0.0196822554565161,0.9616191081471478,0.2842624262245775,0.2827731604193924
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,96,0.96,297,0.0117447166312925,0.9731863769050844,0.2828211420864066,0.2819678777991597
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,97,0.97,297,0.0056485954704593,0.9851667850634848,0.2811337960595528,0.2807003713614022
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,98,0.98,297,0.001517363110083,0.9945453977481143,0.2797551535190953,0.279639095097583
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,99,0.99,297,6.601967386281126e-05,0.9987752071569111,0.2789463693179708,0.2789388368719596
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,calibration,100,1.0,297,0.0,1.0,0.2786580100774443,0.2786580100774443
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,0,0.0,297,1.0,0.0,0.0,0.0
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,1,0.01,297,0.9766376692695032,0.0274443339012427,0.2210998877665544,0.0233522407703608
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,2,0.02,297,0.9735351991126192,0.0314496764189059,0.2254288920955587,0.0261625539185896
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,3,0.03,297,0.9648257978200044,0.0410527559946686,0.2444524611191277,0.0340669176057377
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,4,0.04,297,0.9568861640663988,0.0519184270383311,0.2362479084701307,0.0409002625758004
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,5,0.05,297,0.9501382611129116,0.0632536315642039,0.2292878519557069,0.0465695809397485
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,6,0.06,297,0.9438843760576808,0.0721545416898959,0.2205882957516944,0.0515609310057709
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,7,0.07,297,0.93138028793671,0.0845512593078398,0.2241555874955085,0.0615730205073525
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,8,0.08,297,0.9250224776272868,0.0927087914753833,0.2279747399125321,0.0666940405025052
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,9,0.09,297,0.917575485908014,0.1012991455767061,0.2302352864877423,0.0718894357088747
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,10,0.1,297,0.906261523904532,0.1120898786984978,0.2341614990846659,0.0802435129438055
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,11,0.11,297,0.8907218877916167,0.1240110215856392,0.2400847689686238,0.0913653191502444
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,12,0.12,297,0.8819778904860096,0.13160929560829,0.2446820971188941,0.09700775821726
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,13,0.13,297,0.8696190770848956,0.1422221805750639,0.2516383423400774,0.1049978013174533
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,14,0.14,297,0.8535299098796517,0.1535711552708965,0.2595758193699889,0.1154724349498959
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,15,0.15,297,0.8436565342913627,0.1624291462292113,0.2612343229331988,0.1216077920754084
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,16,0.16,297,0.8315185879139761,0.1737517630666046,0.2613571635511657,0.1285728960134057
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,17,0.17,297,0.8236243748994244,0.1822123087829248,0.2603756022808955,0.1314949202891448
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,18,0.18,297,0.8108178193907027,0.1924342269805873,0.2636607285066126,0.1383943684104592
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,19,0.19,297,0.7982260931998298,0.2025810188420281,0.266587617267938,0.1452198898822177
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,20,0.2,297,0.790277702630748,0.210099045843917,0.2683464381754981,0.1491924150563084
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,21,0.21,297,0.7741764591591467,0.2232255103174158,0.2722746069126747,0.1585437809977608
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,22,0.22,297,0.7617259223918881,0.2339465647907571,0.2744882938926442,0.1635029466527878
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,23,0.23,297,0.752002589575887,0.2419107291467886,0.2768185662110181,0.168265782616945
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,24,0.24,297,0.7408552191154646,0.252530323978494,0.2771431530743143,0.1723649363254564
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,25,0.25,297,0.7328666531477265,0.2602084595723165,0.2779280284203453,0.1746887130523902
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,26,0.26,297,0.7174716412415704,0.2724774757552511,0.2801328571956218,0.1799958292689255
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,27,0.27,297,0.7044687849616095,0.2835285881376073,0.2831396375964427,0.1856272106352271
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,28,0.28,297,0.6922974981646539,0.2925745370324317,0.2847886888064321,0.1894574879743432
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,29,0.29,297,0.682356728963627,0.3031685948641343,0.2847974157882923,0.1921722825001073
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,30,0.3,297,0.6727038199021553,0.3109954307709576,0.2867163283998086,0.1955986274115549
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,31,0.31,297,0.6605467405762785,0.3217496711560795,0.2875128127947312,0.1996479681170077
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,32,0.32,297,0.6455391059387695,0.3337985264944192,0.2902835987218439,0.2059935347425993
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,33,0.33,297,0.6371711841114475,0.3420208944175836,0.2905878935986809,0.2083190299397264
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,34,0.34,297,0.6247215220237675,0.3521384695890122,0.292676862627878,0.2122304146913497
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,35,0.35,297,0.6108766162371317,0.362431875056541,0.2952261314216244,0.2169362591988209
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,36,0.36,297,0.5999367161755553,0.3718694292828767,0.2962607368685082,0.2205666292500529
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,37,0.37,297,0.5870092620788885,0.3840386133984344,0.2968425591631076,0.2243521995303305
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,38,0.38,297,0.5782349993738333,0.3931396198559498,0.2961135326769005,0.2256527648286127
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,39,0.39,297,0.5680868183583003,0.402189674644211,0.296611405150623,0.2284204854465517
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,40,0.4,297,0.5599201327178014,0.4097101692560923,0.2970144074227564,0.2307522816938639
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,41,0.41,297,0.5429842869499879,0.4238779288650982,0.2983735704266198,0.2347513658728991
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,42,0.42,297,0.5316035702804178,0.432626864677856,0.3000896138230836,0.2382935247996676
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,43,0.43,297,0.5179877278004991,0.4434893634913003,0.3018571213658135,0.2421347312283784
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,44,0.44,297,0.5036364434247812,0.4531867287205586,0.3045650727232351,0.2465687165163426
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,45,0.45,297,0.4933362784866578,0.4618002363900143,0.3053983925728432,0.2486322871278039
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,46,0.46,297,0.4777659931310096,0.4721485419911245,0.3077128761889079,0.2530014934358934
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,47,0.47,297,0.4593090886284934,0.4843771954386747,0.3098882623880736,0.2575690061284401
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,48,0.48,297,0.4501761889025295,0.492945043526877,0.3096355729725606,0.2588727050564356
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,49,0.49,297,0.4386012154799559,0.5039341843819839,0.3095986435509533,0.2604198022971842
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,50,0.5,297,0.4350755417376979,0.5065052712020626,0.310152564628864,0.2614411205139651
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,51,0.51,297,0.4183594588812305,0.5222853566761697,0.3094540604627459,0.2633773010766176
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,52,0.52,297,0.4059421147712565,0.5321597604165392,0.3102320772992666,0.2657385334947046
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,53,0.53,297,0.3945837664248311,0.5418423456194787,0.3110937027387152,0.2683939123365947
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,54,0.54,297,0.379703912246243,0.5538465321758962,0.3115811421828893,0.2709310501529199
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,55,0.55,297,0.3707427918260683,0.5629883282371638,0.3111141520236805,0.271810296856618
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,56,0.56,297,0.3612454061022462,0.5719180752228578,0.3102063432433202,0.2722169265188243
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,57,0.57,297,0.347490473436547,0.5827301775668535,0.3112922254510069,0.2750423935062676
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,58,0.58,297,0.3360187999812035,0.5933682094891642,0.3112109317456236,0.2765639647630159
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,59,0.59,297,0.323840158678219,0.6023416121930556,0.3123627157130901,0.2791854564787414
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,60,0.6,297,0.3136608246934994,0.6102059728530689,0.3130986726218625,0.2808802760657129
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,61,0.61,297,0.2994138453466066,0.6240298664139429,0.3125393722197916,0.2821855051412641
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,62,0.62,297,0.2920068667070131,0.63285545431107,0.3115262444921129,0.2824422110280117
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,63,0.63,297,0.2795888838173773,0.6421809276597185,0.3120173765643989,0.2842014111692654
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,64,0.64,297,0.2715787248189918,0.653235374660539,0.3104125499905289,0.2836436067572396
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,65,0.65,297,0.2635124950686187,0.662356689570636,0.3095785319308895,0.284003242916207
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,66,0.66,297,0.2518228214223029,0.6738566045780067,0.3096784447355956,0.2856359493009947
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,67,0.67,297,0.2436688544948697,0.6841986466405696,0.308580454836689,0.2855876883603761
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,68,0.68,297,0.2364459918379508,0.6913062774489965,0.3084135244835786,0.2862702565788622
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,69,0.69,297,0.2265901750231995,0.7044698699020727,0.3066527175454313,0.2858720071422259
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,70,0.7,297,0.2195858722457119,0.7118637874824284,0.3061163643029216,0.2860503694571506
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,71,0.71,297,0.2091552147879996,0.7230509461940186,0.3049681105033524,0.2860569889601185
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,72,0.72,297,0.2015097069009117,0.7325302669109837,0.3039741059504267,0.2857698172199941
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,73,0.73,297,0.1934835321374928,0.7426909529205452,0.3028798902934037,0.2854119117189839
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,74,0.74,297,0.1825056768155845,0.7535175984117694,0.3023796387645873,0.2861955479028722
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,75,0.75,297,0.1779355102923082,0.759696746876088,0.3017038438427742,0.2859050453156326
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,76,0.76,297,0.168121180850062,0.7725744799649229,0.3005694038073692,0.2859177470879954
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,77,0.77,297,0.1581308690647258,0.7843088119113657,0.2992101948518788,0.2855316783752153
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,78,0.78,297,0.1509180368131611,0.7920485093762633,0.2987949336650595,0.2857085716433158
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,79,0.79,297,0.1415309360242098,0.8029940307407384,0.2980737709652635,0.2857885608781415
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,80,0.8,297,0.1359416963268679,0.8098170962652452,0.2975035835362699,0.2857697232116838
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,81,0.81,297,0.1228539245957211,0.8236385222161263,0.2966199704168048,0.2861728424055533
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,82,0.82,297,0.1147487809972465,0.8335608471864334,0.2960928415173982,0.2864966151411904
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,83,0.83,297,0.1067702887131602,0.8440072322752291,0.2951490758067619,0.286236788153778
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,84,0.84,297,0.1013410787855391,0.8513530408768116,0.2943402087768084,0.2858245898836324
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,85,0.85,297,0.0902677159304521,0.8623594183979659,0.2940461732131637,0.2864313625628484
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,86,0.86,297,0.0827349855685528,0.8724239188961244,0.2931153976197631,0.2862587277791412
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,87,0.87,297,0.0750210062346659,0.8839973604830892,0.2918911241764367,0.2857968876591364
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,88,0.88,297,0.0695300952044616,0.8934955083351261,0.2906932222449165,0.2852027473516161
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,89,0.89,297,0.0644650495416244,0.902208519472515,0.289489545923048,0.2844839177558826
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,90,0.9,297,0.0579029820304754,0.9107693395548884,0.2887294303842977,0.2842391910552865
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,91,0.91,297,0.0470865364862459,0.9249203954814474,0.2876421091265767,0.2841059597700365
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,92,0.92,297,0.0424854103311625,0.932396012468034,0.2866573275328276,0.2834301883759812
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,93,0.93,297,0.0350770330711109,0.9416682817503138,0.286079570700961,0.2835514795746484
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,94,0.94,297,0.0271104255045766,0.9538405324771236,0.2846066259234208,0.2826303809791564
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,95,0.95,297,0.0196822554565161,0.9615349330629728,0.2842757015291545,0.2827863648751124
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,96,0.96,297,0.0117447166312925,0.9731863769050844,0.2828211420864066,0.2819678777991597
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,97,0.97,297,0.0056485954704593,0.9851667850634848,0.2811337960595528,0.2807003713614022
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,98,0.98,297,0.001517363110083,0.9945453977481143,0.2797551535190953,0.279639095097583
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,99,0.99,297,6.601967386281126e-05,0.9987752071569111,0.2789463693179708,0.2789388368719596
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,exact_integer,calibration,100,1.0,297,0.0,1.0,0.2786580100774443,0.2786580100774443
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,0,0.0,277,1.0,0.0,0.0,0.0
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,1,0.01,277,0.9726074376748892,0.0265070639722487,0.2418772563176895,0.0273925623251103
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,2,0.02,277,0.9697038077403548,0.0310787889362505,0.238310125494241,0.0298336166112245
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,3,0.03,277,0.9651472927508986,0.0405743139613294,0.2336442037705575,0.0336552705612889
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,4,0.04,277,0.9550522340248284,0.0517227002196626,0.2202639117801573,0.0427707192422031
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,5,0.05,277,0.9440388548429652,0.0622904811633349,0.2226294062936662,0.0525475609929676
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,6,0.06,277,0.9358946710162324,0.0726052305017004,0.2238371827752744,0.0590141031170728
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,7,0.07,277,0.925205009870558,0.0834593772530466,0.2240389853775755,0.0677110020594535
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,8,0.08,277,0.9180528045537149,0.0913062888861361,0.2286758154557558,0.0731693289487788
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,9,0.09,277,0.907344710379736,0.1015717616936081,0.2299729240109364,0.0811997675851
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,10,0.1,277,0.8953770361807167,0.1120098421686821,0.2303116112364963,0.0894970583495294
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,11,0.11,277,0.8882486021535212,0.1223879784502248,0.2303078036285556,0.0937675537457788
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,12,0.12,277,0.8774255167349362,0.1318231340000713,0.2391726144600732,0.1011748822438839
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,13,0.13,277,0.8616917856923656,0.1419171252482543,0.2457318845182742,0.1115126445510469
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,14,0.14,277,0.8544396712883809,0.1532275742530169,0.2430024243485864,0.1150155233321292
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,15,0.15,277,0.8450085277004796,0.1617955934496824,0.2440566612069997,0.1204844790602405
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,16,0.16,277,0.8335961016680697,0.1724145819008329,0.2457389660373195,0.1264219595077123
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,17,0.17,277,0.8240752413379705,0.1816494101020868,0.2464048918189275,0.1311879459246811
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,18,0.18,277,0.8069523685923821,0.192777485502452,0.2537998036116938,0.1401992178362594
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,19,0.19,277,0.791796378896747,0.2029468357405924,0.258972194982955,0.1479796834750951
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,20,0.2,277,0.7852117362066457,0.2099389815121934,0.2587015801727622,0.1505863362396638
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,21,0.21,277,0.7698984590186773,0.2219149590155077,0.2619269462309534,0.1577403124565557
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,22,0.22,277,0.7579920727636311,0.2334337147200391,0.2617252732322198,0.1616760599403827
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,23,0.23,277,0.7450715388778499,0.2426536731100256,0.2666978242624054,0.1679202501629357
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,24,0.24,277,0.7337193564773733,0.2521655031084734,0.2692158771124899,0.1724561935967144
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,25,0.25,277,0.7240191088033251,0.2589506831447038,0.2727766642520348,0.176734272061728
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,26,0.26,277,0.7097463637803699,0.271893160327801,0.2729813107684834,0.181102237706402
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,27,0.27,277,0.6989808950818086,0.2818605783877524,0.2750925913422229,0.186200321341715
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,28,0.28,277,0.6848503915635898,0.292684897929143,0.2790520540812752,0.1918817517726944
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,29,0.29,277,0.6764326387236902,0.3014422049595973,0.2786256093145088,0.1940298945991496
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,30,0.3,277,0.6664673225393638,0.3112418486939143,0.2767668190582035,0.195201778467818
bxaic__rings-max__gcn__seed123,bxaic,rings-max,gcn,123,saliency,P20_frozen_cache,machine,test,31,0.31,277,0.6517703653332831,0.3224028600984296,0.2787704668229723,0.2010719340353593
