method,proxy,policy,aggregation,metric,target_macro_mean,bootstrap_ci_low,bootstrap_ci_high,n_targets
integrated_gradients,main_variable_plus_attachment_symmetry_closed,random_same_nominal_size,component_weighted,iou,0.2383374920642294,0.21600462508196946,0.2600804737830382,11
integrated_gradients,main_variable_plus_attachment_symmetry_closed,random_same_nominal_size,pair_weighted,risk,0.07581083616412378,0.06214906930083507,0.09170182299636376,11
integrated_gradients,main_variable_plus_attachment_symmetry_closed,random_same_nominal_size,pair_weighted,retained_fraction,0.9241891638358762,0.9082981770036362,0.9378509306991648,11
integrated_gradients,main_variable_plus_attachment_symmetry_closed,random_same_nominal_size,pair_weighted,precision,0.24379505476550012,0.22645551950538226,0.26094610577908534,11
integrated_gradients,main_variable_plus_attachment_symmetry_closed,random_same_nominal_size,pair_weighted,iou,0.2379298091073376,0.2217793914241579,0.25384439910210344,11
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,component_weighted,risk,0.022218047831596442,0.011682759564547045,0.031742013762537595,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,component_weighted,retained_fraction,0.9786871974329749,0.9658224641686178,0.9901320940522939,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,component_weighted,precision,0.28857114839455555,0.26223497553369646,0.31771514020574615,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,component_weighted,iou,0.2863151314267077,0.26092581167200074,0.3147214942697855,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,risk,0.024128873285423614,0.012494884300428551,0.03441502211043399,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,retained_fraction,0.9786944308637279,0.9663658225991847,0.9898935783067869,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,precision,0.28621089586310816,0.26292819080726787,0.30897102657280257,7
integrated_gradients,one_hop_expanded_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,iou,0.2840099762486356,0.2610215749793383,0.30641010369717553,7
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,component_weighted,risk,0.7915164712842895,0.758680622359325,0.8176250550443529,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,component_weighted,retained_fraction,0.20878156214953422,0.2077488642608159,0.20980924668789022,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,component_weighted,precision,0.29959311147189455,0.2554990838713182,0.352559828907995,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,component_weighted,iou,0.1486787207778961,0.12623390605530724,0.17977928787199252,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,pair_weighted,risk,0.7863319205953804,0.7545658728965772,0.8165693731223765,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,pair_weighted,retained_fraction,0.20893656481641718,0.20795187607433555,0.20989601183088671,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,pair_weighted,precision,0.30046387278531966,0.2549532545042947,0.3527982552138494,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_20_percent,pair_weighted,iou,0.1510199124266049,0.12550250687131154,0.18569735727486905,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,component_weighted,risk,0.5030350021889984,0.4661673427283449,0.5328018066003586,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,component_weighted,retained_fraction,0.5053733997847111,0.5047472196772746,0.5060383406861175,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,component_weighted,precision,0.2931814196376949,0.2622208183384474,0.32766089011298344,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,component_weighted,iou,0.2304014674267502,0.20706289741738582,0.25905412009535617,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,pair_weighted,risk,0.49581476739344715,0.4626898418982898,0.5229055797940014,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,pair_weighted,retained_fraction,0.5058913539833021,0.5051814044634839,0.5065900582886557,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,pair_weighted,precision,0.29666559704889894,0.27209662961565695,0.3262040027117988,11
integrated_gradients,one_hop_expanded_symmetry_closed,fixed_50_percent,pair_weighted,iou,0.23415966535173707,0.2146361770357363,0.2602548623703239,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,component_weighted,risk,0.0,0.0,0.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,component_weighted,retained_fraction,0.29878226820669584,0.27447991303771585,0.3229049427463341,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,component_weighted,precision,1.0,1.0,1.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,component_weighted,iou,1.0,1.0,1.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,pair_weighted,risk,0.0,0.0,0.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,pair_weighted,retained_fraction,0.29849283031679535,0.27919751649340757,0.3173135503103921,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,pair_weighted,precision,1.0,1.0,1.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,oracle_proxy,pair_weighted,iou,1.0,1.0,1.0,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,component_weighted,risk,0.06667631236065252,0.056592721401371233,0.0765564293223975,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,component_weighted,retained_fraction,0.9273519433142151,0.9157124015735155,0.9380628467663611,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,component_weighted,precision,0.3013378695145498,0.27509474849045085,0.3276479325392554,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,component_weighted,iou,0.2945593345586767,0.26956932802585953,0.3199551229065624,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,pair_weighted,risk,0.06804091871287397,0.05802845177602115,0.07819147171453351,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,pair_weighted,retained_fraction,0.926994468902592,0.9155020077382521,0.9378211273959024,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,pair_weighted,precision,0.30085684694972764,0.2788964607949461,0.3220874955870382,11
integrated_gradients,one_hop_expanded_symmetry_closed,pair_crc_descriptive,pair_weighted,iou,0.29412396238642163,0.27286226837031324,0.31461302501411037,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,component_weighted,risk,0.07467668936828895,0.06459425301860972,0.08606041386639308,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,component_weighted,retained_fraction,0.925323310631711,0.9139395861336068,0.9354057469813905,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,component_weighted,precision,0.29878226820669584,0.2750639290321103,0.3229373949638774,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,component_weighted,iou,0.2906043272227094,0.26867005675635786,0.3130628781644806,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,pair_weighted,risk,0.07508938496761672,0.06450882601944415,0.0866844088540256,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,pair_weighted,retained_fraction,0.9249106150323834,0.9133155911459744,0.9354911739805557,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,pair_weighted,precision,0.29849283031679535,0.2786064455722734,0.31665172593707236,11
integrated_gradients,one_hop_expanded_symmetry_closed,random_same_nominal_size,pair_weighted,iou,0.29047713851954937,0.2718995580487237,0.3071589022016165,11
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,component_weighted,risk,0.025342703316896843,0.012019444380148816,0.03859981131630406,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,component_weighted,retained_fraction,0.977461017084995,0.9639427160396795,0.989768833029367,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,component_weighted,precision,0.20383086604486492,0.18174004907797706,0.22797275288225158,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,component_weighted,iou,0.20286461790294438,0.18106880114681903,0.2266343532938631,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,risk,0.030798076318291175,0.014481669113944428,0.04611664181672117,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,retained_fraction,0.9773418293290866,0.9634706478474365,0.9897589424267493,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,precision,0.20035133818130899,0.18095188088067884,0.21987113135340894,7
integrated_gradients,variable_only_symmetry_closed,component_crc_cluster_stress_test,pair_weighted,iou,0.1993188607739942,0.18001067843210655,0.21862704311588174,7
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,component_weighted,risk,0.7819414579478255,0.7436068258471268,0.8139114513213921,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,component_weighted,retained_fraction,0.20878156214953422,0.20774388605172675,0.20984578935069595,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,component_weighted,precision,0.2059784686062513,0.16632143278021236,0.25647969669736564,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,component_weighted,iou,0.12088918520041997,0.09399090672403858,0.16052309887614644,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,pair_weighted,risk,0.7818115524144988,0.7389737112326636,0.8176600057114572,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,pair_weighted,retained_fraction,0.20893656481641718,0.20795569481776632,0.2098498592533183,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,pair_weighted,precision,0.20180877435546896,0.16234805777093822,0.2532690293055075,11
integrated_gradients,variable_only_symmetry_closed,fixed_20_percent,pair_weighted,iou,0.12297200221383063,0.09304288773288621,0.16869331271081497,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,component_weighted,risk,0.509423809484007,0.4560058964426019,0.5553363115717617,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,component_weighted,retained_fraction,0.5053733997847111,0.5047917776688355,0.5060230456040948,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,component_weighted,precision,0.20097530893282922,0.1724500817458745,0.23364153452133807,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,component_weighted,iou,0.1689961841611093,0.1441949266859954,0.20026113810934573,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,pair_weighted,risk,0.5067877637002266,0.4559378047402631,0.5511682654064725,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,pair_weighted,retained_fraction,0.5058913539833021,0.5051857139017344,0.5065729076883255,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,pair_weighted,precision,0.20283680593365183,0.1797429623977558,0.23096059145431036,11
integrated_gradients,variable_only_symmetry_closed,fixed_50_percent,pair_weighted,iou,0.1722390045126936,0.15067566162851304,0.2001876985870667,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,component_weighted,risk,0.0,0.0,0.0,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,component_weighted,retained_fraction,0.21101189671729487,0.18784188731573037,0.2344259456290665,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,component_weighted,precision,1.0,1.0,1.0,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,component_weighted,iou,1.0,1.0,1.0,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,pair_weighted,risk,0.0,0.0,0.0,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,pair_weighted,retained_fraction,0.21066223695181804,0.19387565975989218,0.22684585115259606,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,pair_weighted,precision,1.0,1.0,1.0,11
integrated_gradients,variable_only_symmetry_closed,oracle_proxy,pair_weighted,iou,1.0,1.0,1.0,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,component_weighted,risk,0.06991655349906868,0.05578932958371878,0.08298255578816836,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,component_weighted,retained_fraction,0.9237474441023672,0.9010901002219487,0.942190181382144,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,component_weighted,precision,0.2150896435406608,0.18908070742715097,0.2419105969431244,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,component_weighted,iou,0.21134280216502893,0.18640971642908244,0.23735942202973662,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,pair_weighted,risk,0.07772868870757349,0.061943849092665544,0.09391069995042876,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,pair_weighted,retained_fraction,0.9235928138689476,0.9012197402285603,0.9422105328509944,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,pair_weighted,precision,0.21406478815118837,0.1943824580595655,0.2355169819341043,11
integrated_gradients,variable_only_symmetry_closed,pair_crc_descriptive,pair_weighted,iou,0.21049329113938756,0.19124188713267617,0.23117855709433563,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,component_weighted,risk,0.07782002822892115,0.058808303264322966,0.09963575646197663,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,component_weighted,retained_fraction,0.9221799717710787,0.9003642435380234,0.941191696735677,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,component_weighted,precision,0.21101189671729487,0.18730605407475787,0.23367557712687648,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,component_weighted,iou,0.20577477784127343,0.18375680902576788,0.2265472014121921,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,pair_weighted,risk,0.07811885915480116,0.05996367431328164,0.10023605741333258,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,pair_weighted,retained_fraction,0.9218811408451988,0.8997639425866673,0.9400363256867184,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,pair_weighted,precision,0.21066223695181804,0.1942886957238933,0.22693010817326414,11
integrated_gradients,variable_only_symmetry_closed,random_same_nominal_size,pair_weighted,iou,0.20572966698004633,0.1904310078846912,0.2207827184820977,11
