cell_id,family,task,model,seed,method,origin,fraction,index,empirical_risk,corrected_risk,n_calibration,alpha,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction,random_atom_fraction,saving_vs_random
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,fresh_full_partition,0.58,58,0.09240832271622712,0.09711087026692017,192,0.1,0.10349516554873697,0.6043412180825828,0.727644850189493,0.6720450126437523,0.0,0.6,0.9140376849550449,0.3096964668724621
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,fresh_full_partition,0.85,85,0.0893756242906059,0.09409388530464413,192,0.1,0.08335336538461537,0.8724292646600494,0.5202208420250078,0.4989330033993082,0.0,0.875,0.9140376849550449,0.04160842029499545
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,historical_full_partition,0.89,89,0.0919200994913311,0.09662517669603914,192,0.1,0.09170814304742876,0.9140376849550449,0.49272921591392105,0.4706043278588793,,0.9130434782608695,0.9140376849550449,0.0
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,historical_full_partition,0.8,80,0.09111444026425641,0.09582369186910474,192,0.1,0.09742404173207743,0.8213806229323514,0.5442948819127087,0.5164096487954156,,0.8260869565217391,0.9140376849550449,0.09265706202269353
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,fresh_full_partition,0.62,62,0.08873049523325256,0.09345209888489371,192,0.1,0.09878763349745492,0.6443736474042658,0.685851883731348,0.6374866609093031,0.0,0.64,0.9043177969998629,0.2599441495955971
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,fresh_full_partition,0.91,91,0.08728366753412707,0.0920127677023439,192,0.1,0.07502430605109175,0.9336198180475164,0.4916035494912254,0.4747801501450089,0.0,0.9375,0.9043177969998629,-0.029302021047653448
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,historical_full_partition,0.63,63,0.0952079566165044,0.09989599829206654,192,0.1,0.10448532122639266,0.6531162069280754,0.6747960744612531,0.6267632635804904,,0.6521739130434783,0.9043177969998629,0.25120159007178755
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,historical_full_partition,0.73,73,0.09514796461028079,0.09983631712525333,192,0.1,0.07869121206174776,0.7549440500024239,0.6029725607501619,0.5747828558410851,,0.75,0.9043177969998629,0.149373746997439
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,fresh_full_partition,0.58,58,0.09166316433090328,0.09636957280587265,192,0.1,0.09337897965130106,0.6043412180825828,0.7359403493332065,0.6819221416713539,0.0,0.6,0.9043177969998629,0.29997657891728013
google__logic10__gin__seed123,google,logic10,gin,123,saliency,fresh_full_partition,0.85,85,0.08765850673019789,0.0923856647264144,192,0.1,0.1012090587983445,0.8724292646600494,0.5104820476835072,0.4847274449847709,0.0,0.875,0.9043177969998629,0.03188853233981348
google__logic10__gin__seed123,google,logic10,gin,123,ig,historical_full_partition,0.74,74,0.09204233904371771,0.09674678288286935,192,0.1,0.10408936301793445,0.7666308757624763,0.577523413518272,0.5412322807374085,,0.7619047619047619,0.9043177969998629,0.13768692123738657
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,historical_full_partition,0.93,93,0.08269678306443011,0.08744964947342253,192,0.1,0.07653243334046904,0.9549678417887855,0.47920795688616774,0.4612433736506477,,0.9545454545454546,0.9043177969998629,-0.050650044788922544
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,fresh_full_partition,0.58,58,0.0911074772517787,0.09581676493441192,192,0.1,0.09949734045716187,0.6043412180825828,0.7303736689897404,0.6760816986284147,0.0,0.6,0.9140376849550449,0.3096964668724621
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,fresh_full_partition,0.81,81,0.08088673904390815,0.08564898391932818,192,0.1,0.07937189298796442,0.8360362351772493,0.5449692991384997,0.5217419452842319,0.0,0.8333333333333334,0.9140376849550449,0.07800144977779555
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,historical_full_partition,0.86,86,0.0948147309015875,0.09950481001608699,192,0.1,0.09747696499928642,0.883717529966172,0.5056245319330653,0.47962754662014806,,0.88,0.9140376849550449,0.03032015498887286
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,historical_full_partition,0.91,91,0.0893904727659323,0.09410865684486515,192,0.1,0.09561584249084246,0.9336198180475164,0.48067597042097315,0.4593566320759073,,0.9375,0.9140376849550449,-0.019582133092471476
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,fresh_full_partition,0.6900000000000001,69,0.09079490940704175,0.09550581661218653,192,0.1,0.10108273423005565,0.7136361104766592,0.6207802191389377,0.5804885925432005,0.0,0.7142857142857143,0.9043177969998629,0.19068168652320372
google__logic10__gin__seed42,google,logic10,gin,42,saliency,fresh_full_partition,0.74,74,0.0912297257311044,0.09593838000192759,192,0.1,0.09230583404690547,0.7666308757624763,0.5847290574385194,0.5519726730021539,0.0,0.7619047619047619,0.9043177969998629,0.13768692123738657
google__logic10__gin__seed42,google,logic10,gin,42,ig,historical_full_partition,0.87,87,0.088116741391098,0.09284152511446007,192,0.1,0.09142483260786831,0.8955752374760533,0.5021744865287545,0.4778516872335979,,0.9,0.9043177969998629,0.008742559523809645
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,historical_full_partition,0.92,92,0.08751676776722732,0.09224466016221561,192,0.1,0.08134116627420197,0.9476758480682204,0.4811269323266077,0.46234073288719774,,0.9523809523809523,0.9043177969998629,-0.04335805106835744
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,fresh_full_partition,0.31,31,0.08605699855699855,0.09969793887704337,66,0.1,0.06957953394123606,0.32899563852469804,0.5464285714285715,0.5214070799177183,0.0,0.32,0.9390069354229216,0.6100112968982235
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,fresh_full_partition,0.96,96,0.051515151515151514,0.06567164179104477,66,0.1,0.02801418439716312,0.9948936170212765,0.19252581990973514,0.19171021707285568,0.0,1.0,0.9390069354229216,-0.05588668159835497
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,historical_full_partition,0.72,72,0.08437950937950937,0.098045486851457,66,0.1,0.0576241134751773,0.7399967108726914,0.2502119091449504,0.24690103918580303,,0.7391304347826086,0.9390069354229216,0.1990102245502302
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,historical_full_partition,0.81,81,0.08351370851370851,0.09719260838663825,66,0.1,0.03652482269503545,0.833329619256579,0.2258508643644669,0.22362315452047182,,0.8333333333333334,0.9390069354229216,0.10567731616634257
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,fresh_full_partition,0.37,37,0.08515512265512265,0.09880952380952382,66,0.1,0.054305977710233024,0.39782984641081,0.4638129010469436,0.44947192287617815,0.0,0.4,0.8983233285789827,0.5004934821681727
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,fresh_full_partition,0.96,96,0.051515151515151514,0.06567164179104477,66,0.1,0.016666666666666663,0.9948936170212765,0.1942988695551252,0.19369603267569258,0.0,1.0,0.8983233285789827,-0.09657028844229387
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,historical_full_partition,0.6,60,0.08219696969696971,0.09589552238805969,66,0.1,0.05997973657548126,0.6218405892071917,0.2963698240293985,0.2912789859285479,,0.625,0.8983233285789827,0.276482739371791
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,historical_full_partition,0.93,93,0.08084415584415584,0.09456289978678038,66,0.1,0.08138297872340425,0.9546910462550436,0.19010732547175402,0.18747940619355968,,0.9545454545454546,0.8983233285789827,-0.05636771767606097
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,fresh_full_partition,0.27,27,0.08571428571428572,0.09936034115138594,66,0.1,0.06266464032421479,0.28818596489492326,0.6278115501519757,0.6017170182063799,0.0,0.2857142857142857,0.8983233285789827,0.6101373636840595
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,fresh_full_partition,0.96,96,0.04141414141414142,0.05572139303482587,66,0.1,0.02801418439716312,0.9948936170212765,0.19252581990973514,0.19171021707285568,0.0,1.0,0.8983233285789827,-0.09657028844229387
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,historical_full_partition,0.56,56,0.08515512265512265,0.0988095238095238,66,0.1,0.06793313069908814,0.584373580750989,0.31179942988453635,0.3044657174976324,,0.5909090909090909,0.8983233285789827,0.3139497478279937
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,historical_full_partition,0.71,71,0.07658730158730158,0.09036958066808813,66,0.1,0.05514184397163121,0.7323979266781626,0.252701618017638,0.24913426823050694,,0.7272727272727273,0.8983233285789827,0.16592540190082006
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,fresh_full_partition,0.6900000000000001,69,0.08430735930735932,0.09797441364605544,66,0.1,0.08282674772036475,0.7178330720591641,0.24761432941971118,0.24329869312413283,0.0,0.72,0.9390069354229216,0.22117386336375744
google__logic7__gin__seed123,google,logic7,gin,123,saliency,fresh_full_partition,0.9400000000000001,94,0.08324314574314574,0.09692608386638238,66,0.1,0.06524822695035462,0.9573506207231287,0.19309272659545304,0.19132826912203588,0.0,0.9545454545454546,0.9390069354229216,-0.018343685300207135
google__logic7__gin__seed123,google,logic7,gin,123,ig,historical_full_partition,0.67,67,0.08376623376623375,0.09744136460554371,66,0.1,0.06223404255319149,0.6931680002888293,0.26634526820697035,0.26253782026623085,,0.6875,0.9390069354229216,0.24583893513409227
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,historical_full_partition,0.96,96,0.045454545454545456,0.05970149253731343,66,0.1,0.016666666666666663,0.9948936170212765,0.1942988695551252,0.19369603267569258,,1.0,0.9390069354229216,-0.05588668159835497
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,fresh_full_partition,0.88,88,0.07373737373737374,0.08756218905472636,66,0.1,0.08865248226950355,0.905415527160543,0.20028283568234825,0.19803473316066286,0.0,0.9090909090909091,0.8983233285789827,-0.007092198581560294
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,fresh_full_partition,0.92,92,0.08349567099567098,0.09717484008528786,66,0.1,0.09822695035460995,0.9480649064374145,0.19102909873395288,0.1889031604475394,0.0,0.9545454545454546,0.8983233285789827,-0.04974157785843181
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,historical_full_partition,0.92,92,0.08207070707070707,0.09577114427860696,66,0.1,0.09609929078014186,0.9480649064374145,0.19053034585984094,0.18827945343604213,,0.9545454545454546,0.8983233285789827,-0.04974157785843181
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,historical_full_partition,0.89,89,0.08106060606060606,0.09477611940298508,66,0.1,0.10676291793313071,0.9117734745948357,0.1949044262389677,0.19177757594471276,,0.9090909090909091,0.8983233285789827,-0.013450146015853037
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,fresh_full_partition,0.89,89,0.08412698412698413,0.09779673063255155,66,0.1,0.07963525835866261,0.9117734745948357,0.19766182684876815,0.19445178249776673,0.0,0.9090909090909091,0.8983233285789827,-0.013450146015853037
google__logic7__gin__seed42,google,logic7,gin,42,saliency,fresh_full_partition,0.96,96,0.018181818181818184,0.032835820895522394,66,0.1,0.014184397163120567,0.9948936170212765,0.1951853943778202,0.19475986246292665,0.0,1.0,0.8983233285789827,-0.09657028844229387
google__logic7__gin__seed42,google,logic7,gin,42,ig,historical_full_partition,0.74,74,0.08575036075036074,0.09939587775408672,66,0.1,0.09169199594731509,0.7666275550759587,0.23265232652130752,0.22786325566857152,,0.7647058823529411,0.8983233285789827,0.13169577350302397
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,historical_full_partition,0.93,93,0.06453823953823953,0.07850035536602701,66,0.1,0.07272036474164133,0.9546910462550436,0.19098433666511466,0.18842202529364394,,0.9545454545454546,0.8983233285789827,-0.05636771767606097
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,fresh_full_partition,0.59,59,0.09399553358661165,0.09735110568443894,269,0.1,0.10046034882991405,0.6105970266924218,0.4408397309212526,0.4191807358588301,0.0,0.6086956521739131,0.9024191886597204,0.2918221619672986
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,fresh_full_partition,0.72,72,0.09471962362296935,0.09807251390584718,269,0.1,0.10289129650542694,0.7399451599908314,0.36521737622281103,0.3513026943713695,0.0,0.7391304347826086,0.9024191886597204,0.16247402866888894
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,historical_full_partition,0.84,84,0.09173635121590511,0.09510029065584609,269,0.1,0.08462811343246124,0.8602399673880892,0.3234493928423546,0.3137801346905504,,0.8636363636363636,0.9024191886597204,0.042179221271631206
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,historical_full_partition,0.88,88,0.09657948412595252,0.09992548603659707,269,0.1,0.0950292913608131,0.9024191886597204,0.30675972094883625,0.2981807843754581,,0.9047619047619048,0.9024191886597204,0.0
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,fresh_full_partition,0.6900000000000001,69,0.09436500096351397,0.09771920466364903,269,0.1,0.08315040937323545,0.7146994560672669,0.3878924907857133,0.37491506486815157,0.0,0.7142857142857143,0.9024191886597204,0.18771973259245345
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,fresh_full_partition,0.7000000000000001,70,0.09630361377573274,0.09965063742841514,269,0.1,0.09247619831858964,0.7254790474588622,0.37706318484371554,0.364374292764638,0.0,0.72,0.9024191886597204,0.17694014120085821
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,historical_full_partition,0.91,91,0.09439745508518743,0.09775153858487179,269,0.1,0.0917946938327373,0.9329327485320431,0.2983701742230031,0.2908402062775292,,0.92,0.9024191886597204,-0.030513559872322737
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,historical_full_partition,0.89,89,0.08628585375797271,0.0896699802255357,269,0.1,0.08178112648221343,0.9154662190660858,0.3058428315912298,0.2981185568666109,,0.9166666666666666,0.9024191886597204,-0.013047030406365456
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,fresh_full_partition,0.65,65,0.09302298279993447,0.09638215693771242,269,0.1,0.08659890833803877,0.6711482673910597,0.40892042562438985,0.39297351671114966,0.0,0.6666666666666666,0.9154662190660858,0.24431795167502612
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,fresh_full_partition,0.65,65,0.0910567334359156,0.09442318997874552,269,0.1,0.09215524813350899,0.6711482673910597,0.40700247686740654,0.3914503040025065,0.0,0.6666666666666666,0.9154662190660858,0.24431795167502612
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,historical_full_partition,0.96,96,0.02748005814920313,0.03108198385976165,269,0.1,0.027254101574753747,0.991304347826087,0.3006255786403412,0.2989498540026601,,1.0,0.9154662190660858,-0.07583812876000118
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,historical_full_partition,0.91,91,0.09404976477467182,0.09740513601624702,269,0.1,0.08121980676328501,0.9329327485320431,0.3017496749071508,0.29531736077870824,,0.92,0.9154662190660858,-0.01746652946595728
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,fresh_full_partition,0.73,73,0.09650934567291446,0.0998556073556073,269,0.1,0.08591073781291172,0.756079327755434,0.36587248512431914,0.3536801389736256,0.0,0.76,0.9024191886597204,0.1463398609042864
google__logic8__gin__seed123,google,logic8,gin,123,saliency,fresh_full_partition,0.8,80,0.09365414634931364,0.09701098284431611,269,0.1,0.10992004674069891,0.8167710389233653,0.3320652003953929,0.32024415508647763,0.0,0.8181818181818182,0.9024191886597204,0.08564814973635504
google__logic8__gin__seed123,google,logic8,gin,123,ig,historical_full_partition,0.85,85,0.08841007196025782,0.0917863309529976,269,0.1,0.09399644739318651,0.8710699269022593,0.3171126144499075,0.30738270293587805,,0.875,0.9024191886597204,0.03134926175746111
google__logic8__gin__seed123,google,logic8,gin,123,gradinput,historical_full_partition,0.9500000000000001,95,0.07920325234451628,0.08261361066916616,269,0.1,0.08280985319028797,0.9635620995261828,0.29160675860520435,0.28504461810831855,,0.9583333333333334,0.9024191886597204,-0.0611429108664624
google__logic8__gin__seed2026,google,logic8,gin,2026,atom_occlusion,fresh_full_partition,0.77,77,0.09396844378257017,0.09732411621300503,269,0.1,0.08446244275048623,0.7942440479697253,0.35030043219781065,0.3394240102507534,0.0,0.8,0.9024191886597204,0.10817514068999512
google__logic8__gin__seed2026,google,logic8,gin,2026,saliency,fresh_full_partition,0.84,84,0.0928467237017423,0.09620655065099501,269,0.1,0.09034384999058911,0.8602399673880892,0.3213745568577561,0.311592740304143,0.0,0.8636363636363636,0.9024191886597204,0.042179221271631206
google__logic8__gin__seed2026,google,logic8,gin,2026,ig,historical_full_partition,0.76,76,0.0957076071388339,0.09905683822350482,269,0.1,0.08729825428194993,0.7782340988395715,0.35633984641127253,0.3441797757999467,,0.7777777777777778,0.9024191886597204,0.12418508982014886
google__logic8__gin__seed2026,google,logic8,gin,2026,gradinput,historical_full_partition,0.93,93,0.08322018749528043,0.08661566828233487,269,0.1,0.0625782279314888,0.9552677229464129,0.2993921829174449,0.29347566521994223,,0.9565217391304348,0.9024191886597204,-0.05284853428669256
google__logic8__gin__seed42,google,logic8,gin,42,atom_occlusion,fresh_full_partition,0.78,78,0.09633938964793982,0.09968628079739182,269,0.1,0.07490530303030303,0.8022864282947143,0.35130478350040206,0.3424844836985475,0.0,0.8,0.9154662190660858,0.11317979077137152
google__logic8__gin__seed42,google,logic8,gin,42,saliency,fresh_full_partition,0.93,93,0.07962649700567916,0.08303528775750993,269,0.1,0.09064460599786686,0.9552677229464129,0.29313050012847774,0.2862819002551477,0.0,0.9565217391304348,0.9154662190660858,-0.039801503880327105
google__logic8__gin__seed42,google,logic8,gin,42,ig,historical_full_partition,0.86,86,0.09444806535884603,0.09780196141307243,269,0.1,0.09056520170650605,0.8816677529892157,0.31495756691484583,0.3060177022898028,,0.88,0.9154662190660858,0.03379846607687009
google__logic8__gin__seed42,google,logic8,gin,42,gradinput,historical_full_partition,0.91,91,0.08308013754110408,0.08647613703169253,269,0.1,0.07647162619988707,0.9329327485320431,0.30242159844934774,0.2957819818793321,,0.92,0.9154662190660858,-0.01746652946595728
