cell_id,family,task,model,seed,method,nominal_fraction,risk,mean_atom_fraction,precision,iou,tie_inflation,median_atom_fraction
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,0.2,0.001392826206787936,0.2141407961866603,0.2852005582638744,0.2838077320570864,,0.21212121212121213
bxaic__X__gin__seed42,bxaic,X,gin,42,ig,0.5,8.858965272856131e-05,0.5087568602176267,0.1212631707134664,0.12117458106073785,,0.5
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,0.2,0.0016206281709470935,0.2141407961866603,0.2847626722661018,0.28348867950557466,,0.21212121212121213
bxaic__X__gin__seed42,bxaic,X,gin,42,gradinput,0.5,0.00017717930545712261,0.5087568602176267,0.12114505117649498,0.12105055554691785,,0.5
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,0.2,0.4839909353798243,0.21466854541591687,0.81001001001001,0.4745189979667104,0.0,0.21052631578947367
google__benzene__gcn__seed123,google,benzene,gcn,123,atom_occlusion,0.5,0.08012933568489124,0.5119776375360348,0.6486485736485736,0.6018321348601705,0.0,0.52
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,0.2,0.4778280264391376,0.21466854541591687,0.8346012679346012,0.49157746804375635,0.0,0.21052631578947367
google__benzene__gcn__seed123,google,benzene,gcn,123,saliency,0.5,0.07815255731922398,0.5119776375360348,0.6523058023058022,0.6070629422667606,0.0,0.52
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,0.2,0.5293615043615043,0.21466854541591687,0.7624624624624625,0.42853361652381255,,0.21052631578947367
google__benzene__gcn__seed123,google,benzene,gcn,123,ig,0.5,0.1366707977819089,0.5119776375360348,0.6106582717693829,0.5505609760210725,,0.52
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,0.2,0.4799301285412396,0.21466854541591687,0.8307307307307308,0.483675403197247,,0.21052631578947367
google__benzene__gcn__seed123,google,benzene,gcn,123,gradinput,0.5,0.07998355498355499,0.5119776375360348,0.6506154506154507,0.6043758433550316,,0.52
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,0.2,0.4691582455471344,0.21466854541591687,0.8339839839839841,0.4930053576295406,0.0,0.21052631578947367
google__benzene__gcn__seed2026,google,benzene,gcn,2026,atom_occlusion,0.5,0.07569156458045347,0.5119776375360348,0.6525376136487248,0.6072016276823639,0.0,0.52
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,0.2,0.4666223763445986,0.21466854541591687,0.8522355689022355,0.5033776425116294,0.0,0.21052631578947367
google__benzene__gcn__seed2026,google,benzene,gcn,2026,saliency,0.5,0.08426561482117038,0.5119776375360348,0.6494434383323272,0.6028254321769972,0.0,0.52
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,0.2,0.5255507491618604,0.21466854541591687,0.7564564564564564,0.4306469901198143,,0.21052631578947367
google__benzene__gcn__seed2026,google,benzene,gcn,2026,ig,0.5,0.12105935300379744,0.5119776375360348,0.6208764597653487,0.565722200986219,,0.52
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,0.2,0.5391462891462891,0.21466854541591687,0.7372872872872872,0.41615937596329755,,0.21052631578947367
google__benzene__gcn__seed2026,google,benzene,gcn,2026,gradinput,0.5,0.1034220728665173,0.5119776375360348,0.6314577286799509,0.5790425040726038,,0.52
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,0.2,0.4496428968651191,0.21466854541591687,0.8624124124124124,0.5190430098109837,0.0,0.21052631578947367
google__benzene__gcn__seed42,google,benzene,gcn,42,atom_occlusion,0.5,0.06590260895816452,0.5119776375360348,0.6603220297664742,0.6187607930985984,0.0,0.52
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,0.2,0.43340165562387784,0.21466854541591687,0.8965965965965966,0.544240750286502,0.0,0.21052631578947367
google__benzene__gcn__seed42,google,benzene,gcn,42,saliency,0.5,0.05672279422279422,0.5119776375360348,0.6697005280338615,0.6314692037731254,0.0,0.52
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,0.2,0.46725773392440056,0.21466854541591687,0.8429429429429428,0.5049393301414286,,0.21052631578947367
google__benzene__gcn__seed42,google,benzene,gcn,42,ig,0.5,0.08836137725026615,0.5119776375360348,0.6443218859885526,0.5968967582228677,,0.52
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,0.2,0.47847589653145206,0.21466854541591687,0.8314147480814148,0.4882666922699603,,0.21052631578947367
google__benzene__gcn__seed42,google,benzene,gcn,42,gradinput,0.5,0.09551714412825524,0.5119776375360348,0.6401882762993873,0.5890112901636808,,0.52
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,0.2,0.37212093045426375,0.21466854541591687,0.9788788788788789,0.6225617947840171,0.0,0.21052631578947367
google__benzene__gin__seed123,google,benzene,gin,123,atom_occlusion,0.5,0.03939892273225607,0.5119776375360348,0.6833742361520139,0.6520617185520865,0.0,0.52
google__benzene__gin__seed123,google,benzene,gin,123,saliency,0.2,0.447664529608974,0.21466854541591687,0.8686186186186187,0.524888891869456,0.0,0.21052631578947367
google__benzene__gin__seed123,google,benzene,gin,123,saliency,0.5,0.0677866358421914,0.5119776375360348,0.6593474315696538,0.6168998139672375,0.0,0.52
google__benzene__gin__seed123,google,benzene,gin,123,ig,0.2,0.505915836471392,0.21466854541591687,0.7859526192859527,0.4481860427121864,,0.21052631578947367
google__benzene__gin__seed123,google,benzene,gin,123,ig,0.5,0.11187794937794937,0.5119776375360348,0.6253875614986727,0.5684266058105066,,0.52
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,0.2,0.9030806600251045,0.21466854541591687,0.1651484818151485,0.07669905079175804,,0.21052631578947367
google__benzene__gin__seed123,google,benzene,gin,123,gradinput,0.5,0.7263207652096542,0.5119776375360348,0.21374380818825262,0.14735654743824678,,0.52
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,0.2,0.44608239191572524,0.21466854541591687,0.868968968968969,0.5267460741187951,0.0,0.21052631578947367
google__benzene__gin__seed2026,google,benzene,gin,2026,atom_occlusion,0.5,0.09172307227862783,0.5119776375360348,0.6371396482507593,0.5872278794062419,0.0,0.52
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,0.2,0.5732267982267982,0.21466854541591687,0.684718051384718,0.3754230227140444,0.0,0.21052631578947367
google__benzene__gin__seed2026,google,benzene,gin,2026,saliency,0.5,0.17971284776840332,0.5119776375360348,0.5757335312890869,0.507012572587048,0.0,0.52
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,0.2,0.9834103945215056,0.21466854541591687,0.037037037037037035,0.012370040659514343,,0.21052631578947367
google__benzene__gin__seed2026,google,benzene,gin,2026,ig,0.5,0.5015602904491794,0.5119776375360348,0.35257263035040814,0.26008064391370805,,0.52
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,0.2,0.6415341929230818,0.21466854541591687,0.5852185518852185,0.3003415756210734,,0.21052631578947367
google__benzene__gin__seed2026,google,benzene,gin,2026,gradinput,0.5,0.32767886934553603,0.5119776375360348,0.47499504999504993,0.3898678558723278,,0.52
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,0.2,0.4145995201550757,0.21466854541591687,0.914647981314648,0.5620609283190983,0.0,0.21052631578947367
google__benzene__gin__seed42,google,benzene,gin,42,atom_occlusion,0.5,0.061622138011026895,0.5119776375360348,0.6619603730714841,0.6200998926627469,0.0,0.52
google__benzene__gin__seed42,google,benzene,gin,42,saliency,0.2,0.41080683858461636,0.21466854541591687,0.9255922589255924,0.5718033813579049,0.0,0.21052631578947367
google__benzene__gin__seed42,google,benzene,gin,42,saliency,0.5,0.057056461223127894,0.5119776375360348,0.6692561942561943,0.630989047535315,0.0,0.52
google__benzene__gin__seed42,google,benzene,gin,42,ig,0.2,0.7007384368495478,0.21466854541591687,0.489039039039039,0.23798660929293883,,0.21052631578947367
google__benzene__gin__seed42,google,benzene,gin,42,ig,0.5,0.28726285809619145,0.5119776375360348,0.4973631529187085,0.41459896632325255,,0.52
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,0.2,0.5326028409361743,0.21466854541591687,0.7579245912579246,0.43027898820382476,,0.21052631578947367
google__benzene__gin__seed42,google,benzene,gin,42,gradinput,0.5,0.2520774742996965,0.5119776375360348,0.5299778494222939,0.4614046104492702,,0.52
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,0.2,0.6264842672208744,0.21674710042799988,0.8352678571428571,0.35280898854296966,0.0,0.21739130434782608
google__logic10__gcn__seed123,google,logic10,gcn,123,atom_occlusion,0.5,0.2063464437348366,0.5124530952144983,0.7550680965859539,0.6342688262659377,0.0,0.52
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,0.2,0.8067737322201608,0.21674710042799988,0.4342261904761905,0.16197888717964185,0.0,0.21739130434782608
google__logic10__gcn__seed123,google,logic10,gcn,123,saliency,0.5,0.4219141721373864,0.5124530952144983,0.5556215114250829,0.4039016583123865,0.0,0.52
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,0.2,0.7389417502140716,0.21674710042799988,0.5949404761904763,0.225669535733874,,0.21739130434782608
google__logic10__gcn__seed123,google,logic10,gcn,123,ig,0.5,0.2478414071048,0.5124530952144983,0.7200307381110953,0.5855240668528483,,0.52
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,0.2,0.7509362289496219,0.21674710042799988,0.5630952380952381,0.2156811894338155,,0.21739130434782608
google__logic10__gcn__seed123,google,logic10,gcn,123,gradinput,0.5,0.32956110110127973,0.5124530952144983,0.6428012711494855,0.4919259635825868,,0.52
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,0.2,0.6363829622758193,0.21674710042799988,0.8113095238095239,0.33960300029102547,0.0,0.21739130434782608
google__logic10__gcn__seed2026,google,logic10,gcn,2026,atom_occlusion,0.5,0.16461109574948862,0.5124530952144983,0.7957120508459793,0.6894632721969908,0.0,0.52
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,0.2,0.7273857095285666,0.21674710042799988,0.6102678571428571,0.2419848315200206,0.0,0.21739130434782608
google__logic10__gcn__seed2026,google,logic10,gcn,2026,saliency,0.5,0.339056293408972,0.5124530952144983,0.6328526136561852,0.4865171506432287,0.0,0.52
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,0.2,0.7985299298915371,0.21674710042799988,0.4611607142857143,0.16561734396555824,,0.21739130434782608
google__logic10__gcn__seed2026,google,logic10,gcn,2026,ig,0.5,0.3864445822035108,0.5124530952144983,0.5900511938458367,0.4359515580784516,,0.52
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,0.2,0.7351338393749108,0.21674710042799988,0.5959821428571429,0.2355927948102318,,0.21739130434782608
google__logic10__gcn__seed2026,google,logic10,gcn,2026,gradinput,0.5,0.32469290382236815,0.5124530952144983,0.6446106968428398,0.4959166026703897,,0.52
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,0.2,0.6934642738214166,0.21674710042799988,0.6886904761904761,0.2724460457259827,0.0,0.21739130434782608
google__logic10__gcn__seed42,google,logic10,gcn,42,atom_occlusion,0.5,0.22101417927310787,0.5124530952144983,0.7390389372532231,0.6140779876927461,0.0,0.52
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,0.2,0.7425599697921126,0.21674710042799988,0.578125,0.22281045538384658,0.0,0.21739130434782608
google__logic10__gcn__seed42,google,logic10,gcn,42,saliency,0.5,0.41701631701631703,0.5124530952144983,0.5617590742590742,0.4032031549968166,0.0,0.52
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,0.2,0.759926345975453,0.21674710042799988,0.5492559523809524,0.2040853535470132,,0.21739130434782608
google__logic10__gcn__seed42,google,logic10,gcn,42,ig,0.5,0.24893744648208932,0.5124530952144983,0.7177377186305759,0.5826354915509329,,0.52
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,0.2,0.6954360000118928,0.21674710042799988,0.6842261904761905,0.2719802562633445,,0.21739130434782608
google__logic10__gcn__seed42,google,logic10,gcn,42,gradinput,0.5,0.24049001593644448,0.5124530952144983,0.7274146240664098,0.5920752238832596,,0.52
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,0.2,0.5789324886423101,0.21674710042799988,0.9397321428571429,0.4133242129893916,0.0,0.21739130434782608
google__logic10__gin__seed123,google,logic10,gin,123,atom_occlusion,0.5,0.15367114284524996,0.5124530952144983,0.8059962606837608,0.7001675298615949,0.0,0.52
google__logic10__gin__seed123,google,logic10,gin,123,saliency,0.2,0.75571571285857,0.21674710042799988,0.5587797619047619,0.21976718134806372,0.0,0.21739130434782608
google__logic10__gin__seed123,google,logic10,gin,123,saliency,0.5,0.37175495635317063,0.5124530952144983,0.6052724804956948,0.4503867280794664,0.0,0.52
google__logic10__gin__seed123,google,logic10,gin,123,ig,0.2,0.7621928294919368,0.21674710042799988,0.5413690476190477,0.1999577846873015,,0.21739130434782608
google__logic10__gin__seed123,google,logic10,gin,123,ig,0.5,0.35947608938680364,0.5124530952144983,0.6122023561755705,0.45702002100373956,,0.52
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,0.2,0.8949684987631417,0.21674710042799988,0.24613095238095242,0.08326558804880069,,0.21739130434782608
google__logic10__gin__seed123,google,logic10,gin,123,gradinput,0.5,0.6860614459944817,0.5124530952144983,0.3097202400773829,0.188806396234303,,0.52
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,0.2,0.5798253457851672,0.21674710042799988,0.9375,0.41253333719851576,0.0,0.21739130434782608
google__logic10__gin__seed2026,google,logic10,gin,2026,atom_occlusion,0.5,0.16581197820037105,0.5124530952144983,0.7926768420071991,0.6873653496946565,0.0,0.52
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,0.2,0.6515815657556728,0.21674710042799988,0.7885416666666666,0.3292364257766044,0.0,0.21739130434782608
google__logic10__gin__seed2026,google,logic10,gin,2026,saliency,0.5,0.3320174617049617,0.5124530952144983,0.641033817373103,0.48970485994514357,0.0,0.52
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,0.2,0.7770523003781934,0.21674710042799988,0.50625,0.1860199502832049,,0.21739130434782608
google__logic10__gin__seed2026,google,logic10,gin,2026,ig,0.5,0.39693030184101613,0.5124530952144983,0.5796239970347113,0.4212170406746922,,0.52
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,0.2,0.8586457069715998,0.21674710042799988,0.3239583333333333,0.11492418933436459,,0.21739130434782608
google__logic10__gin__seed2026,google,logic10,gin,2026,gradinput,0.5,0.6550857624518338,0.5124530952144983,0.33784499230927795,0.21228747591080355,,0.52
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,0.2,0.6391745531254459,0.21674710042799988,0.8080357142857143,0.3405629384620981,0.0,0.21739130434782608
google__logic10__gin__seed42,google,logic10,gin,42,atom_occlusion,0.5,0.23100872341943773,0.5124530952144983,0.7336691334459192,0.6028460330964063,0.0,0.52
google__logic10__gin__seed42,google,logic10,gin,42,saliency,0.2,0.616274016162409,0.21674710042799988,0.8620535714285715,0.36609097747490604,0.0,0.21739130434782608
google__logic10__gin__seed42,google,logic10,gin,42,saliency,0.5,0.2507889431996575,0.5124530952144983,0.7196961025086025,0.5855917738598936,0.0,0.52
google__logic10__gin__seed42,google,logic10,gin,42,ig,0.2,0.8105648815470244,0.21674710042799988,0.43125,0.15360693700096895,,0.21739130434782608
google__logic10__gin__seed42,google,logic10,gin,42,ig,0.5,0.5105226618619475,0.5124530952144983,0.47146905673691386,0.322712378220519,,0.52
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,0.2,0.9346668956043958,0.21674710042799988,0.15431547619047617,0.05180903655168361,,0.21739130434782608
google__logic10__gin__seed42,google,logic10,gin,42,gradinput,0.5,0.7176898250558965,0.5124530952144983,0.2791337630623345,0.1699409367810109,,0.52
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,0.2,0.29250253292806483,0.2195781186829063,0.5918439716312058,0.4843227103865402,0.0,0.21739130434782608
google__logic7__gcn__seed123,google,logic7,gcn,123,atom_occlusion,0.5,0.007978723404255319,0.5102108920884679,0.3807059370889157,0.37893288744352566,0.0,0.5
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,0.2,0.9650455927051671,0.2195781186829063,0.04042553191489361,0.02087362991618311,0.0,0.21739130434782608
google__logic7__gcn__seed123,google,logic7,gcn,123,saliency,0.5,0.7873606889564336,0.5102108920884679,0.083993783993784,0.06481728534294243,0.0,0.5
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,0.2,0.4960739614994934,0.2195781186829063,0.4301418439716312,0.30958367873261494,,0.21739130434782608
google__logic7__gcn__seed123,google,logic7,gcn,123,ig,0.5,0.1356889564336373,0.5102108920884679,0.3283227410886986,0.3110923355604207,,0.5
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,0.2,0.40952380952380946,0.2195781186829063,0.5088652482269503,0.3756685394983266,,0.21739130434782608
google__logic7__gcn__seed123,google,logic7,gcn,123,gradinput,0.5,0.202532928064843,0.5102108920884679,0.30767282363027043,0.2868449517385688,,0.5
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,0.2,0.3361195542046606,0.2195781186829063,0.5556737588652484,0.4395912007614135,0.0,0.21739130434782608
google__logic7__gcn__seed2026,google,logic7,gcn,2026,atom_occlusion,0.5,0.005319148936170213,0.5102108920884679,0.38247898673430586,0.38095922989540004,0.0,0.5
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,0.2,0.7779635258358661,0.2195781186829063,0.1946808510638297,0.1170059255165638,0.0,0.21739130434782608
google__logic7__gcn__seed2026,google,logic7,gcn,2026,saliency,0.5,0.7031408308004053,0.5102108920884679,0.11172291065908085,0.08754000657943085,0.0,0.5
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,0.2,0.5380952380952381,0.2195781186829063,0.38865248226950355,0.2715997359614381,,0.21739130434782608
google__logic7__gcn__seed2026,google,logic7,gcn,2026,ig,0.5,0.1360435663627153,0.5102108920884679,0.33231892221253934,0.3173549263974796,,0.5
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,0.2,0.4208713272543059,0.2195781186829063,0.49645390070921974,0.3647262902582051,,0.21739130434782608
google__logic7__gcn__seed2026,google,logic7,gcn,2026,gradinput,0.5,0.23338399189463022,0.5102108920884679,0.29735512714236123,0.2745575937065299,,0.5
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,0.2,0.14088145896656537,0.2195781186829063,0.7436170212765958,0.6617865585950693,0.0,0.21739130434782608
google__logic7__gcn__seed42,google,logic7,gcn,42,atom_occlusion,0.5,0.0,0.5102108920884679,0.38602508602508595,0.38602508602508595,0.0,0.5
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,0.2,1.0,0.2195781186829063,0.0,0.0,0.0,0.21739130434782608
google__logic7__gcn__seed42,google,logic7,gcn,42,saliency,0.5,0.9776595744680852,0.5102108920884679,0.010526707335217973,0.007568985040824841,0.0,0.5
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,0.2,0.36144883485309015,0.2195781186829063,0.5588652482269504,0.4273471800067544,,0.21739130434782608
google__logic7__gcn__seed42,google,logic7,gcn,42,ig,0.5,0.10412867274569403,0.5102108920884679,0.3409200728349665,0.32723399531910174,,0.5
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,0.2,0.3055724417426545,0.2195781186829063,0.6163120567375888,0.4809861533265788,,0.21739130434782608
google__logic7__gcn__seed42,google,logic7,gcn,42,gradinput,0.5,0.15075987841945288,0.5102108920884679,0.323363161661034,0.3055195395620927,,0.5
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,0.2,0.37170719351570414,0.2195781186829063,0.523758865248227,0.4118372171563661,0.0,0.21739130434782608
google__logic7__gin__seed123,google,logic7,gin,123,atom_occlusion,0.5,0.18725937183383995,0.5102108920884679,0.30274453678709007,0.2854971860291009,0.0,0.5
google__logic7__gin__seed123,google,logic7,gin,123,saliency,0.2,0.9217831813576496,0.2195781186829063,0.06276595744680852,0.04030809615915999,0.0,0.21739130434782608
google__logic7__gin__seed123,google,logic7,gin,123,saliency,0.5,0.7166160081053699,0.5102108920884679,0.11024979748384003,0.08919907446190298,0.0,0.5
google__logic7__gin__seed123,google,logic7,gin,123,ig,0.2,0.22505065856129686,0.2195781186829063,0.6886524822695037,0.5780395136778115,,0.21739130434782608
google__logic7__gin__seed123,google,logic7,gin,123,ig,0.5,0.12039007092198581,0.5102108920884679,0.3396884439437632,0.32664463196378096,,0.5
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,0.2,0.8187943262411348,0.2195781186829063,0.15567375886524826,0.09847333517546282,,0.21739130434782608
google__logic7__gin__seed123,google,logic7,gin,123,gradinput,0.5,0.5540526849037487,0.5102108920884679,0.1686556941876091,0.14320139601741605,,0.5
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,0.2,0.5147922998986829,0.2195781186829063,0.41560283687943267,0.29998311381290105,0.0,0.21739130434782608
google__logic7__gin__seed2026,google,logic7,gin,2026,atom_occlusion,0.5,0.38728470111448837,0.5102108920884679,0.23419240334133956,0.20629793652321807,0.0,0.5
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,0.2,0.8147163120567376,0.2195781186829063,0.18085106382978725,0.12120060790273555,0.0,0.21739130434782608
google__logic7__gin__seed2026,google,logic7,gin,2026,saliency,0.5,0.5718844984802431,0.5102108920884679,0.18055968853841195,0.1572337792926028,0.0,0.5
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,0.2,0.4118034447821681,0.2195781186829063,0.5195035460992908,0.3786220871327254,,0.21739130434782608
google__logic7__gin__seed2026,google,logic7,gin,2026,ig,0.5,0.28302938196555216,0.5102108920884679,0.28096247723907297,0.25437251873422084,,0.5
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,0.2,0.6508358662613982,0.2195781186829063,0.29219858156028367,0.20195035460992905,,0.21739130434782608
google__logic7__gin__seed2026,google,logic7,gin,2026,gradinput,0.5,0.4284701114488349,0.5102108920884679,0.21262620358365042,0.188106553438218,,0.5
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,0.2,0.7317122593718337,0.2195781186829063,0.21666666666666665,0.14218246292714376,0.0,0.21739130434782608
google__logic7__gin__seed42,google,logic7,gin,42,atom_occlusion,0.5,0.480597771023303,0.5102108920884679,0.19139442118165523,0.16553809318202312,0.0,0.5
google__logic7__gin__seed42,google,logic7,gin,42,saliency,0.2,0.9075987841945288,0.2195781186829063,0.08617021276595746,0.05070998741211507,0.0,0.21739130434782608
google__logic7__gin__seed42,google,logic7,gin,42,saliency,0.5,0.7277862208713273,0.5102108920884679,0.10878961464067845,0.0897908181667486,0.0,0.5
google__logic7__gin__seed42,google,logic7,gin,42,ig,0.2,0.4981509625126647,0.2195781186829063,0.43368794326241117,0.3196470786896318,,0.21739130434782608
google__logic7__gin__seed42,google,logic7,gin,42,ig,0.5,0.17114994934143868,0.5102108920884679,0.31761512718959534,0.30109281623674616,,0.5
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,0.2,0.9517730496453899,0.2195781186829063,0.04361702127659575,0.025287065180682203,,0.21739130434782608
google__logic7__gin__seed42,google,logic7,gin,42,gradinput,0.5,0.6971631205673758,0.5102108920884679,0.10621984398580146,0.08696681221712509,,0.5
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,0.2,0.46893939393939393,0.21454216927637046,0.7221920289855072,0.4545033468946513,0.0,0.20833333333333334
google__logic8__gcn__seed123,google,logic8,gcn,123,atom_occlusion,0.5,0.1672379854445072,0.5126700714598026,0.4831220862470863,0.4422386450399558,0.0,0.52
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,0.2,0.5839262187088274,0.21454216927637046,0.5764492753623188,0.3374327665088535,0.0,0.20833333333333334
google__logic8__gcn__seed123,google,logic8,gcn,123,saliency,0.5,0.22989150040780476,0.5126700714598026,0.44750370402544315,0.4001188478330422,0.0,0.52
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,0.2,0.620212803500847,0.21454216927637046,0.521105072463768,0.2877864134657613,,0.20833333333333334
google__logic8__gcn__seed123,google,logic8,gcn,123,ig,0.5,0.2763690868310434,0.5126700714598026,0.4210791322204365,0.36576855139035447,,0.52
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,0.2,0.5644392292490118,0.21454216927637046,0.591304347826087,0.34103120611272786,,0.20833333333333334
google__logic8__gcn__seed123,google,logic8,gcn,123,gradinput,0.5,0.330727500156848,0.5126700714598026,0.39639827262109867,0.3341275007513314,,0.52
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,0.2,0.4899738848108413,0.21454216927637046,0.6868659420289855,0.42874694749694753,0.0,0.20833333333333334
google__logic8__gcn__seed2026,google,logic8,gcn,2026,atom_occlusion,0.5,0.17082902001380262,0.5126700714598026,0.48275937528654916,0.4420501861558448,0.0,0.52
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,0.2,0.6328612209046992,0.21454216927637046,0.5035326086956522,0.28877270072922245,0.0,0.20833333333333334
google__logic8__gcn__seed2026,google,logic8,gcn,2026,saliency,0.5,0.2558814072401029,0.5126700714598026,0.43421224005463144,0.38593540499710577,0.0,0.52
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,0.2,0.6525366240040154,0.21454216927637046,0.48206521739130437,0.2592534126501518,,0.20833333333333334
google__logic8__gcn__seed2026,google,logic8,gcn,2026,ig,0.5,0.3981629179998745,0.5126700714598026,0.3547129199303112,0.2873451133639248,,0.52
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,0.2,0.5914298262124349,0.21454216927637046,0.559873188405797,0.3152180699735047,,0.20833333333333334
google__logic8__gcn__seed2026,google,logic8,gcn,2026,gradinput,0.5,0.2905665741263567,0.5126700714598026,0.41742923441293006,0.35943217454966175,,0.52
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,0.2,0.4999286341677646,0.21454216927637046,0.6826086956521739,0.421129972081059,0.0,0.20833333333333334
google__logic8__gcn__seed42,google,logic8,gcn,42,atom_occlusion,0.5,0.18297081843277496,0.5126700714598026,0.4747316089707394,0.43277473303027714,0.0,0.52
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,0.2,0.5132697314762532,0.21454216927637046,0.6643115942028985,0.40763027733136425,0.0,0.20833333333333334
google__logic8__gcn__seed42,google,logic8,gcn,42,saliency,0.5,0.19242581090407176,0.5126700714598026,0.4719980200958462,0.42980078318952997,0.0,0.52
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,0.2,0.6409592822636301,0.21454216927637046,0.5047101449275363,0.2693729579599145,,0.20833333333333334
google__logic8__gcn__seed42,google,logic8,gcn,42,ig,0.5,0.40758007089528825,0.5126700714598026,0.349260190292799,0.2804116954372709,,0.52
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,0.2,0.5892688531275487,0.21454216927637046,0.5650362318840579,0.3174986094823051,,0.20833333333333334
google__logic8__gcn__seed42,google,logic8,gcn,42,gradinput,0.5,0.29880893562958777,0.5126700714598026,0.4121223583180105,0.35577575561170255,,0.52
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,0.2,0.5061533424305165,0.21454216927637046,0.6697463768115942,0.41588877607899344,0.0,0.20833333333333334
google__logic8__gin__seed123,google,logic8,gin,123,atom_occlusion,0.5,0.22024868247694335,0.5126700714598026,0.4540007245170289,0.40738566507638724,0.0,0.52
google__logic8__gin__seed123,google,logic8,gin,123,saliency,0.2,0.6528224794529143,0.21454216927637046,0.4917572463768116,0.2790675357251445,0.0,0.20833333333333334
