cell_id,target,method,policy,alpha,rule,q,lambda,empirical_calibration_risk,corrected_calibration_risk,fallback_full,n_calibration,n_test,risk,mean_atom_fraction,precision,iou,full_molecule_fraction
liver__gin__seed123,observed_class,gradinput,index_tiebreak_v1,0.05,naive,93,0.93,0.02613230995583937,0.05477547731007939,False,33,31,0.04893851668045216,0.9554825612409047,0.26295145655643765,0.25516014748184346,0.12903225806451613
liver__gin__seed123,observed_class,gradinput,index_tiebreak_v1,0.1,corrected,92,0.92,0.0679581311934253,0.09537112733479514,False,33,31,0.08367797077474495,0.9472535381731719,0.2620108757771472,0.2536902035925448,0.0967741935483871
liver__gin__seed123,observed_class,gradinput,index_tiebreak_v1,0.1,naive,91,0.91,0.0874386506739448,0.11427869036000524,False,33,31,0.09960022056796249,0.939553010556796,0.25838673869403395,0.24847456544387717,0.06451612903225806
liver__gin__seed123,observed_class,gradinput,index_tiebreak_v1,0.2,corrected,84,0.84,0.1752130222718458,0.1994714627932621,False,33,31,0.19540942928039703,0.8620010109363151,0.2509389572658084,0.2323015791792994,0.0
liver__gin__seed123,observed_class,gradinput,index_tiebreak_v1,0.2,naive,81,0.81,0.1933958198664081,0.21711947222327846,False,33,31,0.2406160148095632,0.836277122229724,0.2441767342941721,0.22211672886727749,0.0
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.011848445671975082,0.04091172668162287,False,33,31,0.04184883217141281,0.9738696534249016,0.26205558228438264,0.2552152034648786,0.3548387096774194
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.05,naive,93,0.93,0.02613230995583937,0.05477547731007939,False,33,31,0.04893851668045216,0.9554825612409047,0.26295145655643765,0.25516014748184346,0.12903225806451613
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.1,corrected,91,0.91,0.07228713552242964,0.09957280800706406,False,33,31,0.09960022056796249,0.939553010556796,0.25838673869403395,0.24847456544387717,0.06451612903225806
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.1,naive,90,0.9,0.0882545014897956,0.11507054556362514,False,33,31,0.11702902831935089,0.9252950000969127,0.25632076995192443,0.24371534867619882,0.06451612903225806
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.2,corrected,83,0.8300000000000001,0.16915241621123972,0.19358910985208563,False,33,31,0.1765626846272008,0.8677934172454245,0.25184299594973325,0.23384520875704912,0.03225806451612903
liver__gin__seed123,observed_class,gradinput,include_all_exact_ties_v2,0.2,naive,81,0.81,0.18300620947679774,0.2070354386098331,False,33,31,0.21680649100003938,0.8491305614506246,0.2463884378341489,0.22593286180055816,0.03225806451612903
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.05,corrected,98,0.98,0.0,0.029411764705882353,False,33,31,0.0,1.0,0.2706459829621886,0.2706459829621886,1.0
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.05,naive,96,0.96,0.04731020613373554,0.07533049418862567,False,33,31,0.04541336799401315,0.9902002606390994,0.26697066547878967,0.2654521147536833,0.7096774193548387
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.1,corrected,94,0.9400000000000001,0.06933817816170756,0.09671058468636323,False,33,31,0.08954665406278305,0.9649302124271364,0.2619563139368262,0.25580901358391456,0.22580645161290322
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.1,naive,94,0.9400000000000001,0.06933817816170756,0.09671058468636323,False,33,31,0.08954665406278305,0.9649302124271364,0.2619563139368262,0.25580901358391456,0.22580645161290322
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.2,corrected,83,0.8300000000000001,0.173357470416294,0.19767048599228534,False,33,31,0.16016778920004732,0.8555840841239669,0.26204409145166596,0.24428031895603416,0.0
liver__gin__seed123,observed_class,ig,index_tiebreak_v1,0.2,naive,81,0.81,0.18975773681656039,0.2135883916160733,False,33,31,0.16802552286423258,0.836277122229724,0.2642829240585562,0.24468403294293858,0.0
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.05,corrected,98,0.98,0.0,0.029411764705882353,False,33,31,0.0,1.0,0.2706459829621886,0.2706459829621886,1.0
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.05,naive,95,0.9500000000000001,0.049641208464737865,0.07759293762753969,False,33,31,0.06804127771869706,0.9738696534249016,0.2638118136763267,0.2583518142766204,0.3548387096774194
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.1,corrected,94,0.9400000000000001,0.06327757210110152,0.09082823174518677,False,33,31,0.08954665406278305,0.9649302124271364,0.2619563139368262,0.25580901358391456,0.22580645161290322
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.1,naive,93,0.93,0.09769413592943005,0.12423254369621152,False,33,31,0.09202804364094684,0.9576330988753133,0.26238433925406535,0.255852039602487,0.16129032258064516
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.2,corrected,83,0.8300000000000001,0.173357470416294,0.19767048599228534,False,33,31,0.14941510102800423,0.8665054491200346,0.2638053533984368,0.24767963001039367,0.03225806451612903
liver__gin__seed123,observed_class,ig,include_all_exact_ties_v2,0.2,naive,81,0.81,0.18542873248755606,0.2093867109438044,False,33,31,0.15727283469218956,0.8471347361101472,0.2659592963618635,0.24805872232581733,0.03225806451612903
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.05,corrected,97,0.97,0.005050505050505049,0.034313725490196074,False,33,31,0.010752688172043012,0.9982512111544369,0.2698438389362356,0.2697896237017547,0.9354838709677419
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.05,naive,96,0.96,0.049308208131737544,0.07726973142198056,False,33,31,0.010752688172043012,0.9902002606390994,0.27193070780837664,0.27187649257389573,0.7096774193548387
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.1,corrected,95,0.9500000000000001,0.05688396570749512,0.08462267259845115,False,33,31,0.010752688172043012,0.9738696534249016,0.2782420123351532,0.2781877971006723,0.3548387096774194
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.1,naive,92,0.92,0.08139376962906375,0.10841159993409129,False,33,31,0.05837173579109064,0.9472535381731719,0.27505269323070347,0.2734363835386423,0.0967741935483871
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.2,corrected,85,0.85,0.15996519820049232,0.18467210413577195,False,33,31,0.10317460317460318,0.8722136505886832,0.2899392746230111,0.2859791404168164,0.0
liver__gin__seed123,observed_class,saliency,index_tiebreak_v1,0.2,naive,80,0.8,0.19996321761027647,0.22349371120997422,False,33,31,0.12839221710189452,0.8211079798909665,0.2982521503403107,0.2920595241122089,0.0
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.05,corrected,97,0.97,0.0,0.029411764705882353,False,33,31,0.0,0.9991728701406121,0.2707112826879298,0.2707112826879298,0.967741935483871
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.05,naive,96,0.96,0.044257703081232495,0.07236777063766683,False,33,31,0.0,0.9934290098077818,0.27222567990862256,0.27222567990862256,0.8064516129032258
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.1,corrected,92,0.92,0.06371700195229607,0.09125473718899324,False,33,31,0.03686635944700461,0.9557282623737027,0.27577572515067933,0.27421527357899245,0.25806451612903225
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.1,naive,91,0.91,0.0983490365843307,0.1248681825671445,False,33,31,0.0771889400921659,0.9475285028064817,0.272303414385241,0.270009824983642,0.1935483870967742
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.2,corrected,77,0.77,0.16692583016112428,0.19142801162697357,False,33,31,0.13300051203277008,0.8079998005505596,0.3035119609612898,0.29705054649001644,0.03225806451612903
liver__gin__seed123,observed_class,saliency,include_all_exact_ties_v2,0.2,naive,77,0.77,0.16692583016112428,0.19142801162697357,False,33,31,0.13300051203277008,0.8079998005505596,0.3035119609612898,0.29705054649001644,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,93,0.93,0.017973856209150325,0.04685697808535179,False,33,31,0.011875221552640905,0.9554825612409047,0.27796929396655945,0.275674260613177,0.12903225806451613
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,naive,83,0.8300000000000001,0.04802082449141272,0.07602021200637117,False,33,31,0.04479302059947221,0.8555840841239669,0.29535886891877366,0.28637087451204096,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,76,0.76,0.06585674673909969,0.09333154830559676,False,33,31,0.09747331521525067,0.7857329420128534,0.2994952849186911,0.28272560637169364,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,naive,72,0.72,0.09849077937313232,0.1250057564503931,False,33,31,0.14275867501673947,0.7466478675065911,0.29836718424266384,0.2772954415664152,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,65,0.65,0.1572377513553984,0.18202487631553374,False,33,31,0.18714797747055809,0.6729238683347646,0.31328396779332296,0.2848955084233896,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,naive,63,0.63,0.18887653740594917,0.21273310983518598,False,33,31,0.21822442790184723,0.6557325612703571,0.3109368572820759,0.27937457432310864,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,93,0.93,0.017973856209150325,0.04685697808535179,False,33,31,0.011875221552640905,0.9554825612409047,0.27796929396655945,0.275674260613177,0.12903225806451613
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,naive,83,0.8300000000000001,0.04802082449141272,0.07602021200637117,False,33,31,0.04479302059947221,0.8570503597837908,0.29510419998838316,0.2861162055816505,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,76,0.76,0.06585674673909969,0.09333154830559676,False,33,31,0.09747331521525067,0.7876304752196845,0.2991408006932391,0.28237112214624166,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,naive,72,0.72,0.09849077937313232,0.1250057564503931,False,33,31,0.14275867501673947,0.7485454007134221,0.29801270001721186,0.27694095734096325,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,64,0.64,0.17442432295373475,0.19870596051391903,False,33,31,0.20575839930678635,0.6678682999615736,0.31018599524089124,0.2811844929998505,0.0
liver__gin__seed2026,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,naive,63,0.63,0.18281593134534313,0.2068507568940095,False,33,31,0.21284808381582573,0.6576300944771881,0.31264751221853726,0.2818559639012724,0.0
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.010780069603599014,0.03987477343878728,False,33,31,0.01297806136515814,0.9738696534249016,0.2741689579468836,0.27209826176301033,0.3548387096774194
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,naive,91,0.91,0.03688000452706335,0.06520706321744385,False,33,31,0.028900311158375675,0.939553010556796,0.2761545226722336,0.2723433011709796,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,corrected,89,0.89,0.07089054736113562,0.09821729596816103,False,33,31,0.041878372523533824,0.9199599374467046,0.2764052227653188,0.2691698305617481,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,naive,86,0.86,0.08827784416019711,0.1150932016848972,False,33,31,0.060075229430068135,0.886507898753899,0.27890324076801065,0.2685266340561655,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,corrected,76,0.76,0.17163647898942017,0.19600011196031958,False,33,31,0.10926976249556895,0.7857329420128534,0.28875202892925506,0.26873425901759723,0.0
liver__gin__seed2026,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,naive,72,0.72,0.19917756535403594,0.2227311663730349,False,33,31,0.1458997991256056,0.7466478675065911,0.2913536337414082,0.2669656141662189,0.0
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.010780069603599014,0.03987477343878728,False,33,31,0.010673913899720352,0.9754825566507079,0.27467829580766456,0.2737111649888167,0.3870967741935484
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,naive,91,0.91,0.03688000452706335,0.06520706321744385,False,33,31,0.02659616369293789,0.9428637066518724,0.27647521688087345,0.273767560744645,0.12903225806451613
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,corrected,88,0.88,0.07173229820288643,0.09903428943221329,False,33,31,0.04435976210169759,0.9086360122328363,0.2777053005234,0.26971259795151314,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,naive,86,0.86,0.08827784416019711,0.1150932016848972,False,33,31,0.060075229430068135,0.8884054319607302,0.2786344235637095,0.26825781685186445,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,corrected,72,0.72,0.17536804154451213,0.1996219226755559,False,33,31,0.12209027531608177,0.7601510276840746,0.2934690941822956,0.2706872641165216,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,naive,71,0.71,0.18321117879941407,0.20723437942296072,False,33,31,0.12209027531608177,0.7461134523561765,0.2995201159429293,0.2767382858771554,0.0
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.009427609427609427,0.038562091503267976,False,33,31,0.015104966717869947,0.9738696534249016,0.273251030373608,0.2708661275005896,0.3548387096774194
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.05,naive,92,0.92,0.04883640324816796,0.0768118031526336,False,33,31,0.031233998975934464,0.9472535381731719,0.27663581909158286,0.27408548158382706,0.0967741935483871
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.1,corrected,90,0.9,0.06955832838185778,0.09692425990003845,False,33,31,0.046979006656426014,0.9252950000969127,0.278607714735363,0.27367529966274307,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.1,naive,88,0.88,0.08807684690037632,0.11489811610918878,False,33,31,0.046979006656426014,0.9067384790260051,0.282918245916611,0.27798583084399114,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.2,corrected,68,0.68,0.1756637697814169,0.19990895302313993,False,33,31,0.17768521800779868,0.7024722663924303,0.30772117518466824,0.2838470853413928,0.0
liver__gin__seed2026,hepatotoxic_class,ig,index_tiebreak_v1,0.2,naive,65,0.65,0.1871865607159725,0.21109283834197332,False,33,31,0.19091929575800548,0.6729238683347646,0.314003109499182,0.28664872181821893,0.0
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,corrected,94,0.9400000000000001,0.018013468013468013,0.04689542483660131,False,33,31,0.015104966717869947,0.9663964880869604,0.2749943064103026,0.2726094035372843,0.25806451612903225
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,naive,91,0.91,0.04883640324816796,0.0768118031526336,False,33,31,0.023169482846902206,0.9476673424614503,0.27725270746267877,0.27412284195604025,0.1935483870967742
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.05440681323034264,0.08221837754709727,False,33,31,0.0308499743983615,0.9319430563417431,0.2799222604047474,0.27514345516315664,0.16129032258064516
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,naive,83,0.8300000000000001,0.09986701751407635,0.12634151699895646,False,33,31,0.08722281302926464,0.8692378421750083,0.284381186304219,0.27745093751859956,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,corrected,68,0.68,0.1756637697814169,0.19990895302313993,False,33,31,0.17768521800779868,0.7061861882939584,0.30687793240594163,0.2830038425626662,0.0
liver__gin__seed2026,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,naive,65,0.65,0.1871865607159725,0.21109283834197332,False,33,31,0.19091929575800548,0.6821706868704129,0.3094071018471472,0.2831668259551686,0.0
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,corrected,96,0.96,0.014177489177489178,0.04317226890756303,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.7096774193548387
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,naive,95,0.9500000000000001,0.02932900432900433,0.057878151260504204,False,33,31,0.007857733664185275,0.9738696534249016,0.27609046152511924,0.27496475103571205,0.3548387096774194
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,corrected,91,0.91,0.07002164502164503,0.09737394957983193,False,33,31,0.04528535980148883,0.939553010556796,0.2756974376355978,0.27279422407873394,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,naive,90,0.9,0.08598901098901099,0.11287168713639302,False,33,31,0.053832368348497375,0.9252950000969127,0.27692964370245315,0.2713813766516394,0.06451612903225806
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,corrected,84,0.84,0.16469271469271468,0.1892605760252819,False,33,31,0.12054433022174957,0.8620010109363151,0.2779176739663216,0.26700017881096605,0.0
liver__gin__seed2026,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,naive,83,0.8300000000000001,0.17984422984422985,0.20396645837822308,False,33,31,0.13109023592894556,0.8555840841239669,0.2758808219294696,0.2640148051383554,0.0
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.014177489177489178,0.04317226890756303,False,33,31,0.0,0.9902002606390994,0.2728794744117921,0.2728794744117921,0.7096774193548387
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,naive,92,0.92,0.03538961038961039,0.06376050420168067,False,33,31,0.034739454094292806,0.9523321954257424,0.27647293201032075,0.27494568003278463,0.16129032258064516
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.07083749583749584,0.09816580478345184,False,33,31,0.053832368348497375,0.9321969392569163,0.27427731395334926,0.2687762078155707,0.0967741935483871
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,naive,90,0.9,0.07083749583749584,0.09816580478345184,False,33,31,0.053832368348497375,0.9321969392569163,0.27427731395334926,0.2687762078155707,0.0967741935483871
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,corrected,83,0.8300000000000001,0.1535816035816036,0.17847626229979174,False,33,31,0.10958485958485957,0.8665475400785894,0.27637283575949184,0.26536713248998145,0.03225806451612903
liver__gin__seed2026,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,naive,79,0.79,0.1803641347758995,0.20447107198837305,False,33,31,0.16651896490606172,0.8254783221923433,0.2719846480185777,0.2570324534728873,0.03225806451612903
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.00411353352529823,0.03340431195102475,False,33,31,0.00248138957816377,0.9738696534249016,0.27795008414948685,0.2773986642432283,0.3548387096774194
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.05,naive,91,0.91,0.04004709887062828,0.0682810077273745,False,33,31,0.03542872897711607,0.939553010556796,0.2783192610534811,0.2758453521957592,0.06451612903225806
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,89,0.89,0.06610627934157347,0.09357374171388012,False,33,31,0.04234117137342943,0.9199599374467046,0.2823229251346341,0.2781191250151364,0.06451612903225806
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.1,naive,85,0.85,0.09680428503957915,0.12336886489135622,False,33,31,0.053783134428295715,0.8722136505886832,0.29320165048426927,0.28680302666624724,0.0
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,77,0.77,0.16380863145569033,0.18840249523640532,False,33,31,0.10899405254243963,0.7969036435440863,0.2979675903602429,0.2831607862308082,0.0
liver__gin__seed2026,observed_class,atom_occlusion,index_tiebreak_v1,0.2,naive,73,0.73,0.19512176276882162,0.2187946520991504,False,33,31,0.15699712473906025,0.7558931568853623,0.30274694479415115,0.28474703979918753,0.0
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.00411353352529823,0.03340431195102475,False,33,31,0.00248138957816377,0.9738696534249016,0.27795008414948685,0.2773986642432283,0.3548387096774194
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,naive,91,0.91,0.04004709887062828,0.0682810077273745,False,33,31,0.03542872897711607,0.9417035481912044,0.2780120413914227,0.2755381325337008,0.0967741935483871
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,89,0.89,0.06610627934157347,0.09357374171388012,False,33,31,0.04234117137342943,0.9237233783069196,0.28144977451615244,0.2772459743966547,0.0967741935483871
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,naive,85,0.85,0.09680428503957915,0.12336886489135622,False,33,31,0.05019890503761471,0.8734083937189102,0.29413666684705564,0.2880933492468924,0.0
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,77,0.77,0.16380863145569033,0.18840249523640532,False,33,31,0.10899405254243963,0.7983061680882657,0.2974959812298901,0.2827363380134907,0.0
liver__gin__seed2026,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,naive,73,0.73,0.19512176276882162,0.2187946520991504,False,33,31,0.15699712473906025,0.7558931568853623,0.30274694479415115,0.28474703979918753,0.0
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.05,corrected,93,0.93,0.0184834228951876,0.04735155751591738,False,33,31,0.031844499586435066,0.9554825612409047,0.2758798340745232,0.2742529008674233,0.12903225806451613
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.05,naive,91,0.91,0.03391434273787215,0.06232862677499356,False,33,31,0.048869589192169834,0.939553010556796,0.27434692311489417,0.2713742902591493,0.06451612903225806
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.1,corrected,88,0.88,0.07245548569077981,0.09973620669987451,False,33,31,0.06970538422151325,0.9067384790260051,0.2744380796565586,0.2668933310821051,0.03225806451612903
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.1,naive,86,0.86,0.08090536914066326,0.10793756416593787,False,33,31,0.10615817873882391,0.886507898753899,0.27183417658319686,0.2614915822930103,0.03225806451612903
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.2,corrected,76,0.76,0.174294550765139,0.1985800051543996,False,33,31,0.1725058096025838,0.7857329420128534,0.27467211242998374,0.25287770706172435,0.0
liver__gin__seed2026,observed_class,gradinput,index_tiebreak_v1,0.2,naive,71,0.71,0.1954642307583484,0.21912704750074993,False,33,31,0.20734373153727995,0.7387546854198604,0.28147650237749416,0.2547895003764873,0.0
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.05,corrected,93,0.93,0.0184834228951876,0.04735155751591738,False,33,31,0.031844499586435066,0.9576330988753133,0.27557261441246483,0.27394568120536494,0.16129032258064516
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.05,naive,91,0.91,0.03391434273787215,0.06232862677499356,False,33,31,0.048869589192169834,0.9417035481912044,0.2740397034528358,0.2710670705970909,0.0967741935483871
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.1,corrected,88,0.88,0.07245548569077981,0.09973620669987451,False,33,31,0.06970538422151325,0.9088890166604138,0.2741308599945002,0.26658611142004673,0.06451612903225806
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.1,naive,86,0.86,0.08090536914066326,0.10793756416593787,False,33,31,0.10154988380794833,0.8874854158604485,0.2726869759899451,0.2625668511102146,0.03225806451612903
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.2,corrected,76,0.76,0.16996554643613468,0.19437832448213072,False,33,31,0.16533735082122178,0.7935836620027924,0.2757719579135434,0.2547790494192237,0.0
liver__gin__seed2026,observed_class,gradinput,include_all_exact_ties_v2,0.2,naive,71,0.71,0.18680622210033973,0.2107236861562121,False,33,31,0.18583835519319394,0.7420005279363903,0.2833487351415675,0.25683942806308735,0.0
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.014998019409784116,0.04396866589773164,False,33,31,0.015104966717869947,0.9738696534249016,0.273251030373608,0.2708661275005896,0.3548387096774194
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.05,naive,92,0.92,0.04262230144583085,0.07078046905036524,False,33,31,0.036610343061955965,0.9472535381731719,0.27513172282942205,0.2720476941994902,0.0967741935483871
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.1,corrected,90,0.9,0.0694631076984018,0.0968318398249194,False,33,31,0.057731694828469016,0.9252950000969127,0.27556752016291036,0.2697523007157752,0.06451612903225806
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.1,naive,85,0.85,0.09326441532323886,0.11993310899020242,False,33,31,0.06610146126275158,0.8722136505886832,0.2880122174631015,0.27971564536800386,0.0
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.2,corrected,73,0.73,0.17120330649742418,0.19557967983573524,False,33,31,0.1510398203946591,0.7558931568853623,0.29535258422839167,0.2775697080483014,0.0
liver__gin__seed2026,observed_class,ig,index_tiebreak_v1,0.2,naive,70,0.7000000000000001,0.19490558461146698,0.21858483212289442,False,33,31,0.15848398912915046,0.7288413779764066,0.30324268818501315,0.2817275635339652,0.0
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.014998019409784116,0.04396866589773164,False,33,31,0.015104966717869947,0.9738696534249016,0.273251030373608,0.2708661275005896,0.3548387096774194
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.05,naive,92,0.92,0.04262230144583085,0.07078046905036524,False,33,31,0.036610343061955965,0.9518854653857444,0.27441093823766977,0.2713269096077379,0.16129032258064516
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.0694631076984018,0.0968318398249194,False,33,31,0.057731694828469016,0.929926927309485,0.274846735571158,0.26903151612402293,0.12903225806451613
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.1,naive,85,0.85,0.09326441532323886,0.11993310899020242,False,33,31,0.06610146126275158,0.8796817941017073,0.2867665992819995,0.2785049385121357,0.06451612903225806
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.2,corrected,73,0.73,0.17120330649742418,0.19557967983573524,False,33,31,0.1510398203946591,0.7572956814295418,0.2948254916709386,0.2770980989179486,0.0
liver__gin__seed2026,observed_class,ig,include_all_exact_ties_v2,0.2,naive,70,0.7000000000000001,0.19490558461146698,0.21858483212289442,False,33,31,0.15848398912915046,0.7302439025205862,0.30271559562756006,0.28125595440361245,0.0
liver__gin__seed2026,observed_class,saliency,index_tiebreak_v1,0.05,corrected,96,0.96,0.02101052542229013,0.049804333498105126,False,33,31,0.0035842293906810053,0.9902002606390994,0.2716387796227103,0.2712711663518712,0.7096774193548387
