target,policy,method,alpha,models,n_calibration,n_test,bootstrap_replicates,same_point_cells,same_point_fraction,corrected_risk,corrected_risk_ci_low,corrected_risk_ci_high,naive_risk,naive_risk_ci_low,naive_risk_ci_high,delta_risk,delta_risk_ci_low,delta_risk_ci_high,corrected_mean_atom_fraction,corrected_mean_atom_fraction_ci_low,corrected_mean_atom_fraction_ci_high,naive_mean_atom_fraction,naive_mean_atom_fraction_ci_low,naive_mean_atom_fraction_ci_high,delta_mean_atom_fraction,delta_mean_atom_fraction_ci_low,delta_mean_atom_fraction_ci_high,corrected_precision,corrected_precision_ci_low,corrected_precision_ci_high,naive_precision,naive_precision_ci_low,naive_precision_ci_high,delta_precision,delta_precision_ci_low,delta_precision_ci_high,corrected_iou,corrected_iou_ci_low,corrected_iou_ci_high,naive_iou,naive_iou_ci_low,naive_iou_ci_high,delta_iou,delta_iou_ci_low,delta_iou_ci_high,corrected_full_molecule_fraction,corrected_full_molecule_fraction_ci_low,corrected_full_molecule_fraction_ci_high,naive_full_molecule_fraction,naive_full_molecule_fraction_ci_low,naive_full_molecule_fraction_ci_high,delta_full_molecule_fraction,delta_full_molecule_fraction_ci_low,delta_full_molecule_fraction_ci_high,mean_q_corrected,mean_q_naive,mean_delta_q,mean_lambda_corrected,mean_lambda_naive,mean_delta_lambda
observed_class,include_all_exact_ties_v2,atom_occlusion,0.1,6,33,31,2000,1,0.16666666666666666,0.06852541126734674,0.04272515492273557,0.09775911812202133,0.09161776097259967,0.06287503938713615,0.12304508514185934,-0.023092349705252927,-0.03276533800727349,-0.013805109168012392,0.9212499471872851,0.915731204634403,0.9283471386293579,0.8858816769681228,0.8819591116452496,0.8905622960969596,0.0353682702191624,0.032074338281216884,0.03910640338993835,0.2760522158523819,0.2113797278178606,0.3449100972022441,0.27853344566739585,0.2129528383211846,0.3478414753078188,-0.0024812298150139497,-0.00512970822119801,0.0002558019402022639,0.2704910563167202,0.20761766452893332,0.3368172825734145,0.26950552246353704,0.2074072542286175,0.33451125102557383,0.0009855338531831973,-0.003010260574003926,0.0051144988883003745,0.06451612903225806,0.005376344086021505,0.15053763440860216,0.02150537634408602,0.0,0.059139784946236555,0.04301075268817204,0.005376344086021505,0.09677419354838708,89.16666666666667,85.83333333333333,3.3333333333333335,0.8916666666666667,0.8583333333333334,0.033333333333333326
observed_class,include_all_exact_ties_v2,atom_occlusion,0.2,6,33,31,2000,1,0.16666666666666666,0.1660463192721257,0.12045460140218203,0.2177187955413762,0.19196961938897422,0.1393848796066538,0.25264985164178716,-0.025923300116848506,-0.04019654180944505,-0.013568786351044419,0.804966801772986,0.7996338996128173,0.8111671898500521,0.776080180127651,0.7699096180177976,0.7831725872421931,0.028886621645334884,0.02515896905957132,0.032365565122334926,0.28140905176411085,0.21667856677274916,0.349765001474552,0.2837747627523965,0.21913868859205987,0.352615322434289,-0.002365710988285641,-0.005703173180014199,0.0015492166678541125,0.2632462619836878,0.2054884723152704,0.32294671955555027,0.2628455663362677,0.20603865151706696,0.32156360115644894,0.0004006956474200519,-0.003380668052655275,0.005124953935144882,0.005376344086021505,0.0,0.016129032258064516,0.005376344086021505,0.0,0.016129032258064516,0.0,0.0,0.0,77.5,74.66666666666667,2.8333333333333335,0.775,0.7466666666666667,0.02833333333333336
observed_class,include_all_exact_ties_v2,gradinput,0.05,6,33,31,2000,1,0.16666666666666666,0.03308191211417017,0.017975714548295187,0.050887933750836965,0.06569610198642456,0.0420478192655612,0.0941320552207649,-0.03261418987225438,-0.05020259758162984,-0.01780729351293868,0.9727948214816138,0.9682479169201271,0.9778822594258532,0.9490600929836291,0.9437324240487999,0.9553061358263144,0.023734728497984654,0.020379167683654494,0.02668814794846303,0.26932738270250217,0.20768040753723524,0.3359270519384153,0.2688071856705865,0.20646286365360378,0.3359182951164369,0.000520197031915713,-0.001993670456088657,0.003170137533109447,0.2660049005598526,0.20552058524068445,0.3316228158443466,0.26333254875730283,0.203036153020416,0.32825715837399544,0.002672351802549713,-0.00039411451364009,0.005868832332776104,0.3924731182795698,0.28494623655913975,0.510752688172043,0.17204301075268816,0.08064516129032258,0.27419354838709675,0.22043010752688175,0.17741935483870971,0.26881720430107525,94.83333333333333,92.16666666666667,2.6666666666666665,0.9483333333333334,0.9216666666666667,0.026666666666666672
observed_class,include_all_exact_ties_v2,gradinput,0.1,6,33,31,2000,0,0.0,0.08573923090052121,0.05487358370422886,0.12372016424435776,0.12372320033610355,0.08506033616920713,0.16784397278348887,-0.03798396943558233,-0.059667326401197374,-0.020447339398952304,0.9252534955435909,0.9190404835828961,0.9325632650504115,0.8819083433200083,0.8753952811166492,0.8903644344245568,0.04334515222358271,0.039202232104486964,0.04719553902903405,0.26919520841892847,0.20740861210563308,0.336075737107004,0.27221506445463006,0.2084638061473551,0.3404380837935357,-0.0030198560357016144,-0.006340565522450212,0.0005296511079597938,0.26155295891885977,0.202592638198273,0.3252676216732501,0.2608782410721674,0.2010296344744416,0.3243798220864643,0.000674717846692353,-0.003253831314918585,0.004601032473652131,0.12365591397849462,0.053763440860215055,0.20430107526881722,0.06451612903225806,0.01075268817204301,0.13440860215053765,0.059139784946236555,0.03225806451612903,0.08602150537634407,89.5,85.0,4.5,0.895,0.85,0.045000000000000005
observed_class,include_all_exact_ties_v2,gradinput,0.2,6,33,31,2000,0,0.0,0.1723302086205312,0.12781047730644501,0.22052455459713524,0.20222996835900064,0.1542021150892119,0.2541002419026613,-0.029899759738469416,-0.048126526251526254,-0.01451255957304345,0.8109288818239684,0.802572175890238,0.8214860986681463,0.7789606695441016,0.772115769450061,0.7877971698888527,0.031968212279866445,0.027485503088118236,0.036675982126640846,0.27834727447656005,0.2137569873205071,0.3461918658831692,0.28130420463296657,0.2166034850974041,0.3504627618518975,-0.002956930156406548,-0.006379715044664061,0.0006774009941616578,0.25982452174200454,0.20284046906692446,0.3199184446921243,0.25939656300177405,0.20355721754855374,0.31874962024311704,0.00042795874023048,-0.003787099470376354,0.005019062798789622,0.026881720430107524,0.0,0.06465053763440787,0.016129032258064516,0.0,0.04301075268817204,0.010752688172043012,0.0,0.026881720430107527,77.5,74.5,3.0,0.775,0.745,0.030000000000000027
observed_class,include_all_exact_ties_v2,ig,0.05,6,33,31,2000,0,0.0,0.018252655349429544,0.008220341486470521,0.03129874158099963,0.05911680911680912,0.03361015104966718,0.0938382518019615,-0.04086415376737956,-0.06535884963304318,-0.022539083526986754,0.9843120256476928,0.980851470325416,0.9877400543459444,0.9551653861844929,0.9492618636545365,0.9618548574041239,0.029146639463199644,0.02497110115954958,0.03270022223439027,0.2711296855750757,0.2087807005239802,0.33843075189989763,0.269534520630805,0.20728651941608156,0.3366146804582281,0.0015951649442706663,-0.0009925321092572673,0.00435959424858439,0.2697258280571375,0.20763938244090513,0.3365540628742494,0.26480447926681805,0.2039918266309157,0.3295394925669466,0.004921348790319524,0.001382721172573832,0.008847011917836128,0.6182795698924729,0.5268817204301076,0.704435483870967,0.2258064516129032,0.11827956989247311,0.3494623655913978,0.39247311827956993,0.3387096774193548,0.44623655913978494,96.0,92.5,3.5,0.96,0.9249999999999999,0.034999999999999976
observed_class,include_all_exact_ties_v2,ig,0.1,6,33,31,2000,0,0.0,0.08779228537293053,0.05295912271718724,0.12799850985334857,0.12038021715441072,0.07948479984770308,0.16561215815248062,-0.03258793178148017,-0.050996658657948966,-0.016926129426129432,0.9324249556914661,0.9256439687592594,0.9402143660470608,0.8995829992302989,0.8939426397678446,0.9059083947669684,0.0328419564611668,0.029062280609334388,0.0372295131412476,0.2690545867238161,0.20586995585932225,0.33669629119813893,0.27080086289553973,0.20633844457124167,0.33897189520665894,-0.0017462761717236788,-0.005071964872670284,0.001072372607022464,0.26224751377117406,0.20139868980033437,0.32731148775278873,0.26145716563005206,0.20054671007695454,0.3258075120791674,0.000790348141122014,-0.0029673565036273325,0.004211999631498983,0.12903225806451613,0.043010752688172046,0.23118279569892475,0.07526881720430106,0.016129032258064516,0.14516129032258066,0.05376344086021505,0.021505376344086016,0.09677419354838707,90.33333333333333,87.0,3.3333333333333335,0.9033333333333334,0.87,0.03333333333333335
observed_class,include_all_exact_ties_v2,ig,0.2,6,33,31,2000,1,0.16666666666666666,0.18215729909278294,0.13129324379324378,0.23772142955610695,0.19470866648286003,0.14083227480404903,0.25304663601034566,-0.012551367390077067,-0.019878605564089435,-0.006261569971247396,0.8252848938067535,0.8191417680722497,0.8327848238975603,0.8028801383587776,0.7968062426118842,0.8101142116147181,0.022404755447976044,0.01973182840424533,0.025082740453425744,0.27318703382870635,0.20886674280005899,0.3419749690236592,0.275786987322639,0.21016263045435146,0.34545027415615387,-0.0025999534939326247,-0.005419736683154425,4.962448488650222e-05,0.2568555555396566,0.1980648498583477,0.31916229232023635,0.25701666535660794,0.19903451814039483,0.31919129755884823,-0.0001611098169513041,-0.0035664491565309247,0.003160238926754997,0.016129032258064516,0.0,0.04301075268817204,0.01075268817204301,0.0,0.026881720430107524,0.005376344086021505,0.0,0.016129032258064516,79.5,77.16666666666667,2.3333333333333335,0.7949999999999999,0.7716666666666666,0.023333333333333334
observed_class,include_all_exact_ties_v2,saliency,0.05,6,33,31,2000,0,0.0,0.013289876193102002,0.004790132209487047,0.02481266493363266,0.028521209972822877,0.015864358908713745,0.043689606391219285,-0.01523133377972088,-0.02486329381490672,-0.007465954744180556,0.9831476410970807,0.979313528494142,0.986942367002447,0.9537399499994159,0.9474748617299633,0.9605814614894016,0.0294076910976648,0.024444722498057087,0.03436149829865282,0.27222391266255813,0.20905714968443037,0.340552624559863,0.27629488540037495,0.2118870521884655,0.34535733262350476,-0.004070972737816749,-0.006099025526884166,-0.0019418464660074805,0.2712994815128427,0.20834598640846566,0.3393021410585462,0.27429993398489105,0.21038768631318447,0.3429186427282145,-0.003000452472048416,-0.005255347217615742,-0.0007248998087612867,0.5967741935483872,0.4892473118279569,0.6989247311827957,0.29032258064516137,0.2043010752688172,0.3870967741935483,0.30645161290322587,0.22580645161290328,0.3870967741935483,95.33333333333333,91.83333333333333,3.5,0.9533333333333333,0.9183333333333334,0.034999999999999996
observed_class,include_all_exact_ties_v2,saliency,0.1,6,33,31,2000,0,0.0,0.04836904433678627,0.028551037522811715,0.07317772952853596,0.06926392007037169,0.043354159281578646,0.09965240852337624,-0.02089487573358541,-0.03764154752057978,-0.007133995037220845,0.9343700765205225,0.926667920891772,0.9425636893518032,0.9253916824164926,0.9179711279272655,0.9341769228314064,0.008978394104029983,0.0062103853494008135,0.011991131479421619,0.27709313025263793,0.21231240930539957,0.3478761309497142,0.2756225590824226,0.20984850660500448,0.34701661868697337,0.001470571170215393,-0.0005378885200033594,0.0038422103844212804,0.2729193634373671,0.2095219016265045,0.3422763483273672,0.27083108854309085,0.20670629230339713,0.34065855693634645,0.002088274894276257,-0.00018501050692709475,0.004761502420632314,0.14516129032258066,0.05913978494623656,0.24731182795698925,0.11827956989247311,0.03763440860215054,0.20967741935483872,0.02688172043010752,0.005376344086021505,0.04838709677419355,90.16666666666667,88.83333333333333,1.3333333333333333,0.9016666666666667,0.8883333333333333,0.013333333333333345
observed_class,include_all_exact_ties_v2,saliency,0.2,6,33,31,2000,1,0.16666666666666666,0.17351346383604446,0.13835584964617226,0.21024877899877895,0.19830110152690797,0.15765070502973733,0.24327522089618864,-0.024787637690863493,-0.0502131828744732,-0.00664953326243649,0.8323949585008685,0.8206531555217129,0.8471574605540748,0.8114509419745196,0.798711605561269,0.8284598239691399,0.02094401652634905,0.017092101534495134,0.025162177107515185,0.2783275866592885,0.21053402146527903,0.35403503327096075,0.2787084639824826,0.21013731159588012,0.35593638670855987,-0.0003808773231940964,-0.003745895666881288,0.0036070707959334255,0.2662065208423228,0.2030101043248367,0.3378936774683738,0.26471840713996936,0.20088162295387021,0.3360831834486015,0.0014881137023535387,-0.0022441458230869514,0.005714725305336329,0.043010752688172046,0.0,0.11303763440860143,0.043010752688172046,0.0,0.11303763440860143,0.0,0.0,0.0,79.33333333333333,77.16666666666667,2.1666666666666665,0.7933333333333333,0.7716666666666668,0.021666666666666667
observed_class,index_tiebreak_v1,atom_occlusion,0.05,6,33,31,2000,1,0.16666666666666666,0.025458860136279494,0.010206150629537728,0.0491605206322948,0.05277055680281487,0.0294835279714312,0.08076865637349508,-0.027311696666535375,-0.04873288300707656,-0.011726617170165597,0.9721038418519891,0.9676075151785973,0.9765197076424307,0.9464374693158709,0.9411819423864133,0.95278498415154,0.02566637253611828,0.021219615497825403,0.03000144193529927,0.2729137073929985,0.2106578455742323,0.3406508082295006,0.27395030598888315,0.21027298867585067,0.3423950901225611,-0.0010365985958846057,-0.00402626633920094,0.0021629955635205813,0.2709653301538937,0.2092345955811159,0.33792068567586636,0.2706415079575636,0.20771391695645633,0.33808971485613803,0.0003238221963300947,-0.003206390450973559,0.003994658252924042,0.40322580645161293,0.2849462365591398,0.5161290322580645,0.1021505376344086,0.026881720430107524,0.19892473118279572,0.3010752688172043,0.20967741935483872,0.3872311827956983,94.5,91.83333333333333,2.6666666666666665,0.945,0.9183333333333334,0.026666666666666655
observed_class,index_tiebreak_v1,atom_occlusion,0.1,6,33,31,2000,0,0.0,0.06472783488912522,0.03942996967190515,0.09321002698018828,0.09221513253771317,0.06298577467932308,0.1235552306116822,-0.027487297648587965,-0.04050979262672811,-0.015649288733966156,0.9221990433039969,0.9164767780925502,0.9298289825329676,0.8849258824639412,0.8811418095099753,0.8893878099717725,0.037273160840055546,0.033303460836897836,0.04183803165652132,0.27666478848696957,0.2122848913689424,0.34505426347353335,0.27864250249805156,0.21312786490750152,0.34790160246044094,-0.0019777140110819654,-0.004910446140890347,0.0011093546103133553,0.2710631907801896,0.20855046854194176,0.33736211206628364,0.26955536159121624,0.20731465014280054,0.334543926032345,0.0015078291889733602,-0.0024136327087510056,0.00571173036692996,0.06451612903225806,0.0,0.15591397849462368,0.02150537634408602,0.0,0.059139784946236555,0.043010752688172046,0.0,0.10215053763440861,89.33333333333333,85.83333333333333,3.5,0.8933333333333334,0.8583333333333334,0.034999999999999996
observed_class,index_tiebreak_v1,atom_occlusion,0.2,6,33,31,2000,1,0.16666666666666666,0.16920385468772564,0.12481873711712421,0.21958127371433822,0.1928788057820316,0.14390360983102918,0.25224371282839025,-0.023674951094305938,-0.03752035002035003,-0.012507549201097598,0.8028519737582048,0.7985230622827489,0.8075077855519033,0.7778027580286846,0.7732819668897644,0.7829074226438962,0.025049215729520274,0.021600807133995505,0.028475961303139233,0.2805410167172929,0.21603883030063115,0.34834619092436747,0.28296894317887294,0.21858731025991124,0.35142097096577485,-0.002427926461580037,-0.005220442677866446,0.000855498583213162,0.2622430440451323,0.20438003448820857,0.32168087029128706,0.26230175055670124,0.2057554751079995,0.32146783867397777,-5.8706511568940424e-05,-0.0031970710688508978,0.0035636693599791795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.5,75.16666666666667,2.3333333333333335,0.775,0.7516666666666666,0.023333333333333355
observed_class,index_tiebreak_v1,gradinput,0.05,6,33,31,2000,0,0.0,0.02949768272348917,0.016138796985571177,0.04513864271928786,0.06569610198642456,0.0420478192655612,0.0941320552207649,-0.03619841926293539,-0.05369525188073575,-0.020831979400527785,0.9736702889904578,0.9690382584586107,0.9784934794067696,0.947404239640594,0.9423182708426674,0.9533970802504353,0.026266049349863773,0.023107313523853267,0.028991191843336338,0.2697006367553478,0.20789975520396586,0.3363562202365416,0.2691670709041983,0.20692738311528044,0.3364860964461279,0.0005335658511494111,-0.0020340399861357304,0.003154689800844198,0.26649270477156567,0.20634851801701148,0.33183662252996454,0.26367199759526605,0.20322676110547686,0.32876823760584883,0.0028207071762995834,-0.0001857867738704383,0.006034165744263286,0.40322580645161277,0.2955645161290321,0.5215053763440859,0.15053763440860213,0.06451612903225806,0.25268817204301075,0.2526881720430108,0.19892473118279574,0.31182795698924726,95.0,92.16666666666667,2.8333333333333335,0.9500000000000002,0.9216666666666667,0.02833333333333334
observed_class,index_tiebreak_v1,gradinput,0.1,6,33,31,2000,0,0.0,0.08487763729699213,0.05500331508396024,0.12231740780127875,0.12606673493770265,0.09016827333359592,0.16619960087702018,-0.04118909764071054,-0.05907110362755524,-0.02489915252012026,0.9231362133380051,0.9186527084396161,0.9283698024770326,0.8812244275873794,0.8761860304303085,0.8877620479552044,0.04191178575062576,0.03863838621523312,0.04503000149006794,0.2698147203895129,0.20763789156780404,0.33678356051086866,0.27218694415215827,0.20826098868290335,0.34016311849342845,-0.002372223762645392,-0.00551597368234272,0.0008598874997080754,0.26216126828633934,0.20256830632777995,0.326405947143228,0.2608990516892567,0.20111347980466096,0.3242344799626753,0.00126221659708265,-0.002591346796006897,0.004946295479317433,0.09677419354838708,0.04301075268817204,0.16666666666666669,0.03763440860215053,0.0,0.09677419354838708,0.059139784946236555,0.026881720430107527,0.0913978494623656,89.66666666666667,85.33333333333333,4.333333333333333,0.8966666666666666,0.8533333333333334,0.043333333333333335
observed_class,index_tiebreak_v1,gradinput,0.2,6,33,31,2000,1,0.16666666666666666,0.18357523599459086,0.14253634283876218,0.22914356775243866,0.20172778237294364,0.1596521459424685,0.2463447917076949,-0.018152546378352823,-0.02808019713261649,-0.009083289022805153,0.8064789235532113,0.802752526074676,0.8110951613606646,0.7835152646802802,0.7796256515464041,0.7874976322092836,0.022963658872930885,0.01946902195976504,0.026381878157461982,0.27637802330112454,0.21179941929676604,0.34395360509042283,0.2782789532235085,0.21375397643561678,0.34713334279918934,-0.0019009299223839767,-0.004797872459376373,0.0007658898079217571,0.257650869215128,0.20043718400382088,0.3179534368416256,0.2569434907062626,0.2003927476850905,0.3168059153826305,0.0007073785088654144,-0.0028166396292352487,0.004117128764014183,0.005376344086021505,0.0,0.016129032258064516,0.005376344086021505,0.0,0.016129032258064516,0.0,0.0,0.0,78.16666666666667,75.66666666666667,2.5,0.7816666666666667,0.7566666666666667,0.024999999999999984
observed_class,index_tiebreak_v1,ig,0.05,6,33,31,2000,0,0.0,0.014668425958748541,0.00555350414221382,0.02725721112817887,0.05510260348970027,0.029968317972350226,0.09025943814250263,-0.04043417753095172,-0.06470038697861277,-0.021276520671681964,0.9853015368189675,0.9813799629654435,0.9891799294759889,0.9586160272253198,0.9540890553858855,0.9638465638668923,0.026685509593647537,0.02314793577412388,0.02997462323686442,0.27148664767614544,0.2089515030653539,0.33897206679923453,0.2698746065518639,0.20754121249986382,0.33650953586124177,0.001612041124281585,-0.0010778148034028211,0.004285211538027147,0.2701973403170749,0.207877744650427,0.3374122219487896,0.2658828305696057,0.20484768907504355,0.33073539993394446,0.004314509747469107,0.000954003496197182,0.007852475445158187,0.629032258064516,0.532258064516129,0.7258064516129031,0.26344086021505375,0.1666666666666667,0.3655913978494623,0.36559139784946243,0.31182795698924737,0.41935483870967744,96.16666666666667,93.16666666666667,3.0,0.9616666666666668,0.9316666666666666,0.02999999999999999
observed_class,index_tiebreak_v1,ig,0.1,6,33,31,2000,1,0.16666666666666666,0.08838965693804403,0.05465030787611432,0.12805984711226645,0.12363622041041396,0.08238964216786797,0.16779777495503298,-0.035246563472369936,-0.051944493678364644,-0.02079357694277051,0.932843947195427,0.9277921952710082,0.9394521751722836,0.8991081388282516,0.8945944885415251,0.9041012332720245,0.033735808367175234,0.030090438195416947,0.03774856200710969,0.2686938385680457,0.2058819942941676,0.33590456286289816,0.2702043768899133,0.2059829359010243,0.3382091508113717,-0.0015105383218675969,-0.005000507692429053,0.0013808750909257079,0.2620551884493614,0.20146084575976128,0.32643975340726256,0.26068662734171144,0.20019252026919784,0.32522310782722585,0.0013685611076498516,-0.002481721559619605,0.0050488404045299605,0.0967741935483871,0.026881720430107524,0.1881720430107527,0.059139784946236555,0.02150537634408602,0.1075268817204301,0.03763440860215053,0.005376344086021505,0.08064516129032258,90.66666666666667,87.33333333333333,3.3333333333333335,0.9066666666666667,0.8733333333333334,0.03333333333333335
observed_class,index_tiebreak_v1,ig,0.2,6,33,31,2000,0,0.0,0.17952164323132064,0.1320349938293487,0.22985795193456485,0.19523382829834443,0.1439458279176021,0.251786247653183,-0.015712185067023775,-0.02816976183911667,-0.0062494256042643125,0.8279794694575717,0.8240945800997533,0.8326166565926443,0.8019430401578326,0.7968238717270375,0.8078952288483874,0.026036429299739535,0.023477254940303435,0.028523350323495053,0.27310284809175506,0.20864884217932056,0.34154986986321084,0.27612699015604647,0.2110203699396734,0.34544920453527816,-0.0030241420642914112,-0.0059312739831512955,0.00012866733253440616,0.25724588505073626,0.19902113813873878,0.31937194752031284,0.2574807821726963,0.1996238682419838,0.31975806935311024,-0.00023489712196006506,-0.0040921215943917595,0.00395914210590418,0.005376344086021505,0.0,0.016129032258064516,0.005376344086021505,0.0,0.016129032258064516,0.0,0.0,0.0,80.16666666666667,77.5,2.6666666666666665,0.8016666666666666,0.775,0.026666666666666672
observed_class,index_tiebreak_v1,saliency,0.05,6,33,31,2000,0,0.0,0.013524557879396592,0.005454708075675816,0.024341250147701755,0.03511855527984561,0.019263181561568657,0.05551456831698765,-0.021593997400449014,-0.037158070424199455,-0.00847463468431212,0.9833767821178903,0.978800945088256,0.9877373425207097,0.9598973406293152,0.9546817659175735,0.9660109819426225,0.023479441488574934,0.0177933504228802,0.029481463021548273,0.2721557499696724,0.20870433308295427,0.34022735064624293,0.2737071577631388,0.20952409612279518,0.3429493498515321,-0.001551407793466476,-0.004003122457406605,0.001101100180379237,0.2709905789788169,0.2078409844138729,0.33861746650573593,0.2717237830831705,0.208034079236417,0.3403021829158346,-0.0007332041043536116,-0.003442850620292641,0.002262899458075751,0.5698924731182796,0.44086021505376344,0.6881720430107527,0.22043010752688177,0.1290322580645161,0.3280913978494617,0.3494623655913979,0.24731182795698922,0.4517473118279564,95.66666666666667,93.33333333333333,2.3333333333333335,0.9566666666666667,0.9333333333333332,0.023333333333333317
observed_class,index_tiebreak_v1,saliency,0.1,6,33,31,2000,0,0.0,0.04200473958538475,0.025345663148082506,0.062320091049929686,0.06236460671944542,0.04149623524623525,0.08636269644334149,-0.02035986713406068,-0.029162974122651543,-0.012342738653222525,0.9441795372275623,0.9390078501530971,0.9509258850518086,0.926287225117852,0.9198696455396341,0.9348201139527976,0.017892312109710727,0.013823250073966484,0.021767370668115908,0.27625425373344037,0.2109972776997023,0.3462789195922681,0.2758851454079677,0.21069009816585646,0.3469228436701392,0.0003691083254725839,-0.0015331313718368056,0.002331802194852875,0.2735312329130522,0.20915820252661366,0.34270845176282877,0.27117230088210886,0.20802822115176875,0.3406130048652913,0.0023589320309433275,0.0002678698831349408,0.004762627091282129,0.11827956989247311,0.04301075268817204,0.21505376344086022,0.06989247311827958,0.0,0.16666666666666669,0.04838709677419355,0.02150537634408602,0.07526881720430106,91.66666666666667,89.83333333333333,1.8333333333333333,0.9166666666666669,0.8983333333333333,0.01833333333333335
observed_class,index_tiebreak_v1,saliency,0.2,6,33,31,2000,2,0.3333333333333333,0.15335873803615735,0.11567571093780772,0.19498626373626368,0.16580835532448437,0.12811605583783006,0.20681249753830394,-0.012449617288326964,-0.0196989427836202,-0.005998332611235837,0.8518580224685122,0.8479645688137948,0.8563612268378852,0.8304426796299003,0.826782742260587,0.8346807361567599,0.021415342838611906,0.01796002967710026,0.02515693058335583,0.2770782302067164,0.20987710753598385,0.35182091836061175,0.2791452715714183,0.2118033382585705,0.3539254900656162,-0.0020670413647019717,-0.0040510124325314305,-0.0002357585105376671,0.2665432304281184,0.20304372840501117,0.33763538013339234,0.26703630626165736,0.2038730602821258,0.3379353140412631,-0.0004930758335389767,-0.0028839589164609816,0.0019057351464664314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.66666666666667,80.5,2.1666666666666665,0.8266666666666667,0.805,0.02166666666666665
