dataset,seed,method,proxy,evaluation_split,stratum,policy,aggregation,n_pairs,n_components,nominal_fraction,risk,retained_fraction,precision,iou,calibration_unit,calibration_empirical_risk,calibration_corrected_risk
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,32,12,0.91,0.0542218151036843,0.920486956538579,0.20109196469115526,0.19927279389192942,pairs,0.06333165267334548,0.09088072171236472
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,32,12,0.91,0.0968249824125727,0.921589546995247,0.19266942023700698,0.19004499885892487,pairs,0.06333165267334548,0.09088072171236472
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,33,7,0.2,0.84900138276859,0.20892041609090853,0.13314059677696038,0.07666857196097641,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,33,7,0.2,0.8183874134559507,0.207634844804832,0.16177877300326277,0.10071889062175679,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_20_percent,pair_weighted,32,14,0.2,0.7647660185102135,0.20837804089418638,0.19140204413641912,0.11666206052363176,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_20_percent,component_weighted,32,14,0.2,0.7331640753905713,0.20846465921965787,0.15658291538393576,0.10323558937383712,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,17,10,0.2,0.7274729974693551,0.20703348427525622,0.2458547987959753,0.15256815123240944,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,17,10,0.2,0.7582536959084947,0.2071696859009562,0.2027067377067377,0.1278389741292229,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,15,8,0.2,0.8070314423565198,0.20990187172897384,0.1296889221889222,0.07596849105368375,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,15,8,0.2,0.7630849843311144,0.20884185847692732,0.1122913544788545,0.07144329825712939,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,33,7,0.5,0.516008734701661,0.5064189486227451,0.16832645426820697,0.1420234357274316,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,33,7,0.5,0.3972156129595268,0.5044700709786223,0.18807957067179173,0.17076785781090223,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_50_percent,pair_weighted,32,14,0.5,0.42220690493716817,0.507613858592928,0.21283866607625795,0.18285351933172594,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,fixed_50_percent,component_weighted,32,14,0.5,0.3588779374466018,0.5071121801997112,0.17142202219864902,0.151181164780767,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,17,10,0.5,0.3299536973275819,0.5087929370878892,0.24640082355107035,0.21579485744214166,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,17,10,0.5,0.2937328383690613,0.5091421094640511,0.22239283273505048,0.19702287909543728,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,15,8,0.5,0.5267605402280325,0.5062775696319718,0.17480155427147062,0.14552000280658817,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,15,8,0.5,0.545220528095915,0.505675962656996,0.13532521745836656,0.11323100489449575,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,33,7,0.91,0.0,0.19274470084648712,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,oracle_proxy,component_weighted,33,7,0.91,0.0,0.17161931604035965,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,oracle_proxy,pair_weighted,32,14,0.91,0.0,0.19745932028462498,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,oracle_proxy,component_weighted,32,14,0.91,0.0,0.14551879086487335,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,17,10,0.91,0.0,0.18927960645054537,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,17,10,0.91,0.0,0.16877432895809205,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,15,8,0.91,0.0,0.20672966262991527,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,15,8,0.91,0.0,0.16325447290600648,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,33,7,0.91,0.0817823864827441,0.9182176135172558,0.19274470084648712,0.1888515890879027,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,33,7,0.91,0.08093131226335237,0.9190686877366476,0.17161931604035965,0.168609416386094,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,32,14,0.91,0.0809091643847302,0.9190908356152698,0.19745932028462498,0.19324288687676242,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,all,random_same_nominal_size,component_weighted,32,14,0.91,0.08232464307818396,0.9176753569218159,0.14551879086487335,0.1428763911581739,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,17,10,0.91,0.08123460001947506,0.9187653999805249,0.18927960645054537,0.18532745972422518,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,17,10,0.91,0.08137393595509539,0.9186260640449045,0.16877432895809205,0.16553633253218733,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,15,8,0.91,0.08054033733201939,0.9194596626679806,0.20672966262991527,0.20221370431630462,none,,
CHEMBL236_Ki,29,integrated_gradients,variable_only_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,15,8,0.91,0.08218791828260516,0.9178120817173948,0.16325447290600648,0.16003147952709468,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,33,7,0.89,0.06426201169024134,0.9036214868886233,0.28661887410725145,0.2802286292214584,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,33,7,0.89,0.04415183167868453,0.9017013096793881,0.2713381364663078,0.26721565657288676,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,32,14,0.89,0.0801686552784236,0.9018040134153409,0.29650381979515916,0.2882297650131289,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,32,14,0.89,0.09693090564678504,0.8998068228538373,0.2448375776988899,0.23811673107224357,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,17,10,0.89,0.10884688052409149,0.9037096380269055,0.28200877751976827,0.27204085165611813,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,17,10,0.89,0.1158660022916316,0.9024664220035916,0.26287800424983837,0.25412608696620775,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,15,8,0.89,0.04766666666666666,0.8996443055222342,0.31293153437393545,0.3065772001510744,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,15,8,0.89,0.06218749999999999,0.8986763675995327,0.2632719481939884,0.2583553173163709,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,32,12,0.89,0.08447067571941377,0.8990450021515353,0.28629288023259825,0.2803532167907552,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,32,12,0.89,0.10678034553140096,0.8993580354072491,0.2736807083056962,0.26713359947649984,pairs,0.06426201169024134,0.09178371722876366
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,33,7,0.2,0.8072061680713993,0.20892041609090853,0.2604594900049446,0.12927168255858185,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,33,7,0.2,0.8115793303457404,0.207634844804832,0.25168820219840626,0.13061858083567365,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_20_percent,pair_weighted,32,14,0.2,0.7710790520338198,0.20837804089418638,0.3186599424880675,0.1639851820880116,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_20_percent,component_weighted,32,14,0.2,0.7868198843509283,0.20846465921965787,0.26562299661789457,0.14625187013789057,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,17,10,0.2,0.7487797317323499,0.20703348427525622,0.3433386874563345,0.18288017573326917,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,17,10,0.2,0.7606443959041214,0.2071696859009562,0.3147347097347097,0.1740042101707189,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,15,8,0.2,0.7963516150421522,0.20990187172897384,0.2906906981906982,0.1425708559567197,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,15,8,0.2,0.8311023195510088,0.20884185847692732,0.22309201215451216,0.11266957000717318,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,33,7,0.5,0.45493817028787475,0.5064189486227451,0.29108819378741563,0.234161429759651,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,33,7,0.5,0.45920981467621175,0.5044700709786223,0.2784477841768541,0.23094938619138278,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,pair_weighted,32,14,0.5,0.4602556986261577,0.507613858592928,0.3161408723188356,0.252921520969143,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,fixed_50_percent,component_weighted,32,14,0.5,0.49768078724584847,0.5071121801997112,0.2564852492996912,0.209061047955743,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,17,10,0.5,0.42250720051399826,0.5087929370878892,0.3301481336733808,0.2648784067995951,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,17,10,0.5,0.4208992828300609,0.5091421094640511,0.3088986378665025,0.2509105137223239,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,15,8,0.5,0.5030373298199385,0.5062775696319718,0.3002659761170177,0.23937038369463046,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,15,8,0.5,0.5973072153762691,0.505675962656996,0.22507869097743669,0.17843649535543366,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,33,7,0.89,0.0,0.27833576594190595,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,oracle_proxy,component_weighted,33,7,0.89,0.0,0.2576573650902709,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,pair_weighted,32,14,0.89,0.0,0.29076378899719235,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,oracle_proxy,component_weighted,32,14,0.89,0.0,0.24342053810095526,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,17,10,0.89,0.0,0.2844636629831287,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,17,10,0.89,0.0,0.26576956085435943,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,15,8,0.89,0.0,0.29790393181313113,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,15,8,0.89,0.0,0.2529887541350153,1.0,1.0,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,33,7,0.89,0.10112027288166502,0.898879727118335,0.27833576594190595,0.2693580392358138,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,33,7,0.89,0.10074574548135526,0.8992542545186447,0.2576573650902709,0.25022015278599835,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,32,14,0.89,0.10057715494460104,0.8994228450553989,0.29076378899719235,0.2807716699645805,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,all,random_same_nominal_size,component_weighted,32,14,0.89,0.10189725137382184,0.8981027486261782,0.24342053810095526,0.23613069353310825,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,17,10,0.89,0.09964133951941048,0.9003586604805894,0.2844636629831287,0.27491981993004255,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,17,10,0.89,0.10038190891077688,0.8996180910892232,0.26576956085435943,0.25736190714811535,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,15,8,0.89,0.10163774575981703,0.8983622542401829,0.29790393181313113,0.28740376667039,none,,
CHEMBL236_Ki,29,integrated_gradients,one_hop_expanded_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,15,8,0.89,0.10252555547739034,0.8974744445226096,0.2529887541350153,0.2451108773832049,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,33,7,0.93,0.06569739319006179,0.939632170874192,0.2279825181286523,0.2251913093408134,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,33,7,0.93,0.05593707824616317,0.9405230350714778,0.2064505834044927,0.20400123163121506,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,32,14,0.93,0.0867516871834306,0.9401013017220217,0.2277712896367221,0.2225159256569882,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,32,14,0.93,0.10419504282118407,0.9410344180570501,0.17462513419130912,0.1707471187103271,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,17,10,0.93,0.08233903609290605,0.9405760158932553,0.21942151936071397,0.21508582804644474,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,17,10,0.93,0.08025874344953292,0.9403948074324224,0.18196758855736916,0.17878499170983447,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,15,9,0.93,0.09175269175269175,0.9395632923279569,0.23723436261619796,0.23093670294893745,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,pair_crc_descriptive,component_weighted,15,9,0.93,0.11222450389117054,0.9401735180945331,0.19945820722629728,0.1936985687437528,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,pair_weighted,32,12,0.93,0.07036311319399555,0.9405974820544948,0.23014714327752747,0.22777896987863905,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,matched_noncliff_control,descriptive_only,pair_crc_descriptive,component_weighted,32,12,0.93,0.043556419751272696,0.942951420653629,0.2316063814872158,0.22933889071438773,pairs,0.06569739319006179,0.09317688162564824
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,pair_weighted,33,7,0.2,0.8409003931877832,0.20892041609090853,0.16097664961301325,0.08640527249589984,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_20_percent,component_weighted,33,7,0.2,0.8005003057800951,0.207634844804832,0.16871586463423197,0.09923877703678892,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,pair_weighted,32,14,0.2,0.7931375139845535,0.2093830707924615,0.22252853100739128,0.11716213117893393,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_20_percent,component_weighted,32,14,0.2,0.758259050592563,0.20894000650198313,0.2002169657406752,0.11587996900262221,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,pair_weighted,17,10,0.2,0.7839827956701022,0.20837437656192298,0.20923782100252689,0.1168665351528061,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_20_percent,component_weighted,17,10,0.2,0.752213298397509,0.20824635652848583,0.19473359973359972,0.11909624505359533,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,pair_weighted,15,9,0.2,0.8035128614075984,0.21052625758707186,0.23759133567957094,0.11749714000854546,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_20_percent,component_weighted,15,9,0.2,0.7992267316828721,0.2089521779137712,0.21349959499469306,0.10704875343873028,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,pair_weighted,33,7,0.5,0.5677755976509642,0.5090233321361661,0.194950755928649,0.1573857735128849,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,fixed_50_percent,component_weighted,33,7,0.5,0.5579303454756055,0.5055306503695732,0.16924853141674714,0.1391972948498326,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,pair_weighted,32,14,0.5,0.5053376562217022,0.5068630809148924,0.23508538250405445,0.19451618560722256,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,fixed_50_percent,component_weighted,32,14,0.5,0.502864251454477,0.5075293564371758,0.17882783793831553,0.14967480812717074,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,pair_weighted,17,10,0.5,0.5022130303477051,0.5078981738958216,0.22455360829412063,0.18331753391689132,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,fixed_50_percent,component_weighted,17,10,0.5,0.48241769195716566,0.5088337524457943,0.1874869098457808,0.15794035315568927,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,pair_weighted,15,9,0.5,0.5088788988788989,0.5056899755365059,0.2470213932753128,0.20720799085626462,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,fixed_50_percent,component_weighted,15,9,0.5,0.5546028046028046,0.5050073544038128,0.18654454412346866,0.15274205270973706,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,pair_weighted,33,7,0.93,0.0,0.2271015774200778,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,oracle_proxy,component_weighted,33,7,0.93,0.0,0.2055404417392705,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,pair_weighted,32,14,0.93,0.0,0.23256406359489687,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,oracle_proxy,component_weighted,32,14,0.93,0.0,0.18066060612275758,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,pair_weighted,17,10,0.93,0.0,0.2246700846727637,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,oracle_proxy,component_weighted,17,10,0.93,0.0,0.18642628005635906,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,pair_weighted,15,9,0.93,0.0,0.24151057303998114,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,oracle_proxy,component_weighted,15,9,0.93,0.0,0.20585948826067513,1.0,1.0,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,pair_weighted,33,7,0.93,0.06142001767799653,0.9385799823220035,0.2271015774200778,0.22335325570185216,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,calibration,all,random_same_nominal_size,component_weighted,33,7,0.93,0.060681613454599215,0.9393183865454008,0.2055404417392705,0.20254468415688226,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,pair_weighted,32,14,0.93,0.06029933930361943,0.9397006606963806,0.23256406359489687,0.22841087551760797,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,all,random_same_nominal_size,component_weighted,32,14,0.93,0.05988133285870082,0.9401186671412992,0.18066060612275758,0.17789620261359465,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,random_same_nominal_size,pair_weighted,17,10,0.93,0.059423984106744765,0.9405760158932553,0.2246700846727637,0.22114401012403317,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,correct_direction,random_same_nominal_size,component_weighted,17,10,0.93,0.059605192567577535,0.9403948074324224,0.18642628005635906,0.1839451202743745,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,random_same_nominal_size,pair_weighted,15,9,0.93,0.06129140852674404,0.938708591473256,0.24151057303998114,0.2366466562969927,none,,
CHEMBL236_Ki,43,atom_occlusion,main_variable_plus_attachment_symmetry_closed,test,direction_error,random_same_nominal_size,component_weighted,15,9,0.93,0.061250983329968416,0.9387490166700316,0.20585948826067513,0.2018242562160989,none,,
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,calibration,all,pair_crc_descriptive,pair_weighted,33,7,0.91,0.07066352897073899,0.9194591256283332,0.19707745996165338,0.19465719548393592,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,calibration,all,pair_crc_descriptive,component_weighted,33,7,0.91,0.06796200743245077,0.9194867479373166,0.17323312472677024,0.17088438923712687,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,test,all,pair_crc_descriptive,pair_weighted,32,14,0.91,0.13590451301364614,0.9190908356152698,0.19372631290841252,0.18948385912727694,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,test,all,pair_crc_descriptive,component_weighted,32,14,0.91,0.17217099526246873,0.9176753569218159,0.14040884537137152,0.13753715796125093,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,test,correct_direction,pair_crc_descriptive,pair_weighted,17,10,0.91,0.10510724731267437,0.919851718946145,0.18763180787919542,0.18454196626082708,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,test,correct_direction,pair_crc_descriptive,component_weighted,17,10,0.91,0.10693410090081916,0.9189273767279582,0.14914721128794045,0.1467488354773788,pairs,0.07066352897073899,0.09799695458924666
CHEMBL236_Ki,43,atom_occlusion,variable_only_symmetry_closed,test,direction_error,pair_crc_descriptive,pair_weighted,15,9,0.91,0.1708080808080808,0.9182285011736113,0.2006334186081919,0.19508467104258675,pairs,0.07066352897073899,0.09799695458924666
